,uuid,sentence,label
E8393550000532024,咱们医院不会乱收费吧，好多人都说私力医院有这种情况,无
E3141590013574036,我现在还需要继续吃补雌激素和黄体酮的药吗,咨询药物
E3141590016011014,加个微信吧13349003034,确定联系意愿
E3141590019724063,我弟媳妇加你的微信,确定联系意愿
E3141590017259026,我吧微信号给你,确定联系意愿
E3141590017630006,先天性无精可以治好吗,咨询疗效
E3141590015060007,你好我想问一下剖腹产两胎后结扎还可以复扎生三胎吗风险大吗,咨询副作用
E3141590001105009,做了通水,描述就诊史
E3141590010443006,咱们这里可以做供精人工授精吗,咨询项目介绍
E3141590019505005,我想问一下我上个月吃黄体酮身上来月经，这个月会影响内膜的厚度吗,咨询药物
E3141590009831043,是不是毛囊炎,咨询项目介绍
E3141590012073021,15856187713这是微信号,确定联系意愿
E3141590037405010,找当时的医生是吗,无
E3141590051600014,周末人不在,无
E3141590006880012,怎么突然就有这个,咨询病因
E3141590007186021,有没有做完手术还没好的,咨询疗效
E3141590000160008,你是哪里医院,咨询地址
E3141590019878037,我微信是18856533863,确定联系意愿
E3141590004831027,你们那做不了吧,咨询检查方式
E8393550073945001,三网手机号抓取qq2146727710,确定联系意愿
E3141590009538014,一度能不能做激光,咨询手术
E3141590018860022,孙先生  18156007476,确定联系意愿
E3141590067348016,想本周去看一下，我们是利辛的，所以想看看需要多久,确定预约时间
E3141590032880037,电话号码15922354586程桂云,确定联系意愿
E3141590012899024,我想在问问你们确定一下,无
E3141590000753001,"""性生活时间短，精子少怎么办""",咨询治疗方式
E3141590007934024,好的，1043615393,确定联系意愿
E3141590002027032,接受微信,确定联系意愿
E3141590034050006,输卵管切除后多久能来月经？,无
E3141590023066059,你们医院保证治愈吗？,咨询疗效
E3141590006618017,我已促排3次了，还能促进吗？,咨询项目介绍
E3141590001205005,年龄24,无
E8393550068185004,做试管婴儿需要具备什么条件,咨询项目介绍
E3141590036603004,取环后多久能怀孕？,咨询恢复期
E3141590001626038,我现在要做哪些检查呢,咨询检查方式
E3141590008857025,损伤？,咨询项目介绍
E3141590011043004,做包皮多少钱,咨询价格
E3141590025417019,是不是医者仁心金海英,咨询专家
E3141590039670038,麻烦问声术后有后遗症吗,咨询副作用
E3141590009462021,什么办法更有效,咨询治疗方式
E3141590018950006,没有结婚没有男朋友会内分泌紊乱吗,咨询项目介绍
E3141590032246029,陈春梅,无
E3141590011742019,用手机号码加18725552446,确定联系意愿
E3141590007845023,我这个情况坐人工授精行吗,咨询手术
E3141590078721005,我说逼会不会变大,咨询副作用
E3141590049933002,做完输卵管造影需要什么注意事项,咨询注意事项
E3141590068692018,不知道，白天上班没有，晚上回来有点，不多,描述症状
E3141590000666015,阴道检查,描述就诊史
E3141590020182027,，我在考虑考虑、想在我们本地做,无
E3141590037770017,做完需要休息几天,咨询恢复期
E3141590008136021,什么原因导致的呢,咨询病因
E3141590079601017,嗯嗯，好的，可能平时饮食没有注意好,咨询病因
E3141590036373074,到时就是您给我做手术吗？还是,咨询手术
E3141590031397023,杭州邵逸夫,无
E3141590021121006,精子活力低能治好吗,咨询疗效
E3141590017396059,为什么第三天去呢？主要想看什么的？,无
E3141590006127024,除了六项激素还有什么是在月经期间要查的？,咨询检查方式
E3141590039355020,这样的情况好酒量,无
E3141590002304005,做腹腔镜手术多少钱,咨询价格
E3141590026473037,是随治随走吗,无
E3141590008275028,不要打电话。,确定联系意愿
E3141590034787035,你是医生。,无
E3141590012699006,待会再给我电话,确定联系意愿
E3141590020755013,加个微信好吗？,咨询微信
E3141590003547006,请问一下做试管前一定要做宫腔镜吗？,咨询检查方式
E3141590073122046,治疗手术吗,咨询手术
E3141590037235013,那4成3mm有多少天？可以知道吗？,咨询项目介绍
E3141590050896088,如果去你那边检查，如早衰就不治疗了吗,确定预约时间
E3141590017992018,那这个簿有什么影响,咨询危害
E3141590082873009,你们那边什么时候上班呀,咨询上班时间
E3141590008412027,这个我回头问问她吧,无
E3141590012132007,我想问下是那个受精的呢,咨询项目介绍
E3141590013464014,谢谢！可是你们医院又那么远,无
E3141590013629031,蚌埠三院,无
E3141590011374029,我想问一下这病好治吗,咨询治疗方式
E3141590032647028,只有周末休息,无
E3141590006877019,怎么治疗吧,咨询治疗方式
E3141590029829015,你们医院不做这种手术吗？,咨询手术
E3141590000671010,方便告诉你的微信吗在这里聊天不太方便,咨询微信
E3141590008481006,咨询下奇胎瘤手术费用和手术住院多久,咨询价格
E8239900018134003,你们是私立医院？,咨询公立私立
E3141590033366016,34岁，人痛苦以一,描述症状
E3141590069208024,星期天也上班啊,咨询上班时间
E3141590031287027,合肥千麦医学检查所有限公司,无
E3141590018867013,就是我已经生俩个小孩了，两个小孩都是破腹的还有一次宫就总共剖腹三次了再次怀孕就是第四次那对伤口会不会有什么问题,咨询副作用
E3141590031469043,保健院。,无
E3141590015953008,我想问一下怀孕前做准备，怀上了就已经决定男女了对吧,咨询注意事项
E8393550004383005,做造型前不能盆浴对吗,咨询注意事项
E3141590002557017,轻度粘连通液能通么,咨询疗效
E3141590009257019,我想明天再去检测看看,确定预约时间
E3141590005110021,如果是的话初期怎么治疗呢,咨询治疗方式
E3141590004341007,前半年宫外孕，现在准备在孕，需要坐什么检查吗？,咨询检查方式
E3141590050800050,还要这么久吗？,无
E8239900017718012,你说你QQ吧,咨询QQ
E3141590012087040,好多钱做一次,咨询价格
E8393550004060011,试管期间需要住院吗,咨询住院
E3141590016599027,微信吧1710708241,确定联系意愿
E3141590002657004,我孕酮只有22nom,描述症状
E3141590073122031,大概吃什么,咨询食疗
E3141590007031006,我子宫内膜增厚，5月3号做了刮宫手术，我去年也是因为内膜厚做了刮宫手术，我想问这样反复，有什么治愈的好方法,咨询治疗方式
E3141590019225035,我不记得了  我加你,咨询微信
E3141590076491002,胚胎停育治疗要多长时间,咨询疗程
E3141590029155013,那我能不能最后再问您一个问题吧？您是医生，应该知道，谢谢啊,无
E3141590001129032,会不会。是我老公的问题啊？,咨询病因
E3141590028415020,你们这边会怎么看呢,咨询治疗方式
E3141590013416022,如果可以我就去做,咨询检查方式
E3141590032366006,这个怎么做，疼不疼,咨询检查方式
E3141590013919020,能调理过来吗,咨询疗效
E3141590013387027,谢谢你，明天看好的再说吧,无
E3141590001974030,你好郭医生,无
E3141590004985026,应该咋检查呢,咨询检查方式
E3141590063049085,试管需要打几针,咨询疗程
E3141590005495023,如何做？,咨询检查方式
E3141590002087059,知道了，做的话，可以选择男女吗,咨询手术
E3141590078340023,吃的方面呢,咨询食疗
E3141590007189020,季静娟,无
E3141590002204028,就是精子希，,描述症状
E3141590004981059,那怎么样才能治好内膜的厚度呢？,咨询治疗方式
E3141590003071005,内膜厚能治疗吗,咨询治疗方式
E3141590012018016,手术费多少,咨询价格
E3141590008249037,微信是单位号，不能加私加,确定联系意愿
E3141590001710017,刚开始不多这两天有点多,描述症状
E3141590030123016,请问这种手术是微创的吗？,咨询手术
E3141590022449006,多囊卵巢吃达英怎么吃,咨询药物
E3141590009653015,你们医院可以手术吗,咨询手术
E3141590000934063,一会儿是天伦,无
E3141590001092024,用药打点滴,描述就诊史
E3141590082927042,需要吃什么呢,咨询食疗
E3141590009204005,促黄体生成素23.48,描述症状
E3141590020830025,微信上聊把号码给你,确定联系意愿
E8239900097095002,你好  叫你们网络部负责人赶紧联系 QQ1034985959  有急事,无
E3141590013322056,会不会跟积水有关,咨询病因
E3141590026591009,还没下班啊,无
E3141590002639021,不是太多，3-4天就没了,描述症状
E3141590025449043,包成功吗？,咨询疗效
E3141590024717010,15555323786这是我号码，可以电话联系我,确定联系意愿
E3141590010860004,我想问一下人工授精,咨询手术
E3141590080421027,要注意什么吗？吃什么好,咨询注意事项
E3141590000754022,我38岁了。,无
E3141590030693057,是到你们医院吗,咨询公司介绍
E3141590023745034,我老公平时吃一粒降压的药，如果想怀要停药吗,咨询药物
E3141590021899037,意思就是打了这个就不会在粘连，？,咨询副作用
E3141590065518031,早上8.30上班,无
E3141590011251032,排到什么时间的号有人跟我联系吗,确定预约时间
E3141590008520001,益母草治不孕我喝了益母草膏之后会小腹疼，是怎么回事,咨询病因
E3141590048526011,1观察2手术,无
E3141590014940017,把你微信号发来,咨询微信
E3141590017061031,、亳州的，,无
E3141590005715022,请问你自已是医生吗,咨询专家
E3141590012071037,好，就这样，预约号发给我,确定预约时间
E3141590000817009,我32岁,无
E3141590020074010,打我电话吧,确定联系意愿
E3141590003823038,还应该查什么,咨询检查方式
E3141590000988042,监测了4次,描述就诊史
E3141590001562019,治不好,无
E3141590031706037,好的，走什么路线，门诊可以报销吗？,无
E3141590072581021,你哪里几点上班,咨询上班时间
E3141590007376004,女性睾酮高怎么回事,咨询病因
E3141590006196024,糖尿病人可以人授吗,咨询项目介绍
E3141590086809003,吃什么可以提升精子活力,咨询食疗
E3141590024352010,那明天晚上同房可以吗？,咨询注意事项
E3141590005601044,塞的是芬吗通,描述就诊史
E3141590041491006,想了解一下这个是风湿吗要如何保养,咨询治疗方式
E3141590031313013,桐城市，中医院。,无
E3141590007891048,这两天我和家人说一下,无
E3141590008606033,谢谢医生的指导,无
E3141590020820022,这个手机做过能好吗,咨询疗效
E3141590009973036,医生你建议做吗,无
E3141590026193007,你好，你们这个宫腔镜手术后多久能要小孩啊,咨询恢复期
E3141590007763009,现在不方便咨询,无
E3141590007753041,我和他一起去，看看陈院长怎么安排,确定预约时间
E8239900008861006,是不是公立,咨询公立私立
E3141590006459008,为什么在这期间移植有淡褐色的东西流出,咨询病因
E3141590081564007,喝奶茶可以吗？,咨询食疗
E3141590084234028,还有补血的,无
E3141590019385022,是随时去都可以看吗,确定预约时间
E3141590005046020,那这次发育都发到存侧了吗？,无
E9574560002107006,请问医院是私人医院吗,咨询公立私立
E3141590085269063,可不可以吃好的来调理,咨询食疗
E3141590001174019,订婚了,无
E3141590031577001,打了针多久能正常排出来,咨询项目介绍
E3141590007321008,是不是染色体异常,咨询项目介绍
E3141590002543011,没有异味,描述症状
E3141590006269017,那一般做的都是x线吗,咨询检查方式
E3141590001872029,红十字什么医院的,无
E3141590015902005,你做宫腔内息肉手术需要多少钱,咨询价格
E3141590033999009,取环要多久才能怀孕,咨询恢复期
E3141590016209024,不是付作用大吗,咨询副作用
E3141590002527014,在省立医院,描述就诊史
E3141590088137021,人流后能不能吃榴莲啊,咨询食疗
E3141590013863031,请问网上说你们那边有乱收费现象,无
E3141590036558022,你们无痛有几种,咨询手术
E3141590020190034,什么时候可以去？,确定预约时间
E3141590014802054,等放假,确定预约时间
E3141590013462011,现在在住院,描述就诊史
E3141590069582031,秦医生，我明天上午个来，你好几点上班,咨询上班时间
E3141590004368007,静脉精索曲张到多是需要动手术,咨询手术
E8393550000732027,的几个小时手术,咨询手术时长
E3141590019884017,做这个是不是挺痛苦的,咨询疼痛程度
E3141590005113006,我想请问下我现在怀孕16周见红了，吃了保胎药一个星期了还是断断续续有血迹怎么回事呢,咨询病因
E3141590059605035,大概都要三四个小时,无
E3141590020122025,请问如果是肾吃汇仁肾宝行吗？,咨询药物
E3141590009305016,一般干净几天才能取呀,咨询手术
E3141590022822021,你院是需要证明的是吧,无
E3141590007823006,怀孕超过十周能做人流吗,咨询手术
E3141590008255027,也许是捡拾功能不太好吧,描述症状
E3141590105464025,如果可以的总站尽快吧,无
E3141590018382071,一个月就休息一天,无
E3141590000732016,检查了，没有这些症状啊,描述就诊史
E3141590029644011,到下午才能拿到,无
E3141590036723015,我的电话号码是18269891409,确定联系意愿
E3141590028495004,我想咨询打过疫苗后的反应问题,咨询项目介绍
E3141590024716019,山东省立医院,无
E3141590014453004,造影你们是无痛的吗,咨询疼痛程度
E3141590034634038,我是不是不能吃饭喝水啊,咨询注意事项
E3141590039498016,现在要准备手术,咨询手术
E3141590005666013,做比超,描述就诊史
E3141590002686011,对，请问自己要怎么取呀,咨询治疗方式
E3141590019630045,手术都有哪些方式呢,咨询手术
E3141590035457011,电话勾通,确定联系意愿
E3141590012968016,我想陈院长给意见你去合肥还是要手手,咨询专家
E3141590067871044,现在就可以吃了吗,咨询食疗
E3141590016980026,意思就是可以治好的吗,咨询疗效
E3141590024106038,我想吃点消炎药看一下,咨询药物
E3141590023035039,马医生,咨询专家
E3141590010431041,如果检查我有问题，那就不是男问题，如果我没有问题，那就是男精子问题？,咨询项目介绍
E3141590019282011,像我这路程远的不管住院,咨询住院
E3141590040432008,然后停止手术了，三天还可以在做通水吗,咨询手术
E3141590027371006,问复通手术做吗,咨询手术
E3141590030221010,这是县医院没有那些,描述就诊史
E3141590023814029,像我情况吃什么药好,咨询药物
E3141590084002021,现在还能手术？那个时候手术都不行了,咨询手术
E3141590002527028,以前不贫血,描述症状
E3141590015747019,在哪里可以看到排班表,无
E3141590005120016,那么年轻，应该不会萎缩吧,咨询危害
E3141590006767030,安医大附一,无
E3141590072786005,问下通水多长时间,咨询手术时长
E3141590059652021,379791276我的扣扣,确定联系意愿
E3141590001767026,还不行,无
E3141590051030008,是不是要六个月,无
E3141590008816032,基本都是比较疼,描述症状
E3141590042086007,你好医师：做NT反复四次有影响吗？,咨询副作用
E8393550001355018,几路车到你们医院,咨询路线
E3141590001681024,好的，是在外经大厦那里对吧,咨询地址
E3141590009702000,子宫小能治疗吗,咨询治疗方式
E3141590032661016,滁州皖东医院,无
E3141590024305016,地红霉,咨询药物
E3141590006949029,没有QQ,确定联系意愿
E3141590004783022,我现在外面，一会回去给你发,确定联系意愿
E3141590026955053,不会过敏？,咨询项目介绍
E3141590001614017,不过我去年体检甲状腺不太好,描述就诊史
E3141590006424010,如果我想确定是否不孕需要做哪些检查？,咨询检查方式
E3141590000819009,是的呀,无
E3141590038467008,嗯，可有什么特别注意的,咨询注意事项
E3141590007920008,移植疼吗,咨询疼痛程度
E3141590011888012,明天去取卵了,确定预约时间
E3141590002054011,我本来都快没有了！,描述症状
E3141590022451019,跟我说这个月可以要孩子了,描述就诊史
E3141590037423022,那当天就能出来吗,无
E3141590016176045,我加你吧你的多少,咨询微信
E3141590026362020,要不打电话给我老婆15357949089,确定联系意愿
E3141590009061009,做争刮多少钱,咨询价格
E3141590016982006,吃中药调理的时候可以受孕吗,咨询药物
E3141590014835005,女性做解扎手术多少钱,咨询价格
E3141590021654028,这是你的还是医生给你,无
E3141590008479017,你这有电话是09318611111吗,咨询电话
E3141590021293032,验证码我忘了。 我加你吧,咨询微信
E3141590005414015,现在可需要监测卵泡,咨询检查方式
E3141590061353051,你们这个是公众号吗,咨询微信
E3141590033429006,引产后，几个月适合怀孕,咨询恢复期
E3141590010646019,那边那个医院要证明，我问了一村里，村里也没有开过这样的证明不知道怎么开,描述就诊史
E3141590052476011,做照影为什么会这么痛？,咨询疼痛程度
E3141590000095024,这两天去看了医生说有炎症,描述就诊史
E3141590011657018,费用不方便了解吗,咨询价格
E3141590017482020,不喝酒不抽烟,无
E3141590003473032,那需要做什么检查呢,咨询检查方式
E3141590001190059,有什么流程,无
E3141590029454006,昨天打了促排针今天会破吗,咨询副作用
E3141590043432029,需要锻炼吗？腿疼的都不能走，天天出门就骑车,描述症状
E3141590008367060,像这种情况能治疗吗,咨询治疗方式
E3141590000771018,我现在说的是我女儿,无
E3141590019990016,以为不严重,描述症状
E3141590023114005,一般成功率,咨询疗效
E3141590002736009,他是无精,描述症状
E3141590015401016,现在出院半个月,描述就诊史
E3141590028928010,结扎会痛吗,咨询疼痛程度
E3141590009438007,没有，我只是想了解下这方面,无
E3141590002223011,之前是有过一次但是没太在意，但是每次排卵期后都会腰很酸,描述症状
E3141590019821006,可以加一下微信吗,咨询微信
E3141590001034017,没看好,描述就诊史
E3141590001584001,双侧卵巢多小囊样改变，对身体有什么危害,咨询危害
E3141590011108013,我在上班，要不你等会给我电话,确定联系意愿
E3141590064551038,听说造影对身体有影响,咨询副作用
E3141590001347043,不用留了,无
E3141590007728043,我想咨询你一下。,无
E3141590029506027,请问能好,咨询疗效
E3141590002220012,就昨天心情不是很好，而且没有一分钟就射了，,描述症状
E3141590016883012,武汉同济医院,无
E3141590010289051,我去有事了,无
E3141590037619035,不是说因为不通才疼吗,咨询项目介绍
E3141590007007017,那怎么办，我在家也取不出,咨询治疗方式
E3141590054145018,不是本地人，需要多长时间,咨询疗程
E3141590009696055,？现在不预约,无
E3141590105707009,属于什么性质？,咨询项目介绍
E3141590010912041,会不会是吓人的啊,无
E8393550059395052,用住院吗？,咨询住院
E3141590001590007,可是去医院查了说精子在宫颈里面无活动率,描述就诊史
E3141590016300050,您好，请问您是主要看男科么？,咨询公司介绍
E3141590003172039,一直都少,描述症状
E3141590005963020,哦哦，听说现在通输卵管很受罪，有没有不受罪的方法？,咨询治疗方式
E3141590008978023,你这主要治疗不孕不育的吧,咨询项目介绍
E3141590010232023,哦八千多是包括住院的费用在一起吗？,咨询价格
E3141590008033016,你不就想去你们医院嘛,无
E3141590049807013,现在是市立医院。说他们没设无痛分娩的科,描述就诊史
E3141590033957024,合肥有点远，安庆方便一点,无
E8393550059092075,您们这是私人的就是比国家的贵,咨询价格
E3141590073751014,我打算这俩天手术，怕大了不好,确定预约时间
E3141590002547021,是通而不畅,描述症状
E3141590017483015,接扎对身体有伤害吗,咨询副作用
E3141590017975019,我这个情况是有可能治愈的对吗？,咨询疗效
E3141590013580021,药水通进去完了，流出来了，也是通的是吗,咨询项目介绍
E3141590011411036,在萧县,无
E3141590002155018,就在这上面说吧！谢谢,无
E3141590007252005,13846964977电话说,确定联系意愿
E3141590011572021,哦哦，那就周四去,确定预约时间
E3141590019646021,因为是二婚，所以想问下还可以再生吗？,咨询项目介绍
E3141590099108015,加我q,确定联系意愿
E3141590063115008,可是我是在那边做的手术那也不可能没有接上吧！,描述就诊史
E3141590013702041,汪美玲,无
E3141590022670018,就想先吃药试试,咨询药物
E3141590009652015,松扎手术要多久的,咨询手术时长
E3141590070295003,你好，问一下痛风哪些东西不能吃,咨询食疗
E3141590011082008,嗯，我这个可以手术吗？,咨询手术
E3141590010785001,人工受孕多少钱一次,咨询价格
E3141590041699008,我想咨询一下痛风,咨询项目介绍
E3141590043495012,合肥那边国庆放假,咨询上班时间
E3141590004571012,可以不做通水吗,咨询检查方式
E3141590008621039,是不是木有五天好啊,无
E3141590036463001,稽留流产之后多久可以怀孕,咨询恢复期
E3141590013232046,花500多块钱？就能保证我怀孕？,咨询疗效
E3141590004836001,您好老师！我是子宫内膜厚13毫米，怎么办,咨询治疗方式
E3141590016056015,成功率呢,咨询疗效
E3141590016908006,取环什么时候怀孕最好,咨询恢复期
E3141590009200010,你说我这种情况打过胎输卵管会堵塞吗,咨询副作用
E3141590001825014,结扎就一起做的，当时自己也不知道,描述就诊史
E3141590008774029,我微信13156580141,确定联系意愿
E3141590005290026,应该是生精功能吧,无
E3141590044224077,啥时候可以去医院,确定预约时间
E3141590007382021,那怎么办好,咨询治疗方式
E3141590073567031,明天你医院上班吗？可以检查吗？,咨询检查方式
E3141590022184012,打黄体酮可以吗,咨询药物
E3141590044360044,得几个小时,无
E3141590051014007,刺痛的那种,描述症状
E3141590007564024,没有副作用吧,咨询副作用
E3141590002338025,那请问我这个可以治疗吗？,咨询治疗方式
E3141590007570012,什么回事啊,咨询病因
E3141590081331042,网名傻丫头,确定联系意愿
E3141590012178014,15号左右。,无
E3141590016522017,如果二边不通，会有什么结果,咨询危害
E3141590047101010,是不是无痛的？,咨询疼痛程度
E3141590006203019,为什么还等,无
E3141590083872003,怀孕8个月血糖。能吃啥水果,咨询食疗
E3141590011381048,我现在来不了，得提前请假,无
E3141590002944016,瑶海区,无
E3141590002365029,传出来都难看,无
E3141590001419014,那个医生说的精子量太少了,描述就诊史
E3141590056039020,这个需要手术,无
E3141590001428017,我在吃调月经的药,描述就诊史
E3141590020652059,安徽市里的,无
E3141590034025022,术前还要检查么？,咨询检查方式
E3141590019885002,我有不孕不育健康问题请拨打我的电话13167721605,确定联系意愿
E3141590057453010,临界风险问题大吗,咨询危害
E3141590007729003,平时没白带什么原因,咨询病因
E3141590000984013,看到少的很,无
E3141590023968021,就是好痛，吃任何的止痛药不起任何作用,描述就诊史
E3141590008999008,内膜厚下次来月经会变薄吗？,咨询项目介绍
E3141590032379010,"""门诊6，陈医生""",咨询专家
E3141590000962029,恩，不知道怎搞的，别人为什么那么容易我就这么难,无
E3141590035540004,52岁，不是很明显疼，感觉酸痛哪种，,描述症状
E3141590038597006,过了两周才可以吗,咨询注意事项
E3141590015417059,那到时拜托您，帮我约陈医生,咨询专家
E3141590010600045,我的微信15255787223,确定联系意愿
E3141590091569032,对的，进嘛,无
E3141590001522029,单子我在医院    B超单吗,描述就诊史
E3141590016110022,我现在怀孕基本是没有什么风险了吧,咨询副作用
E3141590082872016,明天来有人吗,确定预约时间
E3141590003012025,结婚后不正常了,描述症状
E3141590002168041,我微信277219117,确定联系意愿
E3141590039675007,15005570922…给我打电话吧，,确定联系意愿
E3141590021769013,过了排暖期就会好,描述症状
E3141590032551022,还是必须要空腹,咨询注意事项
E3141590002721042,在高新区,无
E3141590001555009,做完清宫手术半个月,描述就诊史
E3141590004102005,请问能听到胎心是不是可以不用查孕酮了,咨询项目介绍
E3141590050099006,不是，只是暂时有手术的想法,咨询手术
E3141590013087012,我现在，在合肥是金寨路与望江路变,无
E3141590092618003,麻烦找一下你们竞价  否词  谢谢  QQ291584392,确定联系意愿
E3141590086634002,备孕期间吃什么好,咨询食疗
E3141590004774056,生精功能主要是指什么😊,咨询项目介绍
E3141590003842037,没有，还要做什么检查,咨询检查方式
E3141590005420007,不好意思刚才忙，我发了信息中间中断了,确定联系意愿
E3141590060126011,早上吃了早饭影响么,咨询注意事项
E3141590051534005,我想知道怀孕前应该做那些准备,咨询注意事项
E3141590011659012,两个月不能同房,咨询注意事项
E3141590016295008,你是医生还是医生的助理,咨询专家
E9574560000521021,QQ邮箱,确定联系意愿
E3141590002497009,导致我的染色体异常,描述症状
E3141590005425006,女性不孕不育是什么导致的？,咨询病因
E3141590013197010,如果复发了再手术吗?,咨询手术
E8393550002109018,前期都需要什么什么准备？大概多久,咨询疗程
E3141590012192031,我知道，那以后咱办呢,无
E3141590002678015,安徽省池州市的,无
E3141590019323012,现在月经量偏少，会影响吗？,咨询危害
E3141590019202033,现在可不可以用药物帮助卵泡破,咨询药物
E3141590012539023,很寒那种疼感觉,描述症状
E3141590000909018,十种呢,无
E3141590003177017,现在还胖,描述症状
E3141590082872015,就问你们年后哪天上班,咨询上班时间
E3141590006409020,那你加我微信,确定联系意愿
E3141590065955023,我们也五点下班,无
E3141590009472010,礼拜一,无
E3141590006041005,所以想咨询下人工授精双胞胎的问题,咨询项目介绍
E3141590001129015,那现在怎么办呢？,咨询治疗方式
E3141590018751028,我就是合肥的啊,无
E3141590042885031,嗯嗯17355761261,确定联系意愿
E3141590003957027,宿州的,无
E3141590015770009,知道，大概要多少钱？,咨询价格
E3141590029474002,请问预约陈庆华医生可以网上预约吗？,咨询专家
E3141590022035043,他不是周二周四在你们医院,咨询上班时间
E3141590001748022,蚌埠哪医院,咨询地址
E3141590004501099,不破处怎么看病,咨询项目介绍
E3141590007952017,现在想了解了解,无
E3141590079139002,你们医院过年休息吗,咨询上班时间
E3141590012426019,没你们专一,无
E3141590002438006,请问弱精症好治嘛,咨询治疗方式
E3141590005566016,还需要查啥子嘛,咨询检查方式
E3141590015131038,回扎手术要多少钱呀？,咨询价格
E3141590002624026,有办法解决吗,咨询治疗方式
E3141590016747010,你好美女,无
E3141590008860004,三年了  都没怀孕这是为什么,咨询病因
E3141590013792016,你这不是男科吗,咨询公司介绍
E3141590053378040,要早上空腹去嘛,咨询注意事项
E3141590014392029,这是什么药,咨询药物
E3141590027096019,现在不孕能治好吗,咨询疗效
E3141590000701021,一直都处于不正常的状态,描述症状
E3141590000642021,那现在这个算大吗,咨询项目介绍
E3141590005194015,那我该怎么办呢,咨询治疗方式
E3141590045161009,痛苦小的，伤害小的,咨询疼痛程度
E8393550002112003,长峰医院是公立医院吗,咨询公立私立
E3141590063995005,CIN2级，需要利普刀锥切术吗,咨询手术
E3141590009105031,你不要讲的太官方，就说怎么治疗呢,咨询治疗方式
E3141590031268046,是18365259982,确定联系意愿
E3141590027072015,汪国兵15956326291,确定联系意愿
E3141590009603035,李美玲,无
E3141590044383022,手术要住院吗,咨询住院
E3141590024145022,红十字会医院,无
E3141590005255073,嗯，谢谢你陪我聊天呀，莆田医院的人,无
E3141590024397008,合肥就一个天伦吗？,咨询地址
E8393550003236017,这个手术需要住院几天,咨询恢复期
E3141590077528021,这个是手术么要不要住院,咨询住院
E3141590033528014,那等好了不带套可以吗,无
E3141590001851013,带环10年，取了一年,描述就诊史
E3141590030439020,好的，15955024102,确定联系意愿
E3141590007155001,子宫内膜薄的原因你好,咨询病因
E3141590016727013,出院两周还是，做手术后两周,无
E3141590014068028,成功率,咨询疗效
E3141590003040005,男科双侧精索静脉曲张,描述症状
E3141590007660005,卵泡不成熟什么问题,咨询项目介绍
E3141590069067022,要上班，等过春节行吗,无
E3141590007628021,微信我都不怎么玩的！老婆不让玩,确定联系意愿
E3141590008715023,三个月后可以手术吗,咨询手术
E3141590015758003,吃什么加快精子液化有外用药吗有,咨询食疗
E3141590004823031,他是一个不孕科老中医，现退休在家。,无
E3141590019622031,18792018855这是微信号,确定联系意愿
E3141590000706012,目前打黄体酮，和低分子肝素钙，还有吃芬吗通和补佳乐。,描述就诊史
E3141590023385009,泌乳素 35.41 孕酮 0.09,描述症状
E3141590005613020,这个难治吗,咨询治疗方式
E3141590001951032,你看什么啊,无
E3141590072253028,以盈利为目的,无
E3141590051684027,星期天还再上班麻烦你了,无
E3141590019710030,还是现在不吃减肥药多久要宝宝可以吗,咨询恢复期
E3141590005287041,一点什么炎引起请告诉我,咨询病因
E3141590018303011,界首市医院,无
E3141590007388023,要上你们医院吗？有点远,确定预约时间
E3141590002526041,都30,无
E3141590002086005,我老公精子质量不好，只有45%,描述症状
E3141590077447021,哦，一天时间够嘛,咨询疗程
E3141590073319028,有什么需要禁口的吗？,咨询食疗
E3141590023519015,吃什么药能好呢,咨询药物
E3141590026930022,这个做之前还要做什么检查吗,咨询检查方式
E3141590005578043,不然为什么我无缘无故就有了这个毛病,咨询病因
E3141590046931038,妇科病多长时间能治好,咨询疗程
E3141590007267015,什么原因那,咨询病因
E3141590001369008,我今年43,无
E3141590009459022,好像有点效果,无
E3141590018677014,我现在治疗，吃的中药对怀孕没影响吧,咨询药物
E3141590000726008,没有做其他的,描述就诊史
E3141590016825019,切除后有负作用吗？,咨询副作用
E3141590025133024,为什么通水过后这么疼,咨询病因
E3141590008379037,好的等我安排好时间就去,确定预约时间
E3141590006311017,早泄有什么治疗,咨询治疗方式
E3141590008471012,如果几年没怀上是啥问题,咨询病因
E3141590020336011,以你们院的标准,无
E3141590006418014,我不用微信的,确定联系意愿
E3141590035283022,不是四个月吗,无
E3141590011575064,我只是在准备叶酸和食补,无
E3141590008481027,有时间过来看看,确定预约时间
E3141590036099001,通水跟造影哪个更疼通水疼吗,咨询疼痛程度
E3141590032840013,我现在是帮别人找那个医生,咨询专家
E3141590005762000,用排卵试纸怎么知道排卵正常,咨询检查方式
E3141590013211026,吃达英35是不是不太好,咨询药物
E3141590015450003,请问医生，我每次灌肠后马上就拉了，这样药有效果吗？,咨询药物
E3141590045263020,哦好的，大概两天可以观察到吗,咨询项目介绍
E3141590033540005,宫外孕手术后半个月戴套可以同房吗,咨询注意事项
E3141590022875025,有什么用吗？？？,无
E3141590028446007,通液后多久能同房呢、,咨询恢复期
E3141590082113026,年底不去，几天过年,无
E8393550059395020,你们是国企医院？,咨询公立私立
E3141590005029003,子宫小了，还有不排卵怎么调理?,咨询治疗方式
E3141590017057002,您这边招聘护士吗,无
E3141590006304101,不可以做吗,咨询检查方式
