,bz_bio,re_bio
49510,I_cause,I_cause
49511,I_cause,I_cause
49512,O,O
49513,O,O
49514,B_cause,O
49515,I_cause,O
49516,I_cause,O
49517,I_cause,O
49518,I_cause,O
49519,I_cause,O
49520,I_cause,O
49521,I_cause,O
49522,I_cause,O
49523,I_cause,O
49524,I_cause,O
49525,O,O
49526,O,O
49527,O,O
49528,O,O
49529,O,O
49530,O,O
49531,O,O
49532,O,O
49533,O,O
49534,O,O
49535,O,O
49536,O,O
49537,O,O
49538,O,O
49539,O,O
49540,O,O
49541,O,O
49542,O,O
49543,O,O
49544,O,O
49545,O,O
49546,O,O
49547,O,O
49548,O,O
49549,O,O
49550,O,O
49551,O,O
49552,O,O
49553,O,O
49554,O,O
49555,O,O
49556,O,O
49557,O,O
49558,O,O
49559,O,O
49560,O,O
49561,O,O
49562,O,O
49563,O,O
49564,O,O
49565,O,O
49566,O,O
49567,O,O
49568,O,O
49569,O,O
49570,B_datetime,O
49571,I_datetime,O
49572,I_datetime,O
49573,I_datetime,B_datetime
49574,I_datetime,I_datetime
49575,I_datetime,I_datetime
49576,B_datetime,O
49577,I_datetime,O
49578,I_datetime,O
49579,I_datetime,O
49580,O,O
49581,O,O
49582,O,O
49583,O,O
49584,O,O
49585,O,O
49586,O,O
49587,B_emotion,O
49588,I_emotion,O
49589,I_emotion,O
49590,I_emotion,O
49591,O,O
49592,O,O
49593,O,O
49594,O,O
49595,O,O
49596,O,O
49597,O,O
49598,O,O
49599,O,O
49600,O,O
49601,O,O
49602,B_pysiology,B_physiology
49603,I_pysiology,I_physiology
49604,O,O
49605,O,O
49606,O,O
49607,O,O
49608,O,O
49609,O,O
49610,B_emotion,O
49611,O,O
49612,O,O
49613,O,O
49614,O,O
49615,B_symptom,O
49616,I_symptom,O
49617,O,O
49618,O,O
49619,O,O
49620,O,O
49621,O,O
49622,O,O
49623,O,O
49624,O,O
49625,O,O
49626,O,O
49627,O,O
49628,O,O
49629,O,O
49630,O,O
49631,O,O
49632,O,O
49633,O,O
49634,O,O
49635,O,O
49636,O,O
49637,O,O
49638,O,O
49639,O,O
49640,O,O
49641,O,O
49642,O,O
49643,O,O
49644,O,O
49645,O,O
49646,B_datetime,B_datetime
49647,I_datetime,I_datetime
49648,I_datetime,I_datetime
49649,I_datetime,I_datetime
49650,I_datetime,I_datetime
49651,I_datetime,I_datetime
49652,B_symptom,B_symptom
49653,I_symptom,I_symptom
49654,I_symptom,I_symptom
49655,I_symptom,I_symptom
49656,O,O
49657,O,O
49658,O,O
49659,O,O
49660,O,O
49661,O,O
49662,B_symptom,O
49663,I_symptom,B_symptom
49664,I_symptom,I_symptom
49665,I_symptom,I_symptom
49666,I_symptom,I_symptom
49667,O,O
49668,O,O
49669,O,O
49670,O,O
49671,O,O
49672,O,O
49673,O,O
49674,B_address,B_address
49675,I_address,I_address
49676,I_address,I_address
49677,O,O
49678,O,O
49679,O,O
49680,O,O
49681,O,O
49682,O,O
49683,O,O
49684,O,O
49685,O,O
49686,O,O
49687,O,O
49688,O,O
49689,O,O
49690,O,O
49691,O,O
49692,B_part,O
49693,O,O
49694,O,O
49695,O,O
49696,O,O
49697,O,O
49698,O,O
49699,O,O
49700,O,O
49701,B_symptom,B_symptom
49702,I_symptom,I_symptom
49703,I_symptom,I_symptom
49704,O,O
49705,O,O
49706,O,O
49707,O,O
49708,O,O
49709,O,O
49710,O,O
49711,B_symptom,B_symptom
49712,I_symptom,I_symptom
49713,I_symptom,I_symptom
49714,I_symptom,I_symptom
49715,O,O
49716,B_symptom,B_symptom
49717,I_symptom,I_symptom
49718,I_symptom,I_symptom
49719,I_symptom,I_symptom
49720,O,O
49721,B_symptom,B_symptom
49722,I_symptom,I_symptom
49723,I_symptom,I_symptom
49724,I_symptom,I_symptom
49725,O,O
49726,B_symptom,B_part
49727,I_symptom,I_part
49728,I_symptom,O
49729,I_symptom,O
49730,O,O
49731,O,O
49732,O,O
49733,O,O
49734,O,O
49735,O,B_surgery
49736,O,I_surgery
49737,O,O
49738,O,O
49739,O,O
49740,O,O
49741,O,O
49742,O,O
49743,O,O
49744,B_othertreatment,O
49745,I_othertreatment,O
49746,I_othertreatment,O
49747,I_othertreatment,O
49748,O,O
49749,O,O
49750,O,O
49751,O,O
49752,O,O
49753,O,O
49754,O,O
49755,O,O
49756,O,O
49757,B_pysiology,B_physiology
49758,I_pysiology,I_physiology
49759,O,O
49760,O,O
49761,O,O
49762,B_fluid,B_symptom
49763,I_fluid,I_symptom
49764,O,I_symptom
49765,O,I_symptom
49766,O,I_symptom
49767,O,O
49768,O,O
49769,O,O
49770,O,B_cause
49771,O,I_cause
49772,O,I_cause
49773,O,I_cause
49774,O,O
49775,O,O
49776,O,O
49777,O,O
49778,O,O
49779,O,O
49780,O,O
49781,O,O
49782,O,O
49783,O,O
49784,O,O
49785,O,O
49786,O,O
49787,O,O
49788,O,O
49789,B_emotion,B_emotion
49790,I_emotion,I_emotion
49791,B_symptom,B_symptom
49792,I_symptom,I_symptom
49793,I_symptom,I_symptom
49794,I_symptom,I_symptom
49795,O,O
49796,O,O
49797,O,O
49798,O,O
49799,O,O
49800,O,O
49801,O,O
49802,O,O
49803,O,O
49804,B_item,B_item
49805,I_item,I_item
49806,I_item,I_item
49807,O,O
49808,O,O
49809,O,O
49810,O,O
49811,O,O
49812,O,O
49813,O,O
49814,O,O
49815,O,O
49816,O,O
49817,O,O
49818,O,O
49819,O,O
49820,O,O
49821,O,O
49822,B_foodtherapy,B_cause
49823,I_foodtherapy,I_cause
49824,O,O
49825,O,O
49826,O,O
49827,O,O
49828,O,O
49829,O,O
49830,O,O
49831,O,O
49832,O,O
49833,O,O
49834,O,O
49835,O,O
49836,O,O
49837,O,O
49838,O,O
49839,O,O
49840,O,O
49841,O,O
49842,O,O
49843,O,O
49844,O,O
49845,O,O
49846,B_route,B_datetime
49847,I_route,I_datetime
49848,I_route,I_datetime
49849,I_route,I_datetime
49850,O,O
49851,O,O
49852,O,O
49853,O,O
49854,O,O
49855,O,O
49856,O,O
49857,O,O
49858,O,O
49859,O,O
49860,O,O
49861,O,O
49862,O,O
49863,O,O
49864,O,O
49865,O,O
49866,O,O
49867,O,O
49868,O,O
49869,O,O
49870,O,O
49871,B_datetime,B_datetime
49872,I_datetime,I_datetime
49873,O,O
49874,B_cause,O
49875,I_cause,O
49876,O,O
49877,O,O
49878,B_symptom,B_symptom
49879,I_symptom,I_symptom
49880,I_symptom,I_symptom
49881,I_symptom,I_symptom
49882,O,O
49883,B_symptom,B_symptom
49884,I_symptom,I_symptom
49885,I_symptom,I_symptom
49886,I_symptom,I_symptom
49887,I_symptom,I_symptom
49888,I_symptom,I_symptom
49889,O,O
49890,O,O
49891,B_address,B_address
49892,I_address,I_address
49893,I_address,I_address
49894,I_address,I_address
49895,O,I_address
49896,O,O
49897,O,O
49898,O,O
49899,O,O
49900,O,O
49901,O,O
49902,O,O
49903,O,O
49904,O,O
49905,O,O
49906,O,O
49907,O,O
49908,O,O
49909,O,O
49910,O,O
49911,O,O
49912,O,O
49913,B_part,B_part
49914,I_part,I_part
49915,I_part,B_part
49916,I_part,I_part
49917,O,O
49918,O,O
49919,O,O
49920,O,O
49921,O,O
49922,O,O
49923,O,O
49924,O,O
49925,O,O
49926,O,O
49927,O,B_symptom
49928,O,I_symptom
49929,O,O
49930,O,O
49931,O,O
49932,O,O
49933,O,O
49934,O,O
49935,O,O
49936,B_emotion,O
49937,I_emotion,O
49938,O,O
49939,O,O
49940,O,O
49941,O,O
49942,O,O
49943,O,O
49944,O,O
49945,O,O
49946,O,O
49947,O,O
49948,O,O
49949,O,O
49950,O,O
49951,O,O
49952,O,O
49953,O,O
49954,O,O
49955,O,O
49956,O,O
49957,O,O
49958,B_surgery,B_surgery
49959,I_surgery,I_surgery
49960,I_surgery,I_surgery
49961,I_surgery,I_surgery
49962,O,O
49963,O,O
49964,O,O
49965,O,O
49966,O,O
49967,O,O
49968,O,O
49969,O,O
49970,O,O
49971,O,O
49972,O,O
49973,O,O
49974,B_age,B_age
49975,I_age,I_age
49976,O,O
49977,O,O
49978,O,O
49979,O,O
49980,O,O
49981,O,O
49982,B_emotion,O
49983,I_emotion,O
49984,I_emotion,O
49985,B_item,B_item
49986,I_item,I_item
49987,O,O
49988,O,O
49989,O,O
49990,O,O
49991,O,O
49992,O,O
49993,O,O
49994,O,O
49995,O,O
49996,O,O
49997,O,O
49998,O,O
49999,O,O
50000,O,O
50001,O,O
50002,O,O
50003,O,O
50004,O,O
50005,O,O
50006,O,O
50007,O,O
50008,O,O
50009,O,O
50010,B_symptom,O
50011,I_symptom,O
50012,I_symptom,O
50013,O,O
50014,O,O
50015,B_datetime,B_datetime
50016,I_datetime,I_datetime
50017,I_datetime,I_datetime
50018,O,O
50019,O,O
50020,O,O
50021,O,O
50022,O,O
50023,O,O
50024,O,O
50025,O,O
50026,O,O
50027,O,O
50028,O,O
50029,O,O
50030,O,O
50031,O,O
50032,O,O
50033,O,O
50034,O,O
50035,O,O
50036,O,O
50037,O,O
50038,O,O
50039,O,O
50040,O,O
50041,O,O
50042,O,O
50043,O,O
50044,O,O
50045,O,O
50046,O,O
50047,B_symptom,O
50048,I_symptom,O
50049,I_symptom,O
50050,I_symptom,O
50051,O,O
50052,B_symptom,B_physiology
50053,I_symptom,I_physiology
50054,I_symptom,O
50055,I_symptom,O
50056,O,O
50057,O,O
50058,O,O
50059,B_symptom,O
50060,I_symptom,O
50061,O,O
50062,B_emotion,O
50063,I_emotion,O
50064,I_emotion,O
50065,O,O
50066,B_symptom,O
50067,I_symptom,O
50068,I_symptom,O
50069,I_symptom,O
50070,I_symptom,O
50071,O,O
50072,O,O
50073,O,B_part
50074,O,I_part
50075,O,O
50076,B_part,B_part
50077,I_part,I_part
50078,O,I_part
50079,O,I_part
50080,O,O
50081,O,O
50082,O,O
50083,O,O
50084,B_symptom,O
50085,I_symptom,O
50086,O,O
50087,O,O
50088,O,O
50089,O,O
50090,O,O
50091,O,O
50092,O,O
50093,O,O
50094,O,O
50095,B_symptom,B_physiology
50096,I_symptom,I_physiology
50097,I_symptom,O
50098,I_symptom,O
50099,I_symptom,O
50100,I_symptom,O
50101,I_symptom,O
50102,I_symptom,O
50103,I_symptom,O
50104,I_symptom,O
50105,O,O
50106,O,O
50107,O,O
50108,O,O
50109,O,O
50110,O,O
50111,O,O
50112,O,O
50113,O,O
50114,O,O
50115,O,O
50116,O,O
50117,O,O
50118,B_symptom,B_symptom
50119,I_symptom,I_symptom
50120,I_symptom,I_symptom
50121,I_symptom,I_symptom
50122,I_symptom,I_symptom
50123,I_symptom,I_symptom
50124,O,I_symptom
50125,O,I_symptom
50126,O,O
50127,O,O
50128,O,O
50129,O,B_symptom
50130,O,I_symptom
50131,O,I_symptom
50132,O,I_symptom
50133,B_symptom,I_symptom
50134,I_symptom,I_symptom
50135,B_part,B_part
50136,I_part,I_part
50137,O,O
50138,O,O
50139,O,O
50140,O,B_symptom
50141,O,I_symptom
50142,O,I_symptom
50143,O,I_symptom
50144,O,I_symptom
50145,O,I_symptom
50146,O,I_symptom
50147,B_symptom,I_symptom
50148,I_symptom,I_symptom
50149,O,O
50150,O,O
50151,B_normsymptom,O
50152,I_normsymptom,O
50153,O,O
50154,B_normsymptom,O
50155,I_normsymptom,O
50156,I_normsymptom,O
50157,I_normsymptom,B_part
50158,I_normsymptom,I_part
50159,I_normsymptom,O
50160,I_normsymptom,O
50161,O,O
50162,B_symptom,B_symptom
50163,I_symptom,I_symptom
50164,I_symptom,I_symptom
50165,I_symptom,I_symptom
50166,O,O
50167,O,O
50168,O,O
50169,O,O
50170,O,B_symptom
50171,O,I_symptom
50172,B_symptom,I_symptom
50173,O,O
50174,O,B_symptom
50175,O,I_symptom
50176,B_symptom,I_symptom
50177,O,O
50178,O,O
50179,O,O
50180,O,O
50181,B_item,B_symptom
50182,I_item,I_symptom
50183,O,O
50184,O,O
50185,O,O
50186,O,O
50187,O,O
50188,O,O
50189,O,O
50190,O,O
50191,O,O
50192,B_symptom,B_part
50193,I_symptom,I_part
50194,I_symptom,O
50195,I_symptom,O
50196,I_symptom,O
50197,I_symptom,O
50198,O,O
50199,O,O
50200,O,O
50201,O,O
50202,O,O
50203,O,O
50204,O,O
50205,O,O
50206,O,O
50207,O,O
50208,O,O
50209,O,O
50210,O,O
50211,O,O
50212,O,O
50213,O,O
50214,O,O
50215,O,O
50216,O,O
50217,O,O
50218,O,O
50219,O,O
50220,O,O
50221,O,O
50222,O,O
50223,O,O
50224,O,O
50225,O,O
50226,O,O
50227,O,O
50228,O,O
50229,O,O
50230,O,O
50231,O,O
50232,O,O
50233,O,O
50234,O,O
50235,O,O
50236,O,O
50237,O,O
50238,O,O
50239,O,O
50240,O,O
50241,O,O
50242,O,O
50243,O,O
50244,O,O
50245,O,O
50246,O,O
50247,O,O
50248,O,O
50249,O,O
50250,O,O
50251,O,O
50252,O,O
50253,O,O
50254,O,O
50255,O,O
50256,O,O
50257,O,O
50258,O,O
50259,B_wechat,O
50260,I_wechat,O
50261,I_wechat,O
50262,I_wechat,O
50263,I_wechat,O
50264,I_wechat,O
50265,I_wechat,O
50266,I_wechat,O
50267,I_wechat,O
50268,I_wechat,O
50269,O,O
50270,O,O
50271,O,O
50272,O,O
50273,O,O
50274,O,O
50275,O,O
50276,O,O
50277,O,O
50278,O,O
50279,O,O
50280,O,O
50281,O,O
50282,O,O
50283,O,O
50284,O,O
50285,O,O
50286,O,O
50287,O,O
50288,O,O
50289,O,O
50290,O,O
50291,O,O
50292,O,O
50293,O,O
50294,O,O
50295,O,O
50296,O,O
50297,O,O
50298,O,O
50299,O,O
50300,O,O
50301,O,O
50302,O,O
50303,O,O
50304,B_symptom,B_symptom
50305,I_symptom,I_symptom
50306,I_symptom,I_symptom
50307,I_symptom,I_symptom
50308,O,O
50309,O,O
50310,O,O
50311,O,O
50312,O,O
50313,O,O
50314,B_frequency,O
50315,I_frequency,O
50316,O,O
50317,O,O
50318,B_frequency,B_frequency
50319,I_frequency,I_frequency
50320,B_frequency,B_frequency
50321,I_frequency,I_frequency
50322,I_frequency,I_frequency
50323,I_frequency,I_frequency
50324,I_frequency,I_frequency
50325,I_frequency,B_symptom
50326,I_frequency,I_symptom
50327,O,O
50328,O,O
50329,O,O
50330,O,O
50331,O,O
50332,O,O
50333,O,O
50334,O,O
50335,O,O
50336,O,O
50337,O,O
50338,O,O
50339,O,O
50340,O,O
50341,O,O
50342,O,O
50343,O,O
50344,O,O
50345,O,O
50346,O,O
50347,O,O
50348,O,O
50349,O,O
50350,O,O
50351,O,O
50352,O,O
50353,O,O
50354,O,O
50355,B_symptom,B_symptom
50356,I_symptom,I_symptom
50357,I_symptom,I_symptom
50358,I_symptom,I_symptom
50359,O,O
50360,O,O
50361,O,O
50362,O,O
50363,O,O
50364,O,O
50365,O,O
50366,O,O
50367,O,O
50368,O,O
50369,O,O
50370,O,O
50371,O,O
50372,O,O
50373,O,O
50374,O,O
50375,O,O
50376,O,O
50377,O,O
50378,O,O
50379,O,O
50380,O,O
50381,O,O
50382,B_symptom,B_symptom
50383,I_symptom,I_symptom
50384,I_symptom,I_symptom
50385,I_symptom,I_symptom
50386,I_symptom,I_symptom
50387,I_symptom,O
50388,O,O
50389,O,O
50390,O,O
50391,O,O
50392,O,O
50393,O,O
50394,O,O
50395,B_normsymptom,O
50396,I_normsymptom,O
50397,O,O
50398,O,O
50399,O,O
50400,O,O
50401,B_cause,B_symptom
50402,I_cause,I_symptom
50403,O,I_symptom
50404,O,I_symptom
50405,O,I_symptom
50406,B_symptom,I_symptom
50407,I_symptom,I_symptom
50408,I_symptom,I_symptom
50409,O,O
50410,O,O
50411,O,O
50412,O,O
50413,O,O
50414,O,O
50415,B_datetime,B_datetime
50416,I_datetime,I_datetime
50417,I_datetime,I_datetime
50418,I_datetime,O
50419,I_datetime,O
50420,O,O
50421,O,O
50422,B_address,B_address
50423,I_address,I_address
50424,I_address,I_address
50425,O,O
50426,O,O
50427,O,O
50428,O,O
50429,O,O
50430,O,O
50431,O,O
50432,O,O
50433,O,O
50434,O,O
50435,O,O
50436,B_price,B_price
50437,I_price,I_price
50438,I_price,I_price
50439,I_price,O
50440,O,O
50441,O,O
50442,O,O
50443,O,O
50444,O,O
50445,O,O
50446,O,O
50447,O,O
50448,O,O
50449,O,O
50450,O,O
50451,O,O
50452,O,O
50453,O,O
50454,O,O
50455,O,O
50456,O,O
50457,O,O
50458,O,O
50459,O,O
50460,O,O
50461,B_price,B_price
50462,I_price,I_price
50463,O,O
50464,O,O
50465,O,O
50466,O,O
50467,O,O
50468,O,O
50469,O,O
50470,B_symptom,B_symptom
50471,I_symptom,I_symptom
50472,I_symptom,I_symptom
50473,I_symptom,I_symptom
50474,O,O
50475,O,O
50476,O,O
50477,O,O
50478,O,O
50479,O,O
50480,O,O
50481,O,O
50482,O,O
50483,O,O
50484,O,O
50485,O,O
50486,O,O
50487,B_surgery,B_surgery
50488,I_surgery,I_surgery
50489,I_surgery,I_surgery
50490,I_surgery,I_surgery
50491,O,O
50492,O,O
50493,O,O
50494,O,O
50495,B_symptom,B_symptom
50496,O,O
50497,B_symptom,B_symptom
50498,I_symptom,I_symptom
50499,I_symptom,I_symptom
50500,I_symptom,I_symptom
50501,I_symptom,I_symptom
50502,I_symptom,I_symptom
50503,O,O
50504,O,O
50505,O,O
50506,O,O
50507,O,O
50508,O,O
50509,O,O
50510,O,O
50511,O,O
50512,O,O
50513,O,O
50514,O,O
50515,O,O
50516,O,O
50517,O,O
50518,O,O
50519,O,O
50520,O,O
50521,B_symptom,B_symptom
50522,I_symptom,I_symptom
50523,I_symptom,I_symptom
50524,O,O
50525,O,O
50526,O,O
50527,B_datetime,O
50528,I_datetime,O
50529,O,O
50530,O,O
50531,O,O
50532,O,O
50533,B_frequency,B_frequency
50534,I_frequency,I_frequency
50535,O,O
50536,O,O
50537,O,O
50538,B_symptom,B_symptom
50539,I_symptom,I_symptom
50540,I_symptom,I_symptom
50541,I_symptom,I_symptom
50542,O,O
50543,O,O
50544,B_symptom,B_symptom
50545,I_symptom,I_symptom
50546,I_symptom,I_symptom
50547,I_symptom,I_symptom
50548,O,O
50549,O,O
50550,B_symptom,B_symptom
50551,I_symptom,I_symptom
50552,I_symptom,I_symptom
50553,I_symptom,I_symptom
50554,O,O
50555,O,O
50556,O,O
50557,B_pysiology,O
50558,I_pysiology,O
50559,I_pysiology,O
50560,O,O
50561,O,O
50562,O,O
50563,O,O
50564,O,O
50565,O,O
50566,B_symptom,B_symptom
50567,I_symptom,I_symptom
50568,I_symptom,I_symptom
50569,I_symptom,I_symptom
50570,I_symptom,O
50571,I_symptom,O
50572,O,O
50573,O,O
50574,O,O
50575,O,O
50576,O,O
50577,O,O
50578,O,O
50579,O,O
50580,O,O
50581,O,O
50582,O,O
50583,O,O
50584,O,O
50585,O,O
50586,O,O
50587,B_item,B_item
50588,I_item,I_item
50589,I_item,I_item
50590,O,O
50591,O,O
50592,O,O
50593,O,O
50594,O,O
50595,B_symptom,B_symptom
50596,O,O
50597,O,O
50598,O,O
50599,O,O
50600,O,O
50601,O,O
50602,O,O
50603,O,O
50604,O,O
50605,O,O
50606,O,O
50607,O,O
50608,O,O
50609,O,O
50610,O,O
50611,O,O
50612,O,O
50613,O,O
50614,B_check,B_check
50615,I_check,I_check
50616,I_check,I_check
50617,O,O
50618,O,O
50619,O,O
50620,O,O
50621,O,O
50622,O,O
50623,O,O
50624,O,O
50625,O,O
50626,O,O
50627,O,O
50628,B_symptom,B_part
50629,I_symptom,I_part
50630,I_symptom,O
50631,I_symptom,O
50632,O,O
50633,O,O
50634,O,O
50635,O,O
50636,O,O
50637,O,O
50638,O,O
50639,O,O
50640,O,O
50641,O,O
50642,B_symptom,O
50643,I_symptom,O
50644,O,O
50645,O,O
50646,O,O
50647,O,O
50648,O,O
50649,O,O
50650,O,O
50651,B_symptom,O
50652,I_symptom,O
50653,I_symptom,O
50654,I_symptom,O
50655,O,O
50656,O,O
50657,O,O
50658,O,O
50659,O,O
50660,O,O
50661,O,O
50662,O,O
50663,B_age,B_age
50664,I_age,I_age
50665,O,O
50666,B_item,B_item
50667,I_item,I_item
50668,O,O
50669,O,O
50670,O,O
50671,B_datetime,B_datetime
50672,I_datetime,I_datetime
50673,O,O
50674,O,O
50675,O,O
50676,O,O
50677,O,B_check
50678,O,I_check
50679,O,I_check
50680,O,I_check
50681,O,O
50682,O,O
50683,O,O
50684,O,O
50685,O,O
50686,B_surgery,B_surgery
50687,I_surgery,I_surgery
50688,I_surgery,I_surgery
50689,I_surgery,I_surgery
50690,O,O
50691,O,O
50692,B_surgery,O
50693,I_surgery,O
50694,I_surgery,O
50695,I_surgery,O
50696,O,O
50697,O,B_datetime
50698,O,I_datetime
50699,B_datetime,I_datetime
50700,I_datetime,I_datetime
50701,I_datetime,I_datetime
50702,O,O
50703,O,O
50704,O,O
50705,O,O
50706,O,O
50707,O,B_surgery
50708,O,I_surgery
50709,O,O
50710,O,O
50711,B_datetime,O
50712,I_datetime,O
50713,B_age,O
50714,I_age,O
50715,O,O
50716,O,O
50717,O,O
50718,O,O
50719,O,O
50720,O,O
50721,O,O
50722,O,O
50723,O,O
50724,O,O
50725,B_pysiology,O
50726,I_pysiology,O
50727,O,O
50728,O,O
50729,O,O
50730,O,O
50731,O,O
50732,O,O
50733,O,O
50734,O,O
50735,O,O
50736,O,O
50737,O,O
50738,O,O
50739,O,O
50740,B_othertreatment,O
50741,I_othertreatment,O
50742,O,O
50743,O,O
50744,O,O
50745,O,O
50746,O,O
50747,O,O
50748,O,O
50749,O,O
50750,O,O
50751,O,O
50752,O,O
50753,O,O
50754,O,O
50755,B_part,B_part
50756,I_part,I_part
50757,I_part,I_part
50758,O,O
50759,O,O
50760,O,O
50761,O,O
50762,O,O
50763,O,O
50764,O,O
50765,O,O
50766,O,O
50767,O,O
50768,O,O
50769,O,O
50770,O,O
50771,O,O
50772,B_item,B_item
50773,I_item,I_item
50774,I_item,I_item
50775,O,O
50776,O,O
50777,O,O
50778,O,O
50779,O,O
50780,O,O
50781,O,O
50782,O,O
50783,O,O
50784,O,O
50785,O,O
50786,O,O
50787,O,O
50788,O,O
50789,O,O
50790,O,O
50791,O,O
50792,O,O
50793,O,O
50794,O,O
50795,O,O
50796,O,O
50797,O,O
50798,O,O
50799,O,O
50800,O,O
50801,O,O
50802,O,O
50803,O,O
50804,O,O
50805,O,O
50806,O,O
50807,O,O
50808,O,O
50809,O,O
50810,O,O
50811,O,O
50812,O,O
50813,O,O
50814,O,O
50815,O,O
50816,O,O
50817,O,O
50818,O,O
50819,O,O
50820,O,O
50821,O,O
50822,O,O
50823,B_pysiology,O
50824,I_pysiology,O
50825,I_pysiology,O
50826,B_frequency,B_frequency
50827,I_frequency,I_frequency
50828,I_frequency,I_frequency
50829,I_frequency,I_frequency
50830,B_part,B_part
50831,I_part,I_part
50832,I_part,I_part
50833,O,O
50834,O,O
50835,O,O
50836,O,O
50837,O,O
50838,O,O
50839,O,O
50840,O,O
50841,O,O
50842,O,O
50843,O,O
50844,O,O
50845,O,O
50846,O,O
50847,O,O
50848,B_pysiology,B_physiology
50849,I_pysiology,I_physiology
50850,O,O
50851,B_pysiology,B_physiology
50852,I_pysiology,I_physiology
50853,I_pysiology,I_physiology
50854,I_pysiology,I_physiology
50855,O,O
50856,O,O
50857,O,O
50858,O,O
50859,O,O
50860,O,O
50861,O,O
50862,O,O
50863,O,O
50864,O,O
50865,O,O
50866,O,O
50867,O,O
50868,O,O
50869,O,O
50870,O,O
50871,O,O
50872,O,O
50873,B_symptom,B_symptom
50874,I_symptom,I_symptom
50875,I_symptom,I_symptom
50876,I_symptom,I_symptom
50877,O,O
50878,O,O
50879,O,O
50880,O,O
50881,O,O
50882,O,O
50883,O,O
50884,O,O
50885,O,O
50886,O,O
50887,O,O
50888,B_age,B_age
50889,I_age,I_age
50890,O,O
50891,O,O
50892,O,O
50893,O,O
50894,O,O
50895,O,O
50896,O,O
50897,O,O
50898,O,O
50899,O,O
50900,O,O
50901,O,O
50902,O,O
50903,O,O
50904,O,O
50905,B_symptom,B_symptom
50906,I_symptom,I_symptom
50907,I_symptom,I_symptom
50908,I_symptom,I_symptom
50909,I_symptom,I_symptom
50910,O,O
50911,O,O
50912,O,O
50913,O,O
50914,O,O
50915,O,O
50916,O,O
50917,O,O
50918,B_symptom,B_symptom
50919,I_symptom,I_symptom
50920,I_symptom,I_symptom
50921,O,O
50922,O,O
50923,O,O
50924,O,O
50925,O,O
50926,B_symptom,B_symptom
50927,I_symptom,I_symptom
50928,O,O
50929,O,O
50930,O,O
50931,O,O
50932,O,O
50933,O,O
50934,O,O
50935,O,O
50936,O,O
50937,O,O
50938,O,O
50939,O,O
50940,O,O
50941,O,O
50942,O,O
50943,O,O
50944,O,O
50945,O,O
50946,O,O
50947,O,O
50948,O,O
50949,O,O
50950,O,O
50951,O,O
50952,O,O
50953,O,O
50954,O,O
50955,O,O
50956,O,O
50957,O,O
50958,B_frequency,B_frequency
50959,I_frequency,I_frequency
50960,I_frequency,I_frequency
50961,I_frequency,I_frequency
50962,O,O
50963,O,O
50964,O,O
50965,O,O
50966,O,O
50967,O,O
50968,O,O
50969,O,O
50970,O,O
50971,O,O
50972,O,O
50973,O,O
50974,O,O
50975,O,O
50976,O,O
50977,O,O
50978,O,O
50979,O,O
50980,B_surgery,B_surgery
50981,I_surgery,I_surgery
50982,I_surgery,I_surgery
50983,I_surgery,I_surgery
50984,I_surgery,I_surgery
50985,I_surgery,I_surgery
50986,O,O
50987,O,O
50988,O,O
50989,O,O
50990,O,O
50991,O,O
50992,O,O
50993,O,O
50994,O,O
50995,O,O
50996,O,O
50997,O,O
50998,O,O
50999,O,O
51000,O,O
51001,O,O
51002,O,O
51003,O,O
51004,O,O
51005,O,O
51006,O,O
51007,O,O
51008,O,O
51009,O,O
51010,O,O
51011,O,O
51012,O,O
51013,O,O
51014,O,O
51015,B_pysiology,O
51016,I_pysiology,O
51017,I_pysiology,O
51018,O,O
51019,O,O
51020,O,O
51021,O,O
51022,O,O
51023,O,O
51024,O,O
51025,O,B_symptom
51026,B_symptom,I_symptom
51027,I_symptom,I_symptom
51028,I_symptom,I_symptom
51029,O,O
51030,B_symptom,B_symptom
51031,I_symptom,I_symptom
51032,I_symptom,I_symptom
51033,I_symptom,I_symptom
51034,O,B_symptom
51035,B_part,I_symptom
51036,I_part,I_symptom
51037,O,I_symptom
51038,O,I_symptom
51039,O,I_symptom
51040,O,I_symptom
51041,B_symptom,I_symptom
51042,O,O
51043,O,O
51044,O,O
51045,O,O
51046,O,O
51047,O,O
51048,O,O
51049,B_frequency,B_frequency
51050,I_frequency,I_frequency
51051,I_frequency,I_frequency
51052,I_frequency,I_frequency
51053,I_frequency,I_frequency
51054,B_datetime,B_datetime
51055,I_datetime,I_datetime
51056,I_datetime,I_datetime
51057,I_datetime,I_datetime
51058,O,O
51059,O,O
51060,O,O
51061,O,O
51062,O,O
51063,O,O
51064,O,O
51065,O,O
51066,O,O
51067,O,O
51068,O,O
51069,O,O
51070,O,O
51071,O,O
51072,O,O
51073,O,O
51074,O,O
51075,O,O
51076,O,O
51077,O,O
51078,O,O
51079,O,O
51080,B_fluid,B_fluid
51081,I_fluid,I_fluid
51082,O,O
51083,O,O
51084,O,O
51085,O,O
51086,O,O
51087,O,O
51088,B_pysiology,B_physiology
51089,I_pysiology,I_physiology
51090,O,O
51091,O,O
51092,O,O
51093,B_price,B_price
51094,I_price,I_price
51095,I_price,I_price
51096,I_price,I_price
51097,I_price,O
51098,O,O
51099,O,O
51100,O,O
51101,O,O
51102,O,O
51103,O,O
51104,O,O
51105,O,O
51106,O,O
51107,O,O
