,word,bz_bio,re_bio
62078,诊,O,O
62079,就,O,O
62080,是,O,O
62081,可,O,O
62082,以,O,O
62083,的,O,O
62084,有,O,O
62085,啊,O,O
62086,，,O,O
62087,，,O,O
62088,不,B_emotion,O
62089,敢,I_emotion,O
62090,去,O,O
62091,，,O,O
62092,，,O,O
62093,都,O,O
62094,是,O,O
62095,坑,O,O
62096,钱,O,O
62097,骗,O,O
62098,钱,O,O
62099,的,O,O
62100,怀,B_physiology,B_physiology
62101,孕,I_physiology,I_physiology
62102,吃,O,O
62103,舒,B_medicine,B_medicine
62104,婷,I_medicine,I_medicine
62105,那,O,O
62106,个,O,O
62107,药,O,O
62108,还,O,O
62109,管,O,O
62110,用,O,O
62111,么,O,O
62112,手,O,O
62113,术,O,O
62114,多,O,O
62115,少,O,O
62116,钱,O,O
62117,大,O,O
62118,概,O,O
62119,您,O,O
62120,好,O,O
62121,！,O,O
62122,这,O,O
62123,里,O,O
62124,是,O,O
62125,★,O,O
62126,o,O,O
62127,o,O,O
62128,o,O,O
62129,o,O,O
62130,o,O,O
62131,o,O,O
62132,o,O,O
62133,o,O,O
62134,★,O,O
62135,官,O,O
62136,方,O,O
62137,咨,O,O
62138,询,O,O
62139,挂,O,O
62140,号,O,O
62141,中,O,O
62142,心,O,O
62143,，,O,O
62144,我,O,O
62145,是,O,O
62146,d,B_doctor,O
62147,d,I_doctor,O
62148,d,I_doctor,O
62149,，,O,O
62150,有,O,O
62151,什,O,O
62152,么,O,O
62153,可,O,O
62154,以,O,O
62155,帮,O,O
62156,到,O,O
62157,您,O,O
62158,的,O,O
62159,，,O,O
62160,请,O,O
62161,讲,O,O
62162,？,O,O
62163,（,O,O
62164,对,O,O
62165,话,O,O
62166,已,O,O
62167,加,O,O
62168,密,O,O
62169,，,O,O
62170,请,O,O
62171,放,O,O
62172,心,O,O
62173,咨,O,O
62174,询,O,O
62175,）,O,O
62176,包,B_part,B_sickness
62177,皮,I_part,I_sickness
62178,什,O,O
62179,么,O,O
62180,年,O,O
62181,龄,O,O
62182,做,O,O
62183,手,O,O
62184,术,O,O
62185,好,O,O
62186,不,O,O
62187,带,O,O
62188,避,B_tool,B_tool
62189,孕,I_tool,I_tool
62190,套,I_tool,I_tool
62191,射,B_symptom,B_symptom
62192,的,I_symptom,I_symptom
62193,快,I_symptom,I_symptom
62194,，,O,O
62195,你,O,O
62196,的,O,O
62197,意,O,O
62198,思,O,O
62199,在,O,O
62200,医,O,O
62201,院,O,O
62202,性,O,O
62203,专,O,O
62204,科,O,O
62205,检,O,O
62206,查,O,O
62207,一,O,O
62208,下,O,O
62209,是,O,O
62210,气,B_cause,B_cause
62211,候,I_cause,I_cause
62212,变,I_cause,I_cause
62213,化,I_cause,I_cause
62214,而,O,O
62215,引,O,O
62216,起,O,O
62217,的,O,O
62218,皮,B_symptom,B_symptom
62219,肤,I_symptom,I_symptom
62220,过,I_symptom,I_symptom
62221,敏,I_symptom,I_symptom
62222,就,O,O
62223,担,O,O
62224,心,O,O
62225,是,O,O
62226,不,O,O
62227,是,O,O
62228,梅,B_sickness,B_sickness
62229,毒,I_sickness,I_sickness
62230,，,O,O
62231,，,O,O
62232,，,O,O
62233,有,O,O
62234,没,O,O
62235,有,O,O
62236,感,O,O
62237,染,O,O
62238,去,O,O
62239,咱,O,O
62240,医,O,O
62241,院,O,O
62242,的,O,O
62243,话,O,O
62244,，,O,O
62245,大,O,O
62246,概,O,O
62247,费,O,O
62248,用,O,O
62249,多,O,O
62250,少,O,O
62251,啊,O,O
62252,我,O,O
62253,想,O,O
62254,问,O,O
62255,下,O,O
62256,，,O,O
62257,割,B_surgery,B_surgery
62258,包,I_surgery,I_surgery
62259,皮,I_surgery,I_surgery
62260,手,I_surgery,I_surgery
62261,术,I_surgery,I_surgery
62262,要,O,O
62263,多,O,O
62264,少,O,O
62265,钱,O,O
62266,，,O,O
62267,妨,O,O
62268,碍,O,O
62269,工,O,O
62270,作,O,O
62271,吗,O,O
62272,会,O,O
62273,撑,B_symptom,O
62274,破,I_symptom,O
62275,，,O,O
62276,，,O,O
62277,，,O,O
62278,会,O,O
62279,疼,B_symptom,B_symptom
62280,就,O,O
62281,是,O,O
62282,我,O,O
62283,有,O,O
62284,二,B_cause,B_datetime
62285,十,I_cause,I_datetime
62286,多,I_cause,I_datetime
62287,年,I_cause,I_datetime
62288,手,I_cause,B_cause
62289,淫,I_cause,I_cause
62290,可,O,O
62291,以,O,O
62292,说,O,O
62293,用,O,O
62294,什,O,O
62295,么,O,O
62296,药,O,O
62297,吗,O,O
62298,跟,O,O
62299,你,O,O
62300,说,O,O
62301,了,O,O
62302,我,O,O
62303,会,O,O
62304,过,O,O
62305,去,O,O
62306,的,O,O
62307,，,O,O
62308,复,O,O
62309,查,O,O
62310,能,O,O
62311,给,O,O
62312,我,O,O
62313,优,O,O
62314,惠,O,O
62315,多,O,O
62316,少,O,O
62317,钱,O,O
62318,地,O,O
62319,铁,O,O
62320,，,O,O
62321,公,O,O
62322,交,O,O
62323,花,O,O
62324,钱,O,O
62325,能,O,O
62326,治,O,O
62327,好,O,O
62328,也,O,O
62329,行,O,O
62330,。,O,O
62331,到,O,O
62332,一,O,O
62333,段,O,O
62334,时,O,O
62335,间,O,O
62336,:,O,O
62337,又,O,O
62338,复,B_symptom,O
62339,发,I_symptom,O
62340,了,O,O
62341,。,O,O
62342,明,O,O
62343,白,O,O
62344,，,O,O
62345,那,O,O
62346,身,O,O
62347,体,O,O
62348,现,O,O
62349,在,O,O
62350,有,O,O
62351,两,O,O
62352,种,O,O
62353,情,O,O
62354,况,O,O
62355,在,O,O
62356,网,O,O
62357,上,O,O
62358,也,O,O
62359,有,O,O
62360,说,O,O
62361,怎,O,O
62362,么,O,O
62363,能,O,O
62364,治,O,O
62365,好,O,O
62366,，,O,O
62367,但,O,O
62368,我,O,O
62369,不,O,O
62370,太,O,O
62371,想,O,O
62372,信,O,O
62373,我,O,O
62374,生,B_symptom,B_symptom
62375,殖,I_symptom,I_symptom
62376,器,I_symptom,I_symptom
62377,小,I_symptom,I_symptom
62378,还,I_symptom,I_symptom
62379,细,I_symptom,I_symptom
62380,嗯,O,O
62381,，,O,O
62382,发,O,O
62383,现,O,O
62384,到,O,O
62385,现,O,O
62386,在,O,O
62387,是,O,O
62388,否,O,O
62389,有,O,O
62390,增,B_symptom,B_symptom
62391,大,I_symptom,I_symptom
62392,增,B_symptom,B_symptom
62393,多,I_symptom,I_symptom
62394,就,O,O
62395,像,B_symptom,B_symptom
62396,气,I_symptom,I_symptom
62397,球,I_symptom,I_symptom
62398,是,O,O
62399,的,O,O
62400,在,O,O
62401,吗,O,O
62402,，,O,O
62403,预,O,O
62404,约,O,O
62405,成,O,O
62406,功,O,O
62407,了,O,O
62408,，,O,O
62409,预,O,O
62410,约,O,O
62411,号,O,O
62412,位,O,O
62413,发,O,O
62414,您,O,O
62415,手,O,O
62416,机,O,O
62417,短,O,O
62418,信,O,O
62419,上,O,O
62420,去,O,O
62421,了,O,O
62422,，,O,O
62423,您,O,O
62424,看,O,O
62425,一,O,O
62426,下,O,O
62427,您,O,O
62428,收,O,O
62429,到,O,O
62430,了,O,O
62431,吗,O,O
62432,之,O,O
62433,前,O,O
62434,有,O,O
62435,详,O,O
62436,细,O,O
62437,了,O,O
62438,解,O,O
62439,过,O,O
62440,咱,O,O
62441,们,O,O
62442,的,O,O
62443,包,B_surgery,B_surgery
62444,皮,I_surgery,I_surgery
62445,手,I_surgery,I_surgery
62446,术,I_surgery,I_surgery
62447,方,O,O
62448,式,O,O
62449,吗,O,O
62450,、,O,O
62451,中,O,O
62452,间,O,O
62453,没,B_normsymptom,O
62454,疼,I_normsymptom,O
62455,过,I_normsymptom,O
62456,如,O,O
62457,果,O,O
62458,现,O,O
62459,在,O,O
62460,一,B_frequency,B_frequency
62461,晚,I_frequency,I_frequency
62462,上,I_frequency,I_frequency
62463,两,I_frequency,I_frequency
62464,次,I_frequency,I_frequency
62465,，,O,O
62466,也,O,O
62467,行,O,O
62468,男,O,O
62469,性,O,O
62470,看,O,O
62471,色,O,O
62472,情,O,O
62473,片,O,O
62474,出,O,O
62475,现,O,O
62476,分,B_fluid,O
62477,泌,I_fluid,O
62478,物,I_fluid,O
62479,正,O,O
62480,常,O,O
62481,吗,O,O
62482,红,B_medicine,B_medicine
62483,霉,I_medicine,I_medicine
62484,素,I_medicine,I_medicine
62485,软,I_medicine,I_medicine
62486,膏,I_medicine,I_medicine
62487,的,O,O
62488,作,O,O
62489,用,O,O
62490,我,O,O
62491,想,O,O
62492,问,O,O
62493,一,O,O
62494,下,O,O
62495,，,O,O
62496,房,B_physiology,B_physiology
62497,事,I_physiology,I_physiology
62498,3,B_datetime,B_datetime
62499,分,I_datetime,I_datetime
62500,钟,I_datetime,I_datetime
62501,左,I_datetime,O
62502,右,I_datetime,O
62503,，,O,O
62504,需,O,O
62505,要,O,O
62506,作,O,O
62507,甚,O,O
62508,也,O,O
62509,摸,O,O
62510,在,O,O
62511,中,B_address,B_address
62512,山,I_address,I_address
62513,北,I_address,I_address
62514,路,I_address,I_address
62515,是,O,O
62516,吧,O,O
62517,男,O,O
62518,人,O,O
62519,一,O,B_datetime
62520,半,O,I_datetime
62521,几,O,I_datetime
62522,分,O,I_datetime
62523,钟,O,I_datetime
62524,就,O,O
62525,正,O,O
62526,常,O,O
62527,无,B_sickness,B_sickness
62528,精,I_sickness,I_sickness
62529,是,O,O
62530,指,O,O
62531,射,B_symptom,B_symptom
62532,不,I_symptom,I_symptom
62533,出,I_symptom,I_symptom
62534,来,I_symptom,I_symptom
62535,？,O,O
62536,目,O,O
62537,前,O,O
62538,还,O,O
62539,能,O,O
62540,进,O,O
62541,行,O,O
62542,正,O,O
62543,常,O,O
62544,的,O,O
62545,性,B_physiology,B_physiology
62546,生,I_physiology,I_physiology
62547,活,I_physiology,I_physiology
62548,么,O,O
62549,？,O,O
62550,有,O,O
62551,时,O,O
62552,候,O,O
62553,坐,O,O
62554,的,O,O
62555,感,O,O
62556,觉,O,O
62557,下,B_symptom,B_symptom
62558,体,I_symptom,I_symptom
62559,麻,I_symptom,I_symptom
62560,木,I_symptom,I_symptom
62561,，,O,O
62562,没,B_symptom,O
62563,有,I_symptom,O
62564,感,I_symptom,O
62565,觉,I_symptom,O
62566,了,O,O
62567,，,O,O
62568,这,O,O
62569,是,O,O
62570,什,O,O
62571,么,O,O
62572,原,O,O
62573,因,O,O
62574,？,O,O
62575,当,O,O
62576,然,O,O
62577,不,O,O
62578,是,O,O
62579,，,O,O
62580,就,O,O
62581,是,O,O
62582,我,O,O
62583,现,O,O
62584,在,O,O
62585,发,O,O
62586,现,O,O
62587,有,O,O
62588,很,O,O
62589,多,O,O
62590,小,O,O
62591,孩,O,O
62592,在,O,O
62593,网,O,O
62594,络,O,O
62595,上,O,O
62596,看,O,O
62597,一,O,O
62598,些,O,O
62599,不,O,O
62600,好,O,O
62601,的,O,O
62602,东,O,O
62603,西,O,O
62604,，,O,O
62605,我,O,O
62606,有,O,O
62607,些,O,O
62608,好,B_emotion,O
62609,奇,I_emotion,O
62610,连,B_symptom,O
62611,续,I_symptom,O
62612,遗,I_symptom,B_symptom
62613,精,I_symptom,I_symptom
62614,怎,O,O
62615,么,O,O
62616,回,O,O
62617,事,O,O
62618,就,O,O
62619,是,O,O
62620,想,O,O
62621,做,B_surgery,B_surgery
62622,包,I_surgery,I_surgery
62623,皮,I_surgery,I_surgery
62624,没,O,O
62625,有,O,O
62626,症,O,O
62627,状,O,O
62628,给,O,O
62629,推,O,B_symptom
62630,见,O,I_symptom
62631,点,O,I_symptom
62632,药,O,I_symptom
62633,就,O,O
62634,春,B_datetime,B_datetime
62635,节,I_datetime,I_datetime
62636,前,I_datetime,I_datetime
62637,突,O,O
62638,然,O,O
62639,出,O,O
62640,现,O,O
62641,的,O,O
62642,。,O,O
62643,3,B_age,B_age
62644,0,I_age,I_age
62645,岁,I_age,I_age
62646,那,O,O
62647,网,O,O
62648,上,O,O
62649,说,O,O
62650,的,O,O
62651,阿,B_othertreatment,O
62652,拉,I_othertreatment,O
62653,伯,I_othertreatment,O
62654,锻,I_othertreatment,O
62655,炼,I_othertreatment,O
62656,阴,I_othertreatment,B_part
62657,茎,I_othertreatment,I_part
62658,法,I_othertreatment,O
62659,是,O,O
62660,不,O,O
62661,科,O,O
62662,学,O,O
62663,的,O,O
62664,？,O,O
62665,2,B_frequency,O
62666,，,I_frequency,O
62667,3,I_frequency,O
62668,，,I_frequency,O
62669,次,I_frequency,O
62670,现,O,O
62671,在,O,O
62672,具,O,O
62673,体,O,O
62674,是,O,O
62675,怎,O,O
62676,么,O,O
62677,难,O,O
62678,受,O,O
62679,呢,O,O
62680,是,O,O
62681,疼,B_symptom,B_symptom
62682,痛,I_symptom,I_symptom
62683,，,O,O
62684,还,O,O
62685,是,O,O
62686,酸,B_symptom,B_symptom
62687,胀,I_symptom,I_symptom
62688,呢,O,O
62689,长,B_cause,B_cause
62690,期,I_cause,I_cause
62691,的,I_cause,I_cause
62692,刺,I_cause,I_cause
62693,激,I_cause,I_cause
62694,性,I_cause,I_cause
62695,神,I_cause,I_cause
62696,经,I_cause,I_cause
62697,诱,O,O
62698,发,O,O
62699,阳,B_sickness,B_sickness
62700,痿,I_sickness,I_sickness
62701,病,O,O
62702,情,O,O
62703,体,O,O
62704,谅,O,O
62705,一,O,O
62706,下,O,O
62707,我,O,O
62708,的,O,O
62709,心,O,O
62710,情,O,O
62711,不,O,O
62712,好,O,O
62713,意,O,O
62714,思,O,O
62715,，,O,O
62716,您,O,O
62717,的,O,O
62718,情,O,O
62719,况,O,O
62720,是,O,O
62721,不,O,O
62722,在,O,O
62723,咱,O,O
62724,们,O,O
62725,医,O,O
62726,院,O,O
62727,治,O,O
62728,疗,O,O
62729,范,O,O
62730,围,O,O
62731,内,O,O
62732,的,O,O
62733,，,O,O
62734,您,O,O
62735,可,O,O
62736,以,O,O
62737,详,O,O
62738,细,O,O
62739,咨,O,O
62740,询,O,O
62741,一,O,O
62742,下,O,O
62743,其,O,O
62744,他,O,O
62745,综,O,O
62746,合,O,O
62747,医,O,O
62748,院,O,O
62749,或,O,O
62750,相,O,O
62751,关,O,O
62752,专,O,O
62753,业,O,O
62754,医,O,O
62755,院,O,O
62756,，,O,O
62757,便,O,O
62758,于,O,O
62759,诊,O,O
62760,疗,O,O
62761,，,O,O
62762,祝,O,O
62763,您,O,O
62764,健,O,O
62765,康,O,O
62766,！,O,O
62767,那,O,O
62768,一,O,O
62769,会,O,O
62770,再,O,O
62771,问,O,O
62772,吧,O,O
62773,看,O,O
62774,病,O,O
62775,最,O,O
62776,起,O,O
62777,码,O,O
62778,有,O,O
62779,个,O,O
62780,依,O,O
62781,据,O,O
62782,吧,O,O
62783,结,O,O
62784,婚,O,O
62785,七,B_datetime,B_datetime
62786,年,I_datetime,I_datetime
62787,了,O,O
62788,，,O,O
62789,俩,O,O
62790,孩,O,O
62791,子,O,O
62792,！,O,O
62793,现,O,O
62794,在,O,O
62795,性,B_physiology,B_physiology
62796,生,I_physiology,I_physiology
62797,活,I_physiology,I_physiology
62798,很,O,O
62799,少,O,O
62800,，,O,O
62801,贵,O,O
62802,院,O,O
62803,今,B_datetime,B_datetime
62804,天,I_datetime,I_datetime
62805,去,O,O
62806,能,O,O
62807,检,O,O
62808,查,O,O
62809,吗,O,O
62810,？,O,O
62811,嗯,O,O
62812,，,O,O
62813,好,O,O
62814,的,O,O
62815,如,O,O
62816,果,O,O
62817,是,O,O
62818,感,O,B_symptom
62819,染,O,I_symptom
62820,能,O,O
62821,治,O,O
62822,疗,O,O
62823,吗,O,O
62824,我,O,O
62825,这,O,O
62826,不,O,O
62827,是,O,O
62828,害,B_emotion,O
62829,怕,I_emotion,O
62830,吗,O,O
62831,结,B_symptom,B_sickness
62832,石,I_symptom,I_sickness
62833,可,O,O
62834,以,O,O
62835,排,O,O
62836,除,O,O
62837,那,O,O
62838,像,O,O
62839,您,O,O
62840,现,O,O
62841,在,O,O
62842,疼,B_symptom,B_symptom
62843,痛,I_symptom,I_symptom
62844,，,O,O
62845,，,O,O
62846,是,O,O
62847,持,O,O
62848,续,O,O
62849,性,O,O
62850,的,O,O
62851,还,O,O
62852,是,O,O
62853,间,O,O
62854,隔,O,O
62855,性,O,O
62856,的,O,O
62857,，,O,O
62858,是,O,O
62859,刺,B_symptom,B_symptom
62860,痛,I_symptom,I_symptom
62861,感,I_symptom,I_symptom
62862,吗,O,O
62863,？,O,O
62864,有,O,O
62865,没,O,O
62866,有,O,O
62867,在,O,O
62868,走,O,O
62869,路,O,O
62870,或,O,O
62871,站,O,O
62872,立,O,O
62873,时,O,O
62874,疼,B_symptom,B_symptom
62875,痛,I_symptom,I_symptom
62876,感,I_symptom,I_symptom
62877,加,I_symptom,O
62878,重,I_symptom,O
62879,？,O,O
62880,人,B_surgery,B_surgery
62881,流,I_surgery,I_surgery
62882,是,O,O
62883,怎,O,O
62884,样,O,O
62885,的,O,O
62886,过,O,O
62887,程,O,O
62888,呢,O,O
62889,手,O,O
62890,术,O,O
62891,大,O,O
62892,概,O,O
62893,2,B_datetime,B_datetime
62894,0,I_datetime,I_datetime
62895,分,I_datetime,I_datetime
62896,钟,I_datetime,I_datetime
62897,左,I_datetime,O
62898,右,I_datetime,O
62899,完,O,O
62900,成,O,O
62901,，,O,O
62902,术,O,O
62903,后,O,O
62904,5,B_datetime,B_datetime
62905,-,I_datetime,I_datetime
62906,7,I_datetime,I_datetime
62907,天,I_datetime,I_datetime
62908,伤,O,O
62909,口,O,O
62910,愈,O,O
62911,合,O,O
62912,早,B_datetime,B_datetime
62913,上,I_datetime,I_datetime
62914,没,O,B_symptom
62915,有,O,I_symptom
62916,晨,B_physiology,I_symptom
62917,勃,I_physiology,I_symptom
62918,正,O,O
62919,常,O,O
62920,吗,O,O
62921,我,O,O
62922,想,O,O
62923,问,O,O
62924,问,O,O
62925,肾,B_sickness,B_sickness
62926,阴,I_sickness,I_sickness
62927,虚,I_sickness,I_sickness
62928,都,O,O
62929,有,O,O
62930,什,O,O
62931,么,O,O
62932,症,O,O
62933,状,O,O
62934,这,O,O
62935,手,O,O
62936,术,O,O
62937,没,O,O
62938,有,O,O
62939,坏,O,O
62940,处,O,O
62941,的,O,O
62942,睡,O,O
62943,觉,O,O
62944,前,O,O
62945,勃,B_physiology,B_symptom
62946,起,I_physiology,I_symptom
62947,不,O,I_symptom
62948,正,O,I_symptom
62949,常,O,I_symptom
62950,么,O,O
62951,那,O,O
62952,一,B_datetime,B_datetime
62953,周,I_datetime,I_datetime
62954,做,B_physiology,B_physiology
62955,爱,I_physiology,I_physiology
62956,几,O,O
62957,次,O,O
62958,正,O,O
62959,常,O,O
62960,？,O,O
62961,哦,O,O
62962,，,O,O
62963,，,O,O
62964,，,O,O
62965,吓,O,O
62966,死,O,O
62967,我,O,O
62968,了,O,O
62969,我,O,O
62970,就,O,O
62971,想,O,O
62972,问,O,O
62973,一,O,O
62974,下,O,O
62975,，,O,O
62976,和,O,O
62977,频,B_cause,B_cause
62978,繁,I_cause,I_cause
62979,做,I_cause,I_cause
62980,爱,I_cause,I_cause
62981,有,O,O
62982,关,O,O
62983,系,O,O
62984,吗,O,O
62985,2,B_age,O
62986,9,I_age,O
62987,，,O,O
62988,最,O,O
62989,近,O,O
62990,几,O,O
62991,次,O,O
62992,都,O,O
62993,是,O,O
62994,没,O,O
62995,进,O,O
62996,入,O,O
62997,就,O,O
62998,控,B_symptom,O
62999,制,I_symptom,O
63000,不,I_symptom,O
63001,住,I_symptom,O
63002,了,O,O
63003,是,O,O
63004,遇,O,O
63005,到,O,O
63006,早,B_sickness,B_sickness
63007,泄,I_sickness,I_sickness
63008,情,O,O
63009,况,O,O
63010,了,O,O
63011,，,O,O
63012,呀,O,O
63013,，,O,O
63014,您,O,O
63015,多,O,O
63016,大,O,O
63017,年,O,O
63018,龄,O,O
63019,了,O,O
63020,，,O,O
63021,具,O,O
63022,体,O,O
63023,的,O,O
63024,出,O,O
63025,现,O,O
63026,多,O,O
63027,久,O,O
63028,了,O,O
63029,昨,O,B_datetime
63030,晚,O,I_datetime
63031,的,O,O
63032,话,O,O
63033,后,O,O
63034,续,O,O
63035,有,O,O
63036,没,O,O
63037,有,O,O
63038,其,O,O
63039,他,O,O
63040,费,O,O
63041,用,O,O
63042,我,O,O
63043,认,O,O
63044,为,O,O
63045,是,O,O
63046,毛,B_symptom,B_symptom
63047,细,I_symptom,I_symptom
63048,血,I_symptom,I_symptom
63049,管,I_symptom,I_symptom
63050,破,I_symptom,I_symptom
63051,裂,I_symptom,I_symptom
63052,造,O,O
63053,成,O,O
63054,的,O,O
63055,怎,O,O
63056,么,O,O
63057,才,O,O
63058,能,O,O
63059,克,O,O
63060,服,O,O
63061,以,O,O
63062,后,O,O
63063,的,O,O
63064,生,B_physiology,B_physiology
63065,育,I_physiology,I_physiology
63066,性,B_physiology,O
63067,交,I_physiology,O
63068,最,O,O
63069,长,O,O
63070,应,O,O
63071,该,O,O
63072,多,O,O
63073,少,O,O
63074,分,O,O
63075,钟,O,O
63076,喝,O,O
63077,多,O,O
63078,水,O,O
63079,就,O,O
63080,好,O,O
63081,一,O,O
63082,些,O,O
63083,前,B_surgery,B_surgery
63084,列,I_surgery,I_surgery
63085,腺,I_surgery,I_surgery
63086,管,I_surgery,I_surgery
63087,道,I_surgery,I_surgery
63088,疏,I_surgery,I_surgery
63089,通,I_surgery,I_surgery
63090,一,O,O
63091,次,O,O
63092,多,O,O
63093,少,O,O
63094,钱,O,O
63095,这,O,O
63096,个,O,O
63097,聊,O,O
63098,天,O,O
63099,窗,O,O
63100,口,O,O
63101,可,O,O
63102,以,O,O
63103,吗,O,O
63104,男,O,O
63105,性,O,O
63106,性,B_physiology,O
63107,生,I_physiology,O
63108,活,I_physiology,O
63109,一,O,O
63110,般,O,O
63111,多,O,O
63112,少,O,O
63113,分,O,O
63114,钟,O,O
63115,一,O,O
63116,次,O,O
63117,手,O,O
63118,术,O,O
63119,的,O,O
63120,费,O,O
63121,用,O,O
63122,是,O,O
63123,多,O,O
63124,少,O,O
63125,你,O,O
63126,们,O,O
63127,那,O,O
63128,怎,O,O
63129,么,O,O
63130,检,O,O
63131,查,O,O
63132,这,O,O
63133,个,O,O
63134,h,B_virus,B_check
63135,p,I_virus,I_check
63136,，,I_virus,O
63137,v,I_virus,O
63138,有,O,O
63139,药,O,O
63140,可,O,O
63141,救,O,O
63142,吗,O,O
63143,有,O,O
63144,异,B_symptom,B_symptom
63145,味,I_symptom,I_symptom
63146,，,O,O
63147,脱,B_symptom,B_symptom
63148,皮,I_symptom,I_symptom
63149,也,O,O
63150,有,O,O
63151,点,O,O
63152,，,O,O
63153,其,O,O
63154,他,O,O
63155,没,O,O
63156,有,O,O
63157,你,O,O
63158,好,O,O
63159,！,O,O
63160,左,B_symptom,B_symptom
63161,边,I_symptom,I_symptom
63162,睾,I_symptom,I_symptom
63163,丸,I_symptom,I_symptom
63164,有,I_symptom,I_symptom
63165,点,I_symptom,I_symptom
63166,痛,I_symptom,I_symptom
63167,是,O,O
63168,什,O,O
63169,么,O,O
63170,回,O,O
63171,事,O,O
63172,？,O,O
63173,我,O,O
63174,是,O,O
63175,天,O,O
63176,天,O,O
63177,洗,O,O
63178,澡,O,O
63179,的,O,O
63180,，,O,O
63181,就,O,O
63182,是,O,O
63183,这,O,O
63184,几,O,O
63185,天,O,O
63186,太,O,O
63187,热,O,O
63188,，,O,O
63189,有,O,O
63190,时,O,O
63191,候,O,O
63192,内,O,B_symptom
63193,裤,O,I_symptom
63194,都,O,I_symptom
63195,是,O,I_symptom
63196,湿,O,I_symptom
63197,的,O,I_symptom
63198,那,O,O
63199,我,O,O
63200,应,O,O
63201,该,O,O
63202,吃,O,O
63203,什,O,O
63204,么,O,O
63205,药,O,O
63206,制,O,O
63207,止,O,O
63208,呢,O,O
63209,从,O,O
63210,刚,B_part,O
63211,门,I_part,O
63212,进,O,O
63213,入,O,O
63214,吗,O,O
63215,什,O,O
63216,么,O,O
63217,价,O,O
63218,格,O,O
63219,？,O,O
63220,1,B_age,B_age
63221,7,I_age,I_age
63222,，,O,O
63223,，,O,O
63224,，,O,O
63225,，,O,O
63226,8,B_datetime,B_datetime
63227,分,I_datetime,I_datetime
63228,钟,I_datetime,I_datetime
63229,吧,O,O
63230,一,O,O
63231,般,O,O
63232,早,O,O
63233,起,O,O
63234,不,O,O
63235,是,O,O
63236,性,O,O
63237,欲,O,O
63238,最,O,O
63239,旺,O,O
63240,盛,O,O
63241,么,O,O
63242,？,O,O
63243,早,O,O
63244,起,O,O
63245,从,O,O
63246,来,O,O
63247,没,O,O
63248,有,O,O
63249,做,O,O
63250,过,O,O
63251,请,O,O
63252,问,O,O
63253,吃,B_othertreatment,B_othertreatment
63254,药,I_othertreatment,I_othertreatment
63255,可,O,O
63256,以,O,O
63257,治,O,O
63258,疗,O,O
63259,吗,O,O
63260,加,O,O
63261,了,O,O
63262,吗,O,O
63263,为,O,O
63264,什,O,O
63265,么,O,O
63266,看,O,O
63267,见,O,O
63268,别,O,O
63269,人,O,O
63270,阴,B_part,B_part
63271,茎,I_part,I_part
63272,大,O,O
63273,会,O,O
63274,羡,O,O
63275,慕,O,O
63276,，,O,O
63277,有,O,O
63278,这,O,O
63279,个,O,O
63280,心,O,O
63281,里,O,O
63282,鉴,O,O
63283,于,O,O
63284,您,O,O
63285,之,O,O
63286,前,O,O
63287,没,O,O
63288,有,O,O
63289,过,O,O
63290,，,O,O
63291,不,O,B_cause
63292,洁,O,I_cause
63293,性,B_physiology,I_cause
63294,生,I_physiology,I_cause
63295,活,I_physiology,I_cause
63296,，,O,O
63297,所,O,O
63298,有,O,O
63299,性,B_sickness,O
63300,病,I_sickness,O
63301,可,O,O
63302,能,O,O
63303,性,O,O
63304,还,O,O
63305,是,O,O
63306,比,O,O
63307,较,O,O
63308,小,O,O
63309,的,O,O
63310,我,O,O
63311,偶,O,O
63312,尔,O,O
63313,有,O,O
63314,过,O,O
63315,手,B_cause,B_cause
63316,淫,I_cause,I_cause
63317,我,O,O
63318,很,O,O
63319,久,O,O
63320,没,O,O
63321,同,B_physiology,B_physiology
63322,房,I_physiology,I_physiology
63323,了,O,O
63324,，,O,O
63325,昨,B_datetime,B_datetime
63326,天,I_datetime,I_datetime
63327,和,O,O
63328,女,O,O
63329,朋,O,O
63330,友,O,O
63331,做,O,O
63332,了,O,O
63333,一,B_frequency,O
63334,次,I_frequency,O
63335,就,O,O
63336,这,O,O
63337,样,O,O
63338,以,O,O
63339,前,O,O
63340,老,O,O
63341,是,O,O
63342,手,B_cause,B_cause
63343,淫,I_cause,I_cause
63344,现,O,O
63345,在,O,O
63346,不,O,O
63347,手,O,B_cause
63348,淫,O,I_cause
63349,了,O,O
63350,老,B_symptom,O
63351,是,I_symptom,O
63352,遗,I_symptom,B_symptom
63353,精,I_symptom,I_symptom
63354,正,O,O
63355,常,O,O
63356,吗,O,O
63357,？,O,O
63358,一,B_datetime,B_datetime
63359,天,I_datetime,I_datetime
63360,有,O,O
63361,气,O,O
63362,候,O,O
63363,两,B_frequency,O
63364,次,I_frequency,O
63365,，,O,O
63366,每,O,O
63367,天,O,O
63368,都,O,O
63369,有,O,O
63370,😁,O,O
63371,哦,O,O
63372,那,O,O
63373,需,O,O
63374,要,O,O
63375,服,O,O
63376,用,O,O
63377,什,O,O
63378,么,O,O
63379,药,O,O
63380,啊,O,O
63381,一,O,O
63382,般,O,O
63383,男,O,O
63384,的,O,O
63385,做,B_physiology,B_physiology
63386,爱,I_physiology,I_physiology
63387,多,O,O
63388,长,O,O
63389,时,O,O
63390,间,O,O
63391,需,O,O
