uuid,sentence,sentence2,label,index
c9eff769-1bf8-11ea-86ba-e0d55e7e3b80,请问要做什么检查?,主要检查什么呢,0,9808
c9f0e23d-1bf8-11ea-9895-e0d55e7e3b80,都好几个月没来了,我好几个月没来月经了，,0,8771
c9f30229-1bf8-11ea-9194-e0d55e7e3b80,咋做怀孕才快,我还会怀孕吗，我现在怕了,0,7649
c9f21880-1bf8-11ea-9179-e0d55e7e3b80,"是什么原因呀,对",那是什么原因产生的呢,1,7040
c9f13076-1bf8-11ea-ae51-e0d55e7e3b80,卵巢多囊卵巢综合症怎么治疗,卵巢多囊综合症能怀孕吗,0,977
c9f26740-1bf8-11ea-a43e-e0d55e7e3b80,检查费大概多少钱,检查费准备多少钱,1,10006
c9f12fcc-1bf8-11ea-85fd-e0d55e7e3b80,什么时候检查呢,要检查些什么呢？,0,110
c9f2b4b0-1bf8-11ea-89eb-e0d55e7e3b80,是做B超检查吗,那要做B超检查嘛！,0,6266
c9f12ff6-1bf8-11ea-b17e-e0d55e7e3b80,结扎以后好可以生小孩吗？,结扎还想生小孩可以吗,1,6049
c9f044ce-1bf8-11ea-b3df-e0d55e7e3b80,几年了是二胎,二胎备孕几年怀不上,0,5490
c9f2186a-1bf8-11ea-9a29-e0d55e7e3b80,那做彩超呢,彩超和阴超是一样的吗,0,8389
c9f1575c-1bf8-11ea-a257-e0d55e7e3b80,哦，好的。那需要做哪些检查吗？,做哪些检查？,1,8578
c9f43b41-1bf8-11ea-9474-e0d55e7e3b80,吃什么好啊,请问吃什么药？,0,9847
cb05c6f7-1bf8-11ea-9f46-e0d55e7e3b80,有什么原因吗？,知道是什么原因造成。,0,5351
c9f30210-1bf8-11ea-a715-e0d55e7e3b80,做个什么检查,你说检查什么,0,8075
cb05ee07-1bf8-11ea-bc7f-e0d55e7e3b80,是什么原因引起的啊,可能会是什么原因呢？,1,2819
c9f461ea-1bf8-11ea-a4f3-e0d55e7e3b80,具体需要检查些什么呢,需要做什么检查呢,0,915
c9f28e33-1bf8-11ea-bf63-e0d55e7e3b80,用什么方法调理呢,什么调理方式,1,6644
c9f35105-1bf8-11ea-81ef-e0d55e7e3b80,这个可以吃药么,就是吃药也可以的吗,0,24
c9efd055-1bf8-11ea-88b4-e0d55e7e3b80,现象正常么,所以我这是正常现象？,1,3904
c9f2db7c-1bf8-11ea-b535-e0d55e7e3b80,这种会不会影响以后怀孕,象她这样会不会影响怀孕呀,1,8101
cb05a067-1bf8-11ea-9b33-e0d55e7e3b80,厚怎么治疗啊,一般的怎么治疗,0,3489
c9f093d3-1bf8-11ea-a3fc-e0d55e7e3b80,朋友，咨询一下,我想咨询一下！,1,8218
c9f1f16e-1bf8-11ea-a6a2-e0d55e7e3b80,需要开什么证明嘛,不需要什么证明吗,0,6688
c9f06c39-1bf8-11ea-8eb6-e0d55e7e3b80,现在可以要吗,我知道现在可以取不,0,8906
c9f04515-1bf8-11ea-96a8-e0d55e7e3b80,现在还检查什么,能做什么检查吗,0,9051
c9f24053-1bf8-11ea-ab63-e0d55e7e3b80,我就是月经不怎么规律,我就是月经不规律，没什么情况了,1,9194
c9f4d721-1bf8-11ea-a39b-e0d55e7e3b80,需要做哪些检查项目呀,哪我现在需要检查哪些,0,2187
c9f2b477-1bf8-11ea-bae5-e0d55e7e3b80,子宫内膜厚度多少是正常的？,双层内膜厚度多少正常,0,3477
cb05ee61-1bf8-11ea-8caa-e0d55e7e3b80,??那我现在怎么办呢,现在也不知道怎么办了,1,3242
c9f4afb4-1bf8-11ea-aee8-e0d55e7e3b80,那这个是什么原因导致成的,有什么原因吗？,1,225
c9f461a7-1bf8-11ea-80ea-e0d55e7e3b80,我想问一下多囊卵巢综合症,多囊卵巢综合症是会发胖？,0,1625
c9f24068-1bf8-11ea-8032-e0d55e7e3b80,一般会是什么原因呢？,一般是什么原因引起的呢,1,6727
c9f3ebc5-1bf8-11ea-9ec6-e0d55e7e3b80,子宫内膜移位怎么治疗？,子宫内膜移位严重吗子宫内膜异位症2期如何治疗？,0,9666
c9efd094-1bf8-11ea-889a-e0d55e7e3b80,还有什么检查吗,用什么检查？,0,4994
cb0614ac-1bf8-11ea-9ac4-e0d55e7e3b80,你好，排卵期同房了，怎么不怀孕,你好月经时候同房会不会怀孕？,0,8151
cb05c709-1bf8-11ea-a5cd-e0d55e7e3b80,有什么注意不,需要注意什么呢,1,10016
cb05c727-1bf8-11ea-aeee-e0d55e7e3b80,请问一下排卵期什么时候,一般排卵期是什么时候？,1,6694
c9f1f1e1-1bf8-11ea-ac5f-e0d55e7e3b80,平时有什么要注意的吗？,注意什么,1,1554
c9f3293f-1bf8-11ea-9492-e0d55e7e3b80,孕妇呕吐一般是怀孕多久了？,怀孕多久会孕吐,1,5598
c9f0e1bd-1bf8-11ea-b3cb-e0d55e7e3b80,为什么我不孕不育,会不孕吗？,0,237
c9f28e1c-1bf8-11ea-90d9-e0d55e7e3b80,怀孕的几率大不？,在怀孕的几率高吗？,1,554
c9f4afa7-1bf8-11ea-9ba7-e0d55e7e3b80,什么因素啊,哪什么原因,1,7603
c9f3eb99-1bf8-11ea-855a-e0d55e7e3b80,请问多囊卵巢会影响怀孕吗,你好，多囊卵巢可以怀孕吗？,0,1506
c9f43b12-1bf8-11ea-87e7-e0d55e7e3b80,结扎是什么意思？,是什么结扎,0,5434
c9f4887c-1bf8-11ea-a695-e0d55e7e3b80,妇科性激素六项检查检查什么,性激素六项什么检查,0,266
c9f3ec88-1bf8-11ea-96b4-e0d55e7e3b80,老公检查没啥问题,没有呢 我老公检查了,0,3031
c9f41328-1bf8-11ea-b57a-e0d55e7e3b80,他是怎么治疗呢,哦，一般是怎么治疗的呢？,1,5382
cb05ee5c-1bf8-11ea-8a34-e0d55e7e3b80,现在需要再做个什么检查吗？,我现在如果要检查需要检查些什么,0,8257
c9f4b035-1bf8-11ea-9cdc-e0d55e7e3b80,是什么原因引起的？,是什么原因引起的。,1,1071
c9f17c6f-1bf8-11ea-b87d-e0d55e7e3b80,输卵管造影不是需要月经干净后5/7才可以做的吗？,做造影是在月经干净几天可以做,0,3175
c9f461bb-1bf8-11ea-b6cc-e0d55e7e3b80,多囊卵巢综合征怎么治疗,多囊卵巢综合症，怎么治疗,1,3277
c9f1a3b2-1bf8-11ea-9418-e0d55e7e3b80,要怎么去治疗吗,问一下怎么治疗,1,3421
c9f2b4d0-1bf8-11ea-bc03-e0d55e7e3b80,现在该做什么检查,检查了什么都检查啦！,0,3654
c9f0e20e-1bf8-11ea-a45a-e0d55e7e3b80,想咨询四维彩超预约,你好！我是咨询四维彩超！,0,509
c9f1a38a-1bf8-11ea-aec4-e0d55e7e3b80,该怎么检查,不知道该怎么检查,1,8807
c9f4d735-1bf8-11ea-9817-e0d55e7e3b80,卵巢多囊综合症能怀孕吗,多囊卵巢综合症有什么表现,0,3273
c9f3295d-1bf8-11ea-bae3-e0d55e7e3b80,明天的可以吗,周六可以吗？,1,282
c9f1f18e-1bf8-11ea-9f4c-e0d55e7e3b80,子宫内膜厚 不来月经怎么办,内膜薄更不来月经有关吗,0,3157
c9f28dec-1bf8-11ea-8b53-e0d55e7e3b80,还需要做什么检查不,没有，需要检查什么？,0,8099
cb05ee5a-1bf8-11ea-b816-e0d55e7e3b80,像我这种情况严重吗,她这种严重吗？,0,1439
c9f1f12a-1bf8-11ea-9271-e0d55e7e3b80,备孕前做检查吗,备孕前必须做检查吗？,0,5309
c9f4d663-1bf8-11ea-95a6-e0d55e7e3b80,是什么原因引切排卵期出血,排卵期出血是什么原因,1,5409
c9efd04d-1bf8-11ea-83b1-e0d55e7e3b80,没有去检查呢，,要做检查的是不？,0,4321
c9f2b429-1bf8-11ea-9b47-e0d55e7e3b80,可以加您QQ说吗,你有QQ吗？,1,5718
c9f4afe6-1bf8-11ea-8502-e0d55e7e3b80,那我需要检查什么项目,还需要检查一些什么呢,0,4009
c9efd085-1bf8-11ea-9a11-e0d55e7e3b80,这样什么原因啊？,是什么原因啊？,1,9735
c9f0bb69-1bf8-11ea-812c-e0d55e7e3b80,什么是甲检查,什么时间检查要的呢？,0,3302
c9f2187b-1bf8-11ea-91f9-e0d55e7e3b80,还有我还是多囊卵巢,多囊卵巢综合征可以做吗,0,5124
c9f0e1e8-1bf8-11ea-b066-e0d55e7e3b80,叫什么检查,我应该去检查个什么,0,1780
c9f09456-1bf8-11ea-b7a9-e0d55e7e3b80,贫血会不孕吗？,啥是不孕,0,4097
c9f3519f-1bf8-11ea-9670-e0d55e7e3b80,检查下大概多少钱,这样的检查大概多少钱,1,4228
c9f0940d-1bf8-11ea-9790-e0d55e7e3b80,请问要检查什么,你说检查什么,1,5919
cb059fdf-1bf8-11ea-810d-e0d55e7e3b80,请问正常的排卵期在什么时候,排卵期是什么时候猴,1,5990
c9f044e1-1bf8-11ea-afc2-e0d55e7e3b80,这怎么治疗呢,那应该怎么治疗啊,1,5722
c9f093cb-1bf8-11ea-916b-e0d55e7e3b80,一般吃多久能好,一般多久出结果,0,7558
c9f2db8b-1bf8-11ea-9971-e0d55e7e3b80,做多了 会不会怀孕啊,会不会和怀孕引起的,0,7604
c9f24055-1bf8-11ea-98e6-e0d55e7e3b80,腰疼和肚子疼怎么办,肚子疼是怎么回事呢？,0,3823
c9f06c01-1bf8-11ea-9ba8-e0d55e7e3b80,会导致什么呢,是什么因素？,0,320
c9f488c3-1bf8-11ea-95c1-e0d55e7e3b80,我有多囊卵巢综合症，怎么办,多囊卵巢综合征可以做吗,0,9308
c9f1a3e2-1bf8-11ea-a93d-e0d55e7e3b80,去检查主要检查什么,我这个是得去做什么检查,0,5602
c9f3c643-1bf8-11ea-b83a-e0d55e7e3b80,啊！那我需要做什么检查吗,现在需要再做个什么检查吗？,1,1393
c9f0941d-1bf8-11ea-a57c-e0d55e7e3b80,要检查哪些项目,需要去检查哪些项目,1,6368
c9f3510f-1bf8-11ea-a660-e0d55e7e3b80,可以用妇炎洁吗,洁尔阴可以洗不,1,6938
c9f2b412-1bf8-11ea-a110-e0d55e7e3b80,到医院做哪些检查,做哪些检查？,1,6015
c9f0bac1-1bf8-11ea-8549-e0d55e7e3b80,我想怀孕需要检查些什么呢,哦！那需要做什么检查呢,0,7735
c9f4afbc-1bf8-11ea-a75e-e0d55e7e3b80,多囊卵巢综合征可以手术吗,多囊综合征必须要做手术吗,0,477
c9efa8d2-1bf8-11ea-9258-e0d55e7e3b80,你是医生还是我是医生额,张医生是吗,0,7923
c9f43ad0-1bf8-11ea-88dd-e0d55e7e3b80,我现在是不是没怀孕,只是想看是不是怀孕了,0,2021
c9f1f19b-1bf8-11ea-b300-e0d55e7e3b80,需要注意什么了,注意什么呢？,1,4250
c9f0bb36-1bf8-11ea-b538-e0d55e7e3b80,这个怎么办了？,那怎么办啊？,1,717
c9f48934-1bf8-11ea-a793-e0d55e7e3b80,做B超就可以了么,好 如果做B超是做憋尿的吗,0,8006
c9eff6bc-1bf8-11ea-8771-e0d55e7e3b80,现在就可以预约吗？,现在能预约到么,1,1001
c9f41339-1bf8-11ea-8125-e0d55e7e3b80,要检查些什么呢？,什么时候检查呢,0,647
c9f06bad-1bf8-11ea-874c-e0d55e7e3b80,内分泌有那些症状,那内分泌失调有什么症状呢,0,8110
c9f1f18f-1bf8-11ea-9111-e0d55e7e3b80,做输卵管造影多少钱?,谢问输卵管造影多少钱,1,1895
cb05c702-1bf8-11ea-a49f-e0d55e7e3b80,什么原因哦,什么原因引起，会有什么影响,0,6789
c9f351a8-1bf8-11ea-8fba-e0d55e7e3b80,那需要怎么做？,现在需要怎么做呢,1,9978
c9f12fb7-1bf8-11ea-88d6-e0d55e7e3b80,需要检查些什么？,哦！那需要做什么检查呢,0,2211
c9f46240-1bf8-11ea-b578-e0d55e7e3b80,是怎么通呢,你是怎么称呼的,0,341
c9f43b48-1bf8-11ea-afa3-e0d55e7e3b80,是这两天吗,前几天来的,0,6725
c9f1cad2-1bf8-11ea-93c5-e0d55e7e3b80,请问精索静脉曲张手术怎么做,我的左精索静脉曲张，请问做手术要多长时间？,0,4651
c9f1a363-1bf8-11ea-be69-e0d55e7e3b80,这几天没有,要几天啊,0,6261
c9f3296d-1bf8-11ea-9856-e0d55e7e3b80,a加b是什么意思啊,说是那个什么薄了,0,2870
c9f06c56-1bf8-11ea-ad5a-e0d55e7e3b80,一般复杂的，大概需要多少钱了,你就是大概需要多少钱呢？,1,2178
c9ef5b1e-1bf8-11ea-998d-e0d55e7e3b80,医生说是这样的,医生这样建议呢,1,9032
c9f3eba6-1bf8-11ea-9537-e0d55e7e3b80,没有什么意思啊，,这又是什么意思,0,2092
cb0614c1-1bf8-11ea-975e-e0d55e7e3b80,自然流产多久可以同房,药流后多久可以同房,0,1666
c9f1ca99-1bf8-11ea-84a6-e0d55e7e3b80,要检查些什么项目呢,她要检查什么呢,0,8208
c9f43afb-1bf8-11ea-9f08-e0d55e7e3b80,月经过几天同房最好,月经走了几天可以同房,1,9366
c9f2db47-1bf8-11ea-b13a-e0d55e7e3b80,医生说再做激素六项检查,激素六项是检查哪些,0,1091
c9f2db89-1bf8-11ea-a20b-e0d55e7e3b80,那什么原因引起的呢,是什么原因导致？,1,4525
c9f30238-1bf8-11ea-9c61-e0d55e7e3b80,我自己痛 怎么办,那怎么办？》,0,6871
cb05c780-1bf8-11ea-bf18-e0d55e7e3b80,不来月经怎么回事,迟迟不来月经是怎么回事,1,2646
c9f302c5-1bf8-11ea-866a-e0d55e7e3b80,所以才想咨询一下,所以现在只是想咨询一下,1,4354
c9f093cd-1bf8-11ea-ab2f-e0d55e7e3b80,检查过没什么问题,检查过没问题呀,1,272
c9f4d70b-1bf8-11ea-9506-e0d55e7e3b80,每个月有几天,每个月都提前几天,0,9718
c9f3781f-1bf8-11ea-b7a7-e0d55e7e3b80,能做什么检查吗,现在还检查什么,0,6875
c9f43b1d-1bf8-11ea-9996-e0d55e7e3b80,要怎么才能怀孕,怎么就不怀孕呢,0,7178
cb05a034-1bf8-11ea-8e53-e0d55e7e3b80,人流无痛的多少钱,你们可视无痛人流最低多少钱啊？,0,8085
c9f4621e-1bf8-11ea-a480-e0d55e7e3b80,请问要做什么检查?,什么是甲检查,0,3969
c9f0e1ae-1bf8-11ea-b320-e0d55e7e3b80,你们需要检查哪些项目,要检查哪些项目,1,923
c9f378b4-1bf8-11ea-bdae-e0d55e7e3b80,是不是必须???切输卵管,是不是输卵管堵了？,0,9996
c9f1087e-1bf8-11ea-aa12-e0d55e7e3b80,周末可以做吗,下午可以测吗,0,7702
c9f32914-1bf8-11ea-8b5c-e0d55e7e3b80,哪什么原因,知道是什么原因造成。,0,8186
c9f43aeb-1bf8-11ea-a207-e0d55e7e3b80,二胎怀不上，是怎么回事？,想怀孕，怀不上是怎么回事,0,9269
c9f2b478-1bf8-11ea-9607-e0d55e7e3b80,那这个去医院挂什么号，做什么检查,像我这个情况要到医院检查什么呢,0,8744
c9f4afa5-1bf8-11ea-9772-e0d55e7e3b80,不孕不育再看怎么治吗,我想问一下子不孕不育,0,9438
c9f39f38-1bf8-11ea-9cd4-e0d55e7e3b80,我在问下,我是问下大概哦,0,6013
c9f4b00f-1bf8-11ea-bf4b-e0d55e7e3b80,什么时候都可以吗？,那什么时候呢？,1,767
c9eff6ef-1bf8-11ea-9916-e0d55e7e3b80,它是什么原因了造成的了,什么引起的原因,1,236
c9f093ef-1bf8-11ea-9b5e-e0d55e7e3b80,去检查需要多久？,怎么做检查呢 需要多久检查好,0,9128
c9f12f93-1bf8-11ea-9f3b-e0d55e7e3b80,都差什么,好的，可以用什么药吗,0,978
c9ef81d7-1bf8-11ea-b1e3-e0d55e7e3b80,大概多久是正常,大概多久能好,0,1726
c9f35120-1bf8-11ea-8f65-e0d55e7e3b80,你怀孕没？,不做还可以怀孕吗？,0,6835
c9f461df-1bf8-11ea-aac4-e0d55e7e3b80,这种需要检查什么,需要做个什么检查,0,9949
c9f06c62-1bf8-11ea-9973-e0d55e7e3b80,这属于什么症状？,那是什么症状？,1,691
c9efa9b6-1bf8-11ea-a8a1-e0d55e7e3b80,是，四维彩超是几个月可以做的,你们这可以做四维彩超吗,0,1061
c9f3517c-1bf8-11ea-b2de-e0d55e7e3b80,医生叫杜啥,你是医生还是我是医生额,0,7897
cb05edfe-1bf8-11ea-bad6-e0d55e7e3b80,要做什么呢,就是吃什么吐什么。,0,4516
c9f3027c-1bf8-11ea-a168-e0d55e7e3b80,月经不调卵巢早衰吗,医生说卵巢早衰了，子宫有肌瘤,0,1624
c9f30254-1bf8-11ea-9720-e0d55e7e3b80,月经干净一个星期又来了是怎么回事,月经过后一个星期又有血怎么回事？,1,2950
c9f17cb0-1bf8-11ea-8f2d-e0d55e7e3b80,是怎么个检查啊,自己怎么检查,0,2591
c9f26793-1bf8-11ea-8a5c-e0d55e7e3b80,请问要做什么检查?,做个什么检查,1,7639
c9f10970-1bf8-11ea-95e8-e0d55e7e3b80,嗯，大概需要多少钱,你就说大概多少钱嘛,1,2602
c9ef81d8-1bf8-11ea-afa2-e0d55e7e3b80,就是吃什么吐什么。,你姓什么？,0,7937
c9f23fdb-1bf8-11ea-98e3-e0d55e7e3b80,还有几天。,两天了还有血，,0,3007
c9f4d6e8-1bf8-11ea-9a0c-e0d55e7e3b80,请问那是什么,请问，是什么问题呢,0,2927
c9f0e1b5-1bf8-11ea-94a2-e0d55e7e3b80,我在问下,我就是问下。,0,7988
cb05a01d-1bf8-11ea-a1a9-e0d55e7e3b80,嗯，大概需要多少钱,一般复杂的，大概需要多少钱了,0,4164
c9f35124-1bf8-11ea-915c-e0d55e7e3b80,一般备孕几个月能怀上,备孕几个月了都没有怀孕,0,2569
c9f43af8-1bf8-11ea-857f-e0d55e7e3b80,是用尿检查吗,那检查要怎样检查呢,0,5147
c9f30241-1bf8-11ea-90c6-e0d55e7e3b80,通水后多久可以同房？,请问做过通水多久可以同房,1,9346
c9f43b2e-1bf8-11ea-96fa-e0d55e7e3b80,输卵管堵塞需要手术吗,输卵管堵塞做手术疼吗？,0,3591
c9f377e9-1bf8-11ea-a50a-e0d55e7e3b80,那检查这些要花多少钱呢？,全面检查要花多少钱,1,1137
c9efcfb8-1bf8-11ea-8dc6-e0d55e7e3b80,那我现在需要什么检查吗？,我现在是该检查什么呀,0,2871
c9f3c677-1bf8-11ea-b775-e0d55e7e3b80,就想说去医院要检查这什么,如果去医院检查 应该检查些什么啊,1,9988
c9f15732-1bf8-11ea-aef2-e0d55e7e3b80,什么都是好的,好的，可以用什么药吗,0,1136
c9f35146-1bf8-11ea-9f88-e0d55e7e3b80,其他还需要做什么检查的？,需要做什么检查，？,1,528
c9f4afa3-1bf8-11ea-9d40-e0d55e7e3b80,你有什么好办法吗？,其他有什么办法,0,2507
cb05ee42-1bf8-11ea-91ef-e0d55e7e3b80,大概手术多少钱,做个手术大概多少钱,1,827
c9f21856-1bf8-11ea-ae07-e0d55e7e3b80,是内分泌失调吗,主要是内分泌失调所导致吗,0,4453
c9f46283-1bf8-11ea-875c-e0d55e7e3b80,造影？吗,那输卵管造影呢,0,7029
c9f218f9-1bf8-11ea-a232-e0d55e7e3b80,需要检查些什么？,那我需要做什么检查吗,0,8379
c9f21895-1bf8-11ea-90a5-e0d55e7e3b80,男人没精子怎么办？,精子少咋办,0,3211
c9f093fe-1bf8-11ea-ac27-e0d55e7e3b80,你姓什么？,就是吃什么吐什么。,0,541
cb0614ca-1bf8-11ea-ac46-e0d55e7e3b80,是什么因素？,会导致什么呢,0,4090
c9f2db41-1bf8-11ea-a8b0-e0d55e7e3b80,还需要做什么检查不,那现在需要检查什么就检查b超吗,0,9993
c9f39fb1-1bf8-11ea-ae47-e0d55e7e3b80,就是咨询下,想咨询您个事,0,2643
cb05c76c-1bf8-11ea-994b-e0d55e7e3b80,一般排卵时间是月经后的第几天,月经完了第几天是排卵期,1,271
c9f17c48-1bf8-11ea-9a93-e0d55e7e3b80,哪我现在需要检查什么,这种需要检查什么,1,7290
c9f43b6a-1bf8-11ea-a9be-e0d55e7e3b80,就有多囊卵巢综合征？,卵巢多囊是什么意思,0,4263
c9eff728-1bf8-11ea-934b-e0d55e7e3b80,那输卵管造影多少钱一般？,做输卵管造影检查多少钱？,0,3317
c9efa8e7-1bf8-11ea-a56b-e0d55e7e3b80,几个月了没来月经,例假几个月没来,1,5824
c9f24069-1bf8-11ea-ba87-e0d55e7e3b80,我想问你一下做输卵管造影会不会疼呀,想做一下输卵管？,0,9417
c9f350eb-1bf8-11ea-a2ff-e0d55e7e3b80,也没做什么检查，,做个什么检查,0,5994
c9f093a8-1bf8-11ea-9e3e-e0d55e7e3b80,不能药物治疗吗,用药物治疗吗,0,2344
c9f328cc-1bf8-11ea-830b-e0d55e7e3b80,怀孕了还会来月经吗,会是怀孕么,0,6825
c9f12fb4-1bf8-11ea-9976-e0d55e7e3b80,这个会导致不孕不育吗？,会导致不育吗？,1,2380
c9efa92b-1bf8-11ea-b0f9-e0d55e7e3b80,多长时间能怀孕,那多久能怀孕,1,2673
c9f4b030-1bf8-11ea-b08d-e0d55e7e3b80,你们医院是多少？,你们医院是在哪,0,8650
c9f0e21b-1bf8-11ea-bae1-e0d55e7e3b80,应该是二十几号吧,在这个月二十几号,0,365
c9f23fd6-1bf8-11ea-b9c8-e0d55e7e3b80,现在试纸能测出来吗,试纸能测吗？,1,9201
c9f156ca-1bf8-11ea-8aec-e0d55e7e3b80,一般调理是吃中药还是西药,吃中药能调理好嘛,0,1714
c9f267a8-1bf8-11ea-827d-e0d55e7e3b80,我需要去检查哪些,嗯，那我要做哪些检查呢,0,4900
cb05c767-1bf8-11ea-8a22-e0d55e7e3b80,目前怎么办呢？,那我现在该怎么办呀,1,2667
cb05c6cc-1bf8-11ea-acaf-e0d55e7e3b80,哦，有什么办法解决,有什么办法可以解决,1,6450
c9f06c5f-1bf8-11ea-bda6-e0d55e7e3b80,这怎么怀孕呢,之前怎么会怀孕呢,0,8935
c9f46224-1bf8-11ea-822c-e0d55e7e3b80,男科的孕前检查也可以做吗？,男科检查可以做吗？,0,4533
c9f43acb-1bf8-11ea-9828-e0d55e7e3b80,还没有，打算要呢,也就才打算要呢,0,3171
c9f43ae4-1bf8-11ea-9d4f-e0d55e7e3b80,检查输卵管主意什么,输卵管检查是什么,0,8726
c9f3c607-1bf8-11ea-aeba-e0d55e7e3b80,内分泌失调的主要的表现是什么呢,内分泌是只什么,0,9393
c9f1ca6b-1bf8-11ea-8361-e0d55e7e3b80,会是什么原因哦,由什么导致的,1,5000
c9f41294-1bf8-11ea-ac9e-e0d55e7e3b80,这种情况医院会怎么治疗？,像我这种情况怎么治疗好,1,1152
c9f3ebe8-1bf8-11ea-8f98-e0d55e7e3b80,几个月都没有怀上,备孕了几个月都没有回。,1,2532
c9f13063-1bf8-11ea-b9da-e0d55e7e3b80,那我需要检查什么项目,那需要做什么检查,1,4404
c9f1a414-1bf8-11ea-a3dc-e0d55e7e3b80,保守治疗，怎么治疗,怎么治疗方,0,714
c9f21892-1bf8-11ea-b47e-e0d55e7e3b80,一般恢复要多久,一般要多长时间才能恢复,1,2057
c9f0449e-1bf8-11ea-b223-e0d55e7e3b80,通输卵管多少钱,做个输卵管造影要多少钱,0,9877
c9f4af7c-1bf8-11ea-83df-e0d55e7e3b80,我这有什么办法吗,那还有什么办法吗,1,6193
c9f0e203-1bf8-11ea-8f83-e0d55e7e3b80,子宫内膜薄，会引起不怀孕吗,内膜薄了  能怀孕吗,0,2288
cb059fe1-1bf8-11ea-91a5-e0d55e7e3b80,是什么原因啊？,这个会是什么原因,1,6956
c9f09389-1bf8-11ea-ba6f-e0d55e7e3b80,需要做个什么检查,她需要做什么检查,1,4809
cb05a0a6-1bf8-11ea-a2d2-e0d55e7e3b80,激素六项主要检查什么的呀,激素六项是检查哪些,1,2303
c9f3ec17-1bf8-11ea-8f50-e0d55e7e3b80,请问用什么药,要吃什么药,0,1489
c9f46286-1bf8-11ea-874a-e0d55e7e3b80,嗯，输卵管造影大概要多少钱？,输卵管造影要多少钱？,1,3057
c9f0bb6d-1bf8-11ea-a55b-e0d55e7e3b80,去检查主要检查什么,请问要做什么检查?,0,4784
c9f4b014-1bf8-11ea-a076-e0d55e7e3b80,我要先检查什么,请问我要做检查吗,0,5229
cb05a08e-1bf8-11ea-8d13-e0d55e7e3b80,太远了啊？,好远的啊？,1,478
c9f351e5-1bf8-11ea-878b-e0d55e7e3b80,想知道是什么原因造成的？,一般都是什么原因造成的,1,1874
c9f1caa6-1bf8-11ea-9686-e0d55e7e3b80,手术的成功率是多少？,成功率多少,0,5702
c9f32972-1bf8-11ea-8141-e0d55e7e3b80,试纸怎么用,试纸怎么看是怀孕了？,0,2217
c9f108c7-1bf8-11ea-b51d-e0d55e7e3b80,做手术是怎么做啊，痛吧？,怎么治？手术吗,0,2266
c9f1f1bd-1bf8-11ea-af34-e0d55e7e3b80,我想问一下多囊卵巢综合症,那我的多囊卵巢是不是就好了,0,2971
c9f2b40d-1bf8-11ea-90d0-e0d55e7e3b80,我想知道，我这个需要做什么检查吗？,检查需要挂什么科,0,4826
c9f2b42c-1bf8-11ea-b577-e0d55e7e3b80,我现在来该检查什么,要检查些什么呢？,1,8462
cb05a06f-1bf8-11ea-a319-e0d55e7e3b80,但是怎么会,哦   应该怎么医呢,0,5463
c9f1a34b-1bf8-11ea-9e9d-e0d55e7e3b80,我想咨询哈这个病的治疗,我想咨询这个该怎么治疗,1,983
c9f240c6-1bf8-11ea-8d6a-e0d55e7e3b80,检查了什么都检查啦！,要检查什么问题吗,0,909
c9efd035-1bf8-11ea-b638-e0d55e7e3b80,她要检查什么呢,需要检查什么呀,0,156
c9f1a428-1bf8-11ea-8adf-e0d55e7e3b80,能做什么检查吗,需要做什么检查，？,1,1705
c9f37862-1bf8-11ea-860b-e0d55e7e3b80,排卵期怀孕几率很大吗,排卵期做爱怀孕几率大吗？,1,3815
c9f2b428-1bf8-11ea-837e-e0d55e7e3b80,做一次大概多少钱,大概多少钱呢??,0,4012
c9f01dcd-1bf8-11ea-9214-e0d55e7e3b80,怎样检查输卵管是否堵塞,一般输卵管堵塞怎么检查,0,2992
c9f06bca-1bf8-11ea-bd2a-e0d55e7e3b80,那我周末嘛,你在休息了吗,0,988
c9f0e218-1bf8-11ea-8f0a-e0d55e7e3b80,那怀孕了。有哪些症状,怀孕前都会有那些症状,0,163
c9f4d69b-1bf8-11ea-a35d-e0d55e7e3b80,我的宫颈糜烂的药还吃吗,子宫是子宫糜烂 宫颈糜烂是宫颈是吗,0,5184
c9f43b2c-1bf8-11ea-b093-e0d55e7e3b80,怀孕了还能同房嘛,同房时间上可能怀孕吗,0,511
c9f46267-1bf8-11ea-92e7-e0d55e7e3b80,怎么说不知道,现在不知道怎么搞,0,8242
c9f39f13-1bf8-11ea-9431-e0d55e7e3b80,那这个要怎么治疗呢,额   这个目前怎么治疗,1,7201
c9f35181-1bf8-11ea-8092-e0d55e7e3b80,需要去医院做什么检查,需要做什么检查的,1,5852
c9ef8250-1bf8-11ea-b936-e0d55e7e3b80,用了几天,是这两天吗,0,1358
c9efd029-1bf8-11ea-90fa-e0d55e7e3b80,什么引起的原因,是什么原因请问？,1,6190
c9f10916-1bf8-11ea-898f-e0d55e7e3b80,内膜薄什么原因呢,什么原因造成子宫内膜薄呢,1,3644
c9efa99b-1bf8-11ea-8f53-e0d55e7e3b80,住院几天呢,观察几天,0,5426
c9f1cb1e-1bf8-11ea-98ce-e0d55e7e3b80,排卵期  在月经后的几天,月经完后几天是排卵期呢,1,2263
c9f267b5-1bf8-11ea-8f6d-e0d55e7e3b80,不会影响月经的吗,不会影响怀孕？,0,1617
