uuid,sentence,sentence2,label
222a1841-1bf3-11ea-85ab-e0d55e7e3b80,我该怎么办呀！,那咋办呢？,1
222b2842-1bf3-11ea-8a64-e0d55e7e3b80,赵医生女的有吗,医生你说有问题吗,0
222b9d8c-1bf3-11ea-aa20-e0d55e7e3b80,什么能引起小儿癫痫,小儿还不确定癫痫,0
222de519-1bf3-11ea-961e-e0d55e7e3b80,不知道是什么原因导致的,这到底是什么原因,1
222f1ca2-1bf3-11ea-bbd9-e0d55e7e3b80,你这边是上海虹桥医院吗？,上海虹桥医院么,0
222e0c69-1bf3-11ea-8aba-e0d55e7e3b80,北京军海医院可信吗,还北京军海医院呢，羞,0
222d96ce-1bf3-11ea-9f94-e0d55e7e3b80,强迫症的症状是什么,请问焦虑症有什么症状？,0
222cd59e-1bf3-11ea-998a-e0d55e7e3b80,癫痫可以治愈嘛？,医生，癫痫可以治好嘛,1
222ad98e-1bf3-11ea-992c-e0d55e7e3b80,杨全兴医生休息了吗？,杨全兴医生还上班吗？,1
222f1ca1-1bf3-11ea-9981-e0d55e7e3b80,你说我该咋办,可这样咋办,1
2229f0d1-1bf3-11ea-a2ac-e0d55e7e3b80,北京神经官能症哪个医院好,北京哪个医院治疗神经官能症好,1
222b28f5-1bf3-11ea-ae01-e0d55e7e3b80,我在问问你听说过九龙平癫镇痫系列组合吗？你知道什么地方卖吗？,你在什么地方听说的九龙平癫镇痫系列组合的,1
222ece97-1bf3-11ea-a057-e0d55e7e3b80,是药物控制吗,现在是药物控制,0
222ece3a-1bf3-11ea-bfb3-e0d55e7e3b80,"我想咨询""小孩子抽搐症""","我想咨询""孩子抽搐翻白眼无意识""",0
222ea786-1bf3-11ea-81a3-e0d55e7e3b80,心慌害怕是怎么回事,心慌怎么回事,0
222cae26-1bf3-11ea-b9c0-e0d55e7e3b80,"我想咨询""反复抽搐是什么原因""","我想咨询""人身体抽搐是什么原因""",1
222b28cd-1bf3-11ea-9eef-e0d55e7e3b80,癫痫发作时需要注意什么,”吃什么癫痫容易发作.“,0
2229a215-1bf3-11ea-99b6-e0d55e7e3b80,你们怎么治疗,那你们治疗是？,1
222c1196-1bf3-11ea-9046-e0d55e7e3b80,四肢强直是什么意思,有四肢强直,0
222c11aa-1bf3-11ea-8e46-e0d55e7e3b80,有什么好办法吗？,可以有什么办法吗,1
222de4f8-1bf3-11ea-8a75-e0d55e7e3b80,那需要怎样治疗,那需要如何怎样治疗,1
222ab2b3-1bf3-11ea-860e-e0d55e7e3b80,腿抽搐是怎么回事,睡觉脚抽搐是怎么回事,0
415e55b5-1bf3-11ea-91c9-e0d55e7e3b80,你就说你们用什么方法吧,有什么方法,1
222d229f-1bf3-11ea-8c2b-e0d55e7e3b80,光做脑电图吗，要做磁共振吗？,当时也做了脑电图,0
22297ba2-1bf3-11ea-9f4b-e0d55e7e3b80,你那里有什么治疗方法吗？,请问有什么方法治疗吗,1
222d7085-1bf3-11ea-885b-e0d55e7e3b80,做检查要做什么检查,还需要什么检查,0
222b4fc5-1bf3-11ea-95ac-e0d55e7e3b80,我想问一下该怎么办,想问一下，孩子抽咋办,0
222a8d43-1bf3-11ea-b471-e0d55e7e3b80,小孩发烧抽搐翻白眼子是怎么回事怎么会抽,孩子抽搐一次，有时候会翻白眼球，怎么回事,0
222ada24-1bf3-11ea-b818-e0d55e7e3b80,你们医院是公立还是私立医院,你们这个医院是公立医院吗,1
222dbef0-1bf3-11ea-b9e2-e0d55e7e3b80,是药物治疗还是？,现在是药物治疗,0
222d2338-1bf3-11ea-8ab1-e0d55e7e3b80,来你们医院还是？？？,你们那是大医院吗,0
222f1cad-1bf3-11ea-9927-e0d55e7e3b80,做过。做过几回和词。,好偈做过两回,0
222b01bd-1bf3-11ea-9b2a-e0d55e7e3b80,30岁，女性,18岁，女性,1
222c1138-1bf3-11ea-acb0-e0d55e7e3b80,可以治好吗？,还能治好吗？,1
2229f130-1bf3-11ea-ace8-e0d55e7e3b80,"我想咨询""抽风如何治疗""","我想咨询""得了癫如何治疗""",0
222ad981-1bf3-11ea-bf5d-e0d55e7e3b80,中医怎么治疗,那是要怎么治疗,0
222ea74a-1bf3-11ea-b2d9-e0d55e7e3b80,大概花费要多少？,花费多少,1
222e5a70-1bf3-11ea-9ea7-e0d55e7e3b80,请问做脑电图多少钱？,请问一下做个脑电图多少钱,1
222cfbb9-1bf3-11ea-9922-e0d55e7e3b80,"我想咨询""睡觉出现抽搐""","我想咨询""孩子睡着后抽搐""",1
222d7038-1bf3-11ea-8a48-e0d55e7e3b80,不是24小时吗？,5到6个小时,0
22295400-1bf3-11ea-a7e4-e0d55e7e3b80,要怎么治疗？严重吗？,你说是怎么治疗？,0
222cae48-1bf3-11ea-a92d-e0d55e7e3b80,癫痫有阶段性发作吗？,癫痫小发作,0
222d4a44-1bf3-11ea-bbaf-e0d55e7e3b80,什么都没做,没有做什么,1
222ece74-1bf3-11ea-91cd-e0d55e7e3b80,我老是心急心慌怎么回事,心慌害怕是怎么回事,0
222c5f18-1bf3-11ea-96af-e0d55e7e3b80,就最近这几天,过两天吧,1
2229c966-1bf3-11ea-925b-e0d55e7e3b80,没有，打箅过几天去。,过几天吧,0
222b7610-1bf3-11ea-ab34-e0d55e7e3b80,请问我这个是抑郁症吗,我这个是抑郁症吗,1
415de1c1-1bf3-11ea-89c1-e0d55e7e3b80,晚上睡不着是什么情况？,晚上睡不着，中午也睡不着，请问医生，是什么原因？,0
222de4fb-1bf3-11ea-bebf-e0d55e7e3b80,都需要做什么检查,我该做什么检查,1
222cae57-1bf3-11ea-920f-e0d55e7e3b80,小孩抽搐有几方面原因引起,抽搐引起的原因,1
222ea757-1bf3-11ea-a2a7-e0d55e7e3b80,奥，怎么治疗尼,这个要怎么治疗呢,1
415e07f6-1bf3-11ea-bcde-e0d55e7e3b80,不怎么方便,不太方便，,1
222c5f53-1bf3-11ea-b762-e0d55e7e3b80,女  30,女 28,1
222b4fda-1bf3-11ea-9017-e0d55e7e3b80,这种病能治好吗？,这种病能冶么,1
222d49d2-1bf3-11ea-9025-e0d55e7e3b80,脑电图查啥,脑电图今天做了,0
222d96e9-1bf3-11ea-94c0-e0d55e7e3b80,怎么治疗一般？,你那怎么治疗,1
2229f0dd-1bf3-11ea-8634-e0d55e7e3b80,是严重吗吗,这个病严重吗,1
415e7ca1-1bf3-11ea-9999-e0d55e7e3b80,有什么副作用吗？,后遗症会有什么,0
222cd523-1bf3-11ea-b5e4-e0d55e7e3b80,怎么治疗啊。,具体怎么治疗呢,1
2229a28a-1bf3-11ea-adb9-e0d55e7e3b80,可能是什么引起的,可能什么导致的,1
222cd4f2-1bf3-11ea-b5e9-e0d55e7e3b80,癫痫发作怎么办,一般癫痫发作的时候怎么办,1
415e0887-1bf3-11ea-8cf1-e0d55e7e3b80,癫痫病能治好吗，是根治,你好，癫痫病能不能治好呢,0
2229a260-1bf3-11ea-962e-e0d55e7e3b80,这是什么原因呢,什么原因会导致这个病的呀,1
2229c945-1bf3-11ea-b561-e0d55e7e3b80,能做什么检查呀,其他检查什么,0
222c380d-1bf3-11ea-bf61-e0d55e7e3b80,你好我想咨询下,老师你好，我想咨询个问题,1
222b0142-1bf3-11ea-908e-e0d55e7e3b80,可以，请问贵院是上海什么医院,你们是什么医院啊,0
415de199-1bf3-11ea-a022-e0d55e7e3b80,做什么检查能确定？,那具体要做什么检查,1
222ef59a-1bf3-11ea-a8ae-e0d55e7e3b80,那倒没有这么严重,这么严重？,0
22297b1c-1bf3-11ea-b4a0-e0d55e7e3b80,大概多久,好久了大概有几年了吧,0
222a17fe-1bf3-11ea-9cb8-e0d55e7e3b80,请问怎么回事,请问那怎么办呢,1
222c5f5c-1bf3-11ea-94c4-e0d55e7e3b80,这个问题严重吗？,这个严重吗,1
222a182d-1bf3-11ea-a38e-e0d55e7e3b80,癫痫啥症状？,您看像癫痫吗,0
2229c93d-1bf3-11ea-8c4b-e0d55e7e3b80,"我想咨询""孩子睡觉抽搐""","我想咨询""小孩抽搐的原因""",0
222cfbb3-1bf3-11ea-bf69-e0d55e7e3b80,"我想咨询""拉莫三嗪效果""","我想咨询""丙戊酸镁""",0
222d7057-1bf3-11ea-9166-e0d55e7e3b80,会不会是产后抑郁症,是不是产后抑郁症,1
222c11bc-1bf3-11ea-805c-e0d55e7e3b80,我什么都没有了,没有！去了不知道挂什么科,0
222d9749-1bf3-11ea-aa3f-e0d55e7e3b80,"我想咨询""孩子突然抽搐翻白眼""","我想咨询""小孩突然抽搐""",0
222c1198-1bf3-11ea-b164-e0d55e7e3b80,检查什么项目,检查了什么也都好，,0
222e0c85-1bf3-11ea-b970-e0d55e7e3b80,可以治疗吗，怎么治疗,怎么治疗了？,0
222ad9bf-1bf3-11ea-beda-e0d55e7e3b80,你是医生，还是,医生在吗,0
222c5f38-1bf3-11ea-8aa8-e0d55e7e3b80,您好，在吗,您好医生,1
222c5f9e-1bf3-11ea-a7f3-e0d55e7e3b80,男  29,男 18,1
222dbf2b-1bf3-11ea-a4c4-e0d55e7e3b80,焦虑症可以治吗,抑郁症可以吃吗,0
415e55a0-1bf3-11ea-945b-e0d55e7e3b80,我老公都不知道,我严重吗？我老公不知道，不想他知道！,0
222dbf3b-1bf3-11ea-b4bc-e0d55e7e3b80,癫痫好怎么治疗呀,怎么治疗癫痫病,1
222c5f54-1bf3-11ea-b18c-e0d55e7e3b80,宝宝抽搐是什么原因引起,抽搐是什么原因,1
222ecea6-1bf3-11ea-87bb-e0d55e7e3b80,有什么药可以吃的？,有什么用,0
222d9687-1bf3-11ea-af44-e0d55e7e3b80,到医院检查什么病也没有,检查没有什么,0
222d9682-1bf3-11ea-afd7-e0d55e7e3b80,军海医院是三甲医院吗,军海医院吗,0
415e7d49-1bf3-11ea-8af7-e0d55e7e3b80,几分钟左右,有两分钟左右`,1
222e8055-1bf3-11ea-bac1-e0d55e7e3b80,中药也吃呢,中药调理吗？,0
222a6563-1bf3-11ea-97f6-e0d55e7e3b80,北京军海医院可以去吗,军海医院就是海华吗,0
222b0183-1bf3-11ea-8d5c-e0d55e7e3b80,"我想咨询""孩子突然抽搐""","我想咨询""孩子抽搐什么原因""",0
222e5b19-1bf3-11ea-8bce-e0d55e7e3b80,郑州军海和你们是一家吗,你们是郑州军海医院吗？,0
222c860b-1bf3-11ea-b441-e0d55e7e3b80,癫痫咋弄了,他们说可能是癫痫,0
222d6fb9-1bf3-11ea-8f34-e0d55e7e3b80,一般住院多久,住院需要多久？,1
2229a1a5-1bf3-11ea-988c-e0d55e7e3b80,您的是什么医院,你们是什么医院啊,1
222d96b0-1bf3-11ea-a480-e0d55e7e3b80,嗯！谢谢，是您吗,谢谢非常感谢你,0
222b7655-1bf3-11ea-b18d-e0d55e7e3b80,这样是发作吗,说发作就发作,0
222cd4eb-1bf3-11ea-97ce-e0d55e7e3b80,怎么判断抑郁症?,怎么判定是抑郁症,1
222a186c-1bf3-11ea-89df-e0d55e7e3b80,主要是检查什么呢,得检查什么呀,1
415e078f-1bf3-11ea-be78-e0d55e7e3b80,吃什么中药呢？,没中药调理的吗,0
222ad942-1bf3-11ea-9ed6-e0d55e7e3b80,现在不方便呢,现在不方便,1
415e7d69-1bf3-11ea-8feb-e0d55e7e3b80,我想知道做什么检查能做出来是不是癫痫,如果是癫痫的话，做什么检查能做出来,1
222ad95e-1bf3-11ea-9c0e-e0d55e7e3b80,我就是想咨询一下怎么治疗方法？,就是想了解一下病状   和怎么调养的,0
415e2f09-1bf3-11ea-841b-e0d55e7e3b80,你问杨全兴医生了吗？知道九龙平癫镇痫系列组合吗上市了吗？你那医院有人吃吗？,你问问杨全兴医生九龙平癫镇痫系列组合上市了吗？,0
2229c8a2-1bf3-11ea-8b14-e0d55e7e3b80,"我想咨询""做脑电图异常""","我想咨询""轻微异常脑电图""",1
222b2878-1bf3-11ea-98cd-e0d55e7e3b80,之前不知道   以为只是正常的低落期,之前一直以为只有抑郁  后面发现有时候会很兴奋 很激动   有时候怎么样都高兴不起来,0
415e0863-1bf3-11ea-8e7e-e0d55e7e3b80,你们有什么特殊疗法吗？,你们建议什么疗法好,0
222a1850-1bf3-11ea-a602-e0d55e7e3b80,是什么原因引起的？,不知道是什么原因,1
415e7ca4-1bf3-11ea-ba1f-e0d55e7e3b80,女性，16岁,女性，50岁,1
222c5f44-1bf3-11ea-b57d-e0d55e7e3b80,怎样达到治疗的效果呢,治疗过没效果,0
222b5015-1bf3-11ea-82c6-e0d55e7e3b80,去医院检查什么科？,要做什么检查,0
222ad9ca-1bf3-11ea-8862-e0d55e7e3b80,治疗神经官能症的医院哪家较好,北京哪家医院治疗神经官能症最好,0
222b9d48-1bf3-11ea-b0f6-e0d55e7e3b80,我这这什么病,我这是怎么了？,1
222c380e-1bf3-11ea-9fdb-e0d55e7e3b80,好几年了,四五年了,1
222ea73a-1bf3-11ea-8289-e0d55e7e3b80,哦，一般要做什么检查呢,什么检查?,1
222de530-1bf3-11ea-af9f-e0d55e7e3b80,什么都没检查,那还需要做什么检查吗,0
222d6faf-1bf3-11ea-bf68-e0d55e7e3b80,得检查什么呀,说是检查的出的,0
22297b8f-1bf3-11ea-997b-e0d55e7e3b80,"我想咨询""小孩口吐白沫全身抽搐是怎么回事""","我想咨询""孩子抽搐怎么办""",0
222de4c1-1bf3-11ea-909c-e0d55e7e3b80,那么请问有什么好办法吗,那请问您有什么办法嘛,1
415e7d63-1bf3-11ea-998f-e0d55e7e3b80,我这是问一下什么症状,想咨询一下有什么办法  我这是怎么了,0
222b76b9-1bf3-11ea-a947-e0d55e7e3b80,你是上海虹桥医院的吗？,虹桥医院是私人医院吗,0
415e0858-1bf3-11ea-8381-e0d55e7e3b80,这个病多久发作一次,一般多久发作一次，,0
222e0d11-1bf3-11ea-9555-e0d55e7e3b80,怎么治疗方法呢,怎么治疗了？,1
222c8604-1bf3-11ea-957b-e0d55e7e3b80,你们是三甲医院吗,贵院是私立医院,0
222a8ccd-1bf3-11ea-baed-e0d55e7e3b80,那咋办呢,那怎么办才好,1
222cadef-1bf3-11ea-a263-e0d55e7e3b80,您怎么称呼？,怎么治辽,0
222c85e6-1bf3-11ea-a7c3-e0d55e7e3b80,我这这什么病,我这是怎么了,1
222cd4fa-1bf3-11ea-b0b6-e0d55e7e3b80,有癫痫病的人不能吃什么,我有癫痫病,0
222a8c61-1bf3-11ea-9f5f-e0d55e7e3b80,你姓什么呢医生,谢你医生？,0
222bc34b-1bf3-11ea-90ae-e0d55e7e3b80,宝宝抽搐怎么治,小孩抽搐怎么办,1
222ecea8-1bf3-11ea-8f2f-e0d55e7e3b80,有啥办法可以根治吗？,什么可以根治,1
222cfc9d-1bf3-11ea-8e53-e0d55e7e3b80,这几天头疼恶心,想哭，还想吐反胃恶心,0
415e083b-1bf3-11ea-9d77-e0d55e7e3b80,你们医院是三甲医院？,你们的医院是私立医院吗,0
22297b5f-1bf3-11ea-8ddc-e0d55e7e3b80,还需要了解什么,需要忌什么,0
415e7ceb-1bf3-11ea-a366-e0d55e7e3b80,这种情况属于什么呢,这属于什么情况,1
222f1c66-1bf3-11ea-8bbf-e0d55e7e3b80,你们的医院在那,近期我到你们医院来找你,0
222c5f25-1bf3-11ea-bf6f-e0d55e7e3b80,可以的！,嗯可以的。,1
222d9742-1bf3-11ea-9d5d-e0d55e7e3b80,"我想咨询""哪些原因会引起抽搐""","我想咨询""小孩抽搐的原因有哪些""",1
222b01ff-1bf3-11ea-9a42-e0d55e7e3b80,是这个意思吗,抽是不是这个病,0
222c5f03-1bf3-11ea-8e14-e0d55e7e3b80,请问是公立医院?还是私立医院,你们医院是私立医院还是国产医院,1
222a1832-1bf3-11ea-a2b2-e0d55e7e3b80,那我现在怎么办,你说我怎么办,1
222ef53b-1bf3-11ea-8635-e0d55e7e3b80,要多久呢,要多长时间,1
222e3413-1bf3-11ea-b66d-e0d55e7e3b80,检查什么？,就近期要做什么检查呀,0
222c113a-1bf3-11ea-b1de-e0d55e7e3b80,"我想咨询""儿童抽搐吐白沫""","我想咨询""抽搐治疗""",0
222a3ee6-1bf3-11ea-8902-e0d55e7e3b80,住院需要多久？,一般住院多久,1
222cadb1-1bf3-11ea-85cf-e0d55e7e3b80,癫痫的早期症状有哪些,癫痫都是什么症状啊,0
222c8648-1bf3-11ea-8791-e0d55e7e3b80,吃药可以治愈癫痫吗,癫痫不都是吃药吗,0
222ef5e5-1bf3-11ea-aeaf-e0d55e7e3b80,那这怎么治疗,我这样怎么治疗,1
222b2915-1bf3-11ea-b76a-e0d55e7e3b80,请问癫痫怎么治疗好,请问癫痫是怎么得的,0
2229a281-1bf3-11ea-89db-e0d55e7e3b80,"我想咨询""宝宝睡觉突然抽搐""","我想咨询""孩子睡觉突然抽搐""",1
222ad9d7-1bf3-11ea-8ab8-e0d55e7e3b80,有什么好方法吗,都有什么治疗方法,0
222bc308-1bf3-11ea-ac01-e0d55e7e3b80,不知道吃什么好,也不知道是什么原因,0
222cfc30-1bf3-11ea-9d62-e0d55e7e3b80,你们医院是三甲医院吗？,你们那是大医院吗,0
222ad999-1bf3-11ea-9d85-e0d55e7e3b80,不知怎么治疗,那怎么治疗呀,1
222cfbc9-1bf3-11ea-ad17-e0d55e7e3b80,需要怎么治疗呢？,怎么治疗。,1
2229a233-1bf3-11ea-8187-e0d55e7e3b80,那怎么治疗…,请问怎么治疗,1
222cfc43-1bf3-11ea-88a8-e0d55e7e3b80,你问杨全兴医生了吗？知道九龙平癫镇痫系列组合吗？上市了吗？你那北京军海医院有人吃吗？,杨全兴医生知道九龙平癫镇痫系列组合吗,0
22297abe-1bf3-11ea-9718-e0d55e7e3b80,这是不是抑郁症,是不是抑郁症,1
415e7c83-1bf3-11ea-8cd4-e0d55e7e3b80,用什么检查？可以检查吗？,这应该检查什么科,0
222a3e64-1bf3-11ea-ab4e-e0d55e7e3b80,明天9点可以吗,嗯呢，周日可以嘛？,1
222a3ef5-1bf3-11ea-87b0-e0d55e7e3b80,抽搐是什么情况啊,抽搐是什么原因,1
222d96d3-1bf3-11ea-990e-e0d55e7e3b80,怎么个治疗方法呢？,没怎么治疗,0
222cfbae-1bf3-11ea-ac77-e0d55e7e3b80,我想问清楚点,我不是都说的很清楚了吗？,0
415de1e7-1bf3-11ea-8787-e0d55e7e3b80,脚抽筋什么原因？,腿肚子抽筋是什么原因,0
222f1c4d-1bf3-11ea-98d6-e0d55e7e3b80,你们医院在哪里，，,医院在哪里,1
22297b44-1bf3-11ea-8754-e0d55e7e3b80,16岁  男,22  男  大学生,1
222a1857-1bf3-11ea-aa68-e0d55e7e3b80,你们用的是什么疗法,你们建议什么疗法好,1
222e340e-1bf3-11ea-a5ef-e0d55e7e3b80,检查什么？,还有什么检查？,0
222b4fb8-1bf3-11ea-833d-e0d55e7e3b80,"我想咨询""卡马西平片说明书""","我想咨询""拉莫三嗪""",0
415e0819-1bf3-11ea-889d-e0d55e7e3b80,那有什么方法,那有什么好办法吗？,1
415e0807-1bf3-11ea-b56d-e0d55e7e3b80,什么叫电医生,请问你是林医生吗,0
222bc351-1bf3-11ea-b26a-e0d55e7e3b80,不是抑郁吗,你觉得我是抑郁症吗,1
222d9735-1bf3-11ea-afbc-e0d55e7e3b80,"我想咨询""不典型失神发作""","我想咨询""失神样发作""",0
222b9d1b-1bf3-11ea-974b-e0d55e7e3b80,如果不治疗会怎么,你说是怎么治疗？,0
222d4a59-1bf3-11ea-8c02-e0d55e7e3b80,"我想咨询""睡着了身体抽搐""","我想咨询""感觉身体要抽搐""",0
222e0cdd-1bf3-11ea-9372-e0d55e7e3b80,就想知道这是什么病,这是什么病，,1
2229a1d9-1bf3-11ea-859a-e0d55e7e3b80,不方便的,方便不，,0
222ab34a-1bf3-11ea-815e-e0d55e7e3b80,我14岁  女的,我今年26岁，女，,1
415e07dc-1bf3-11ea-a43e-e0d55e7e3b80,没有问题的,没问题了,0
222de54c-1bf3-11ea-93b3-e0d55e7e3b80,你们医院是什么医院,你们医院是专业看什么的,0
222e80bb-1bf3-11ea-ad8e-e0d55e7e3b80,像这种情况，治愈的可能性大吗？,这种情况好治愈吗,1
222a3e9c-1bf3-11ea-bb1a-e0d55e7e3b80,九龙平癫镇痫系列组合上市了吗？,这个九龙平癫镇痫系列组合你知道多少呢？,0
222f1c6d-1bf3-11ea-b572-e0d55e7e3b80,你们都怎么治疗呢,这怎么治疗呀,1
222dbf47-1bf3-11ea-8061-e0d55e7e3b80,癫痫病怎么治,一癫痫病是怎么引起的,0
2229f140-1bf3-11ea-b0f0-e0d55e7e3b80,需要住院吗,要住院？,1
415e7cb1-1bf3-11ea-afc1-e0d55e7e3b80,我是男的   没有我就右腿疼，一直都这样,开始 就没力气，现在 有气 喘不上来，一直说 刮宫 后 好不了了 ，说没得医了,0
222ab313-1bf3-11ea-8d1f-e0d55e7e3b80,您不是医生吗,你是安医生吗,0
222a662e-1bf3-11ea-863d-e0d55e7e3b80,是什么原因呢,是什么原因导致的呢？,1
222f1cd0-1bf3-11ea-bedb-e0d55e7e3b80,去哪个医院？,在哪里？哪个医院？,0
222b501c-1bf3-11ea-8f49-e0d55e7e3b80,癫痫病怎么办,癫痫病会死人吗,0
222953e7-1bf3-11ea-bd27-e0d55e7e3b80,现在还没呢！不知道挂什么科,不知道挂什么科,1
222ab276-1bf3-11ea-863c-e0d55e7e3b80,该如何治疗,那需要如何治疗呢,1
22297aa9-1bf3-11ea-8205-e0d55e7e3b80,什么也检查不出来,检查了什么也都好，,1
415e07fe-1bf3-11ea-847e-e0d55e7e3b80,我感觉我有抑郁症,我感觉自己有抑郁症,1
222a1871-1bf3-11ea-98a2-e0d55e7e3b80,脑电图查啥,这些脑电图可以查吗,0
222b7636-1bf3-11ea-bc07-e0d55e7e3b80,抑郁症有啥症状,是抑郁症么,0
222bea07-1bf3-11ea-a454-e0d55e7e3b80,25     男,32  男,1
415e2ed7-1bf3-11ea-878e-e0d55e7e3b80,能告诉我这是什么原因？,是什么原因。,1
222cd516-1bf3-11ea-83d4-e0d55e7e3b80,你是什么意思啊,什么事都没有意思了,0
2229a257-1bf3-11ea-a623-e0d55e7e3b80,你知道是什么情况吗,这个是什么情况呢,1
222ece77-1bf3-11ea-9f20-e0d55e7e3b80,我这是轻度，为什么还这么严重,那倒没有这么严重,0
222e3422-1bf3-11ea-abb5-e0d55e7e3b80,癫痫不发作可以查吗,癫痫发作是有规律的吗,0
222e5a99-1bf3-11ea-89a9-e0d55e7e3b80,谢谢你了？,哦，多谢,1
222d49c9-1bf3-11ea-91e2-e0d55e7e3b80,是什么原因呢,身体抖是什么原因,0
222cae72-1bf3-11ea-92a6-e0d55e7e3b80,请问什么时候能好，什么时候能恢复,想做什么的时候蹭就去了,0
2229c8e8-1bf3-11ea-a8dd-e0d55e7e3b80,那如果要治疗是用什么方法治疗呢,如果是，可以治疗吗,0
222cd559-1bf3-11ea-af3a-e0d55e7e3b80,你问问杨全兴医生知道九龙平癫镇痫系列组合吗？在什么地方买到,你告诉我九龙平癫镇痫系列组合在什么地方买到,0
222ad987-1bf3-11ea-a9d6-e0d55e7e3b80,孩子抽搐是癫痫吗,抽搐是癫痫吗,1
222f1c34-1bf3-11ea-bf6d-e0d55e7e3b80,什么原因啊,请问这个是什么原因引起的呢？,1
222cfbfa-1bf3-11ea-9d1a-e0d55e7e3b80,癫痫能治愈吗？,癫痫可以治好吗？,1
222e80d1-1bf3-11ea-a3cc-e0d55e7e3b80,去哪里检查，做什么检查,那检查什么,0
222bc345-1bf3-11ea-937c-e0d55e7e3b80,我想咨询,我咨询问题啊,1
415e2ecb-1bf3-11ea-84b0-e0d55e7e3b80,"我想咨询""宝宝睡觉时抽搐""","我想咨询""宝宝睡觉的时候抽搐""",1
222e33ab-1bf3-11ea-990b-e0d55e7e3b80,抽搐是什么样子的,抽搐是什么病,0
222ad957-1bf3-11ea-9c2c-e0d55e7e3b80,这个要怎么治疗呢,那应该怎么治疗？,1
222d4a02-1bf3-11ea-a0db-e0d55e7e3b80,"我想咨询""人抽搐怎么治疗""","我想咨询""抽搐怎么引起的""",0
222c5ee5-1bf3-11ea-8ac0-e0d55e7e3b80,会怎么样吗,以后会怎么样,0
222d4a16-1bf3-11ea-88c4-e0d55e7e3b80,是什么原因导致的呢？,什么原因引起的不清楚,1
415e07a9-1bf3-11ea-b30f-e0d55e7e3b80,有时候几十秒,晕几十秒,0
415e5577-1bf3-11ea-a983-e0d55e7e3b80,就是做脑电图吗？,脑电图做了,0
222a8cf0-1bf3-11ea-b8c6-e0d55e7e3b80,精神分裂症嘛,应该是精神分裂症,1
22297afd-1bf3-11ea-826e-e0d55e7e3b80,怎么治疗？,需要怎么治疗,1
222b76c7-1bf3-11ea-ac43-e0d55e7e3b80,那我是什么呀,什么什么情况,0
222a3ef9-1bf3-11ea-9831-e0d55e7e3b80,身体抖是什么原因,是什么原因呢,0
222a65b3-1bf3-11ea-b1ea-e0d55e7e3b80,我是不是癫痫病啊,癫痫病会死人吗,0
222d6fee-1bf3-11ea-a5a7-e0d55e7e3b80,那怎么知道自己是不是,你说我这是病吗,0
222dbf31-1bf3-11ea-95e2-e0d55e7e3b80,现在在医院呢,目前没在医院,0
222f1c98-1bf3-11ea-9621-e0d55e7e3b80,你说做脑电图吗？,脑电图，核磁共振都做了,0
222b0180-1bf3-11ea-990e-e0d55e7e3b80,属于癫痫病吗？,属于癫痫嘛？,1
415e7c7b-1bf3-11ea-bc02-e0d55e7e3b80,这个是因为什么原因呢,是什么原因呢？,1
222a1860-1bf3-11ea-a1b6-e0d55e7e3b80,去医院治疗了,没去医院,0
222b28e8-1bf3-11ea-9c48-e0d55e7e3b80,那这是癫痫吗,是专门看癫痫的嘛,0
222ef5c2-1bf3-11ea-9d27-e0d55e7e3b80,那现在要怎么治疗,奥，怎么治疗尼,1
222ad986-1bf3-11ea-8361-e0d55e7e3b80,她这个情况属于什么呢,这种情况属于什么病,0
222d4aaa-1bf3-11ea-8754-e0d55e7e3b80,治疗神经官能症的医院哪家较好,北京哪里有治疗神经官能症的医院,0
222ef5f5-1bf3-11ea-8c78-e0d55e7e3b80,32岁了？,36岁，男,0
415e7cbd-1bf3-11ea-b46a-e0d55e7e3b80,一个人就不会紧张脸红啊  有人就会时刻注意自己的脸红啊  可是每次都会脸红啊  尴尬,没有 ? ? 不笑 ?都很好 ? 就是笑的时候 ?歪,0
222d2293-1bf3-11ea-bf4e-e0d55e7e3b80,请问是癫痫病吗？,请问癫痫病会隔代遗传吗,0
222b7671-1bf3-11ea-86d8-e0d55e7e3b80,没中药调理的吗,吃了点中药,0
415e083e-1bf3-11ea-b73b-e0d55e7e3b80,女的  我自己,不是我自己,0
222ece54-1bf3-11ea-9ce0-e0d55e7e3b80,"我想咨询""无意识抽搐是怎么回事""","我想咨询""孩子抽搐翻白眼无意识""",0
222e33e7-1bf3-11ea-9374-e0d55e7e3b80,有什么好方法治疗,你们那是用什么方法治疗的,1
222cfbd8-1bf3-11ea-9c70-e0d55e7e3b80,九龙平癫镇痫系列组合上市了吗,九龙平癫镇痫系列组合上市了吗？你那北京军海医院有人吃吗？,0
2229a1be-1bf3-11ea-a720-e0d55e7e3b80,前几年都是吃药控制,这一段时间他吃药控制住。,0
2229a274-1bf3-11ea-8770-e0d55e7e3b80,那咋办呢？,我该怎么办呀！,1
222b501a-1bf3-11ea-8050-e0d55e7e3b80,那该怎么办呢,那该咋办,1
222a3f25-1bf3-11ea-9f19-e0d55e7e3b80,"我想咨询""人抽搐了怎么办""","我想咨询""抽搐怎么治""",1
222cfc35-1bf3-11ea-b6c8-e0d55e7e3b80,是的，那怎么办？,是的，怎么办呢,1
222953f0-1bf3-11ea-aafa-e0d55e7e3b80,用什么方法治,有什么方法吗,0
