targets_id,sentence,sentence2,label
1.80028E+15,皮肤有点松弛吧,就是皮肤下垂松弛,0
9.96327E+15,您是南宁华美的没错吧,你好是南宁华美吗,0
8.3301E+15,你这里开酒窝是埋线还是什么,是埋线还是割,0
5.86028E+15,嗯呢，就是如果买的话是只买一针是吗,好的，只可以买一针吗,0
5.9986E+15,上面是你的微信吗？。我加你微信,好，我加你微信。,0
8.83958E+15,点痣活动,醋可以点痣么,0
1.80028E+15,什么是优惠码,代言人有什么优惠吗？,0
5.28391E+15,我不需要父母同意,父母同意但不陪同,0
5.7275E+15,是输液吗,还是输液？,0
1.15972E+15,鼻头鼻翼不动,鼻梁鼻头大,0
8.36301E+15,是包年还是包干呢,128元包年？,0
5.53487E+15,总共多钱呢,多钱那个,0
8.38804E+15,会不会再长起来,永远不会再长的,0
3.22605E+15,一条凸起的疤,凸起的，,0
8.36301E+15,听说超皮秒很痛,皮秒会痛吗,0
1.60031E+15,咨询过一下,一下你打来我咨询一下,0
6.70803E+15,肚子，大腿，,水桶腰大腿肥,0
5.9795E+15,不是苹果肌，是泪沟,太阳穴凹是啥原因呢,0
8.36301E+15,注射过，吸收完了,贵吗？注射,0
8.38804E+15,31女，没打过,男31。,0
9.17069E+15,必须满18周岁才可以自己去做吗,还有一个多月18周岁,0
8.38804E+15,你这个医院在上海吗？,上海九医院做的,0
3.99142E+15,还没有去过耶。,我去过几次,0
6.70803E+15,请问做全身脱毛费用大概多少,你好请问隐形矫正费用大概幅度是多少,0
5.53487E+15,再见了，骗子,好的 再见呢,0
8.83958E+15,需要手术。,算手术吗,0
5.9986E+15,普通激光吗,是用激光,0
4.27653E+15,我在电梯广告看到,刚刚看到的广告,0
2.77385E+15,什么是一个点位,一个点位是什么意思,0
1.80028E+15,你好，祛眼袋什么价位？,你好 脱毛是什么价位,0
5.9986E+15,做一次就能永久了吗,能保持永久吗,0
8.38804E+15,40多了，有生育喂养过,生育过了  30,0
8.88175E+15,好 稍晚些我加您微信,我加这个QQ就可以是吗,0
8.38804E+15,那儿也叫华美医院,好吧。您是华美医院医生是吧,0
3.22605E+15,武汉就你们一家吧,在武汉只有这一家吗,0
2.25913E+15,玻尿酸，乔雅登的，极致的多少钱，雅致的又是多少钱?一支是多少量的?,现在伊婉c玻尿酸多少钱一支？,0
3.99142E+15,全隐形怎么矫型,全隐形的怎么算,0
5.9986E+15,嗯做的话要多久,多久去一次好啊,0
8.83958E+15,牙齿矫正，怎么收费？,怎么是怎么收费呢,0
1.15972E+15,线雕做一次线雕多少钱,线雕啥价格,0
4.27653E+15,没有，哪家整形医院啊,请问南京整形医院哪家好,0
8.59248E+15,会肿几天？,哦，会肿吗,0
1.60031E+15,我没有做过治疗,没做过想做,0
8.3301E+15,打过肉毒瘦脸针,瘦脸针也打过,0
8.36301E+15,脱毛一般多久一次,那一般隔多久需要打一次,0
2.77385E+15,好像是半切开的,埋线和切开的区别是什么？,0
6.70803E+15,硅胶是哪里的？,哪个膨体,0
8.38804E+15,你好，请问补牙费用大概多少,你好鼻子整形大概费用多少了,0
8.38804E+15,是烤瓷的。,烤瓷套牙,0
8.38804E+15,主要是想脱胳膊上和腿上的,我两条腿都有，胳膊也有,0
8.88175E+15,我也不都听朋友说打了,其实我有个朋友,0
8.88175E+15,打几针就好了？,几针有变化？费用呢,0
3.99687E+15,那618的活动价是多少呢,小臂和前腿的活动价是多少,0
8.88175E+15,请问动感飘眉是何意,动感飘眉,0
5.01566E+15,你这有美白仓吗,怎么美白，激光美白是什么样的,0
2.86074E+15,毛孔有点多？？,我是男的 就毛孔大,0
2.77385E+15,一次就能消？,一次就能不反弹么,0
9.96327E+15,🤔价钱合适就近期点,你这在说吧，我看价格合不合适，合适就去看看,0
3.99142E+15,没有预约了,提前几天预约啊？,0
1.80028E+15,超皮秒和蜂巢皮秒的区别你可以和我说说吗,超皮秒怎么做的？,0
3.99142E+15,微信上也是这个价格吗,我不会用微信呢,0
8.38804E+15,是周六上午几点,周日大概几点钟 ？,0
5.7275E+15,请问纹眉多钱,请问半永久纹眉得多少钱,0
5.86028E+15,肚子，大腿，胳膊都粗,腰部  腹部  后背,0
8.38804E+15,之前没发现秃了,之前好了现在又开始疼了,0
6.70803E+15,去广州做,广州啥地方,0
1.15972E+15,没有去做过检没有去做过检查。,女士，没有做过,0
8.88175E+15,雀斑你们怎么治疗,雀斑和黄褐斑，怎么收费？,0
8.38804E+15,嗯嗯 好的  考虑下有空过来看,我有空就带她过来,0
2.77385E+15,没有肌肉,咬肌肌肉大,0
8.41299E+15,我也是做整形的,那私处整形？,0
2.77385E+15,这里好像不能发照片,这里也发不了照片啊,0
5.9986E+15,玻尿酸298一支吗,海微298一支？,0
8.99798E+15,我是眼袋很重,眼袋加黑眼圈,0
5.01566E+15,那怎么能变白,如果是天生黑，怎么变白呢,0
6.70803E+15,21岁 面部美白,21，有,0
5.85491E+15,多少钱啊想问一下,我想问多少钱一只,0
2.25913E+15,我106斤,高167重106,0
1.80028E+15,是用什么洗呢？超皮秒？,超皮秒怎么做的？,0
7.26199E+15,12 男,嗯。12岁的孩子可以祛吗？,0
5.7275E+15,需要多少费用，,抽脂需要多少费用,0
8.83958E+15,不注射的有吗,注射就是这个吧？,0
3.99142E+15,8000以上呢,8000就不行呀,0
3.99142E+15,要不要打电话预约一下,得打电话预约的？,0
5.53487E+15,像针尖一样小,米粒一样大小,0
4.27653E+15,是我儿子的，他在外地,因为我在外地,0
1.60031E+15,看一下什么合适,我问一下合适的话就过来做,0
8.88175E+15,瘦脸多少钱一针？,保妥适瘦脸多少一针,0
5.86028E+15,明天几点过来,你好 我明天早上几点可以过来,0
2.77385E+15,对 这是国产还是进口,国产和进口的区别？,0
2.8085E+15,在昆明那里,我是昆明的,0
8.83958E+15,我大概需要多少钱矫正,要多少钱么大概,0
2.77385E+15,内双眼睛可以吗,我是内双的,0
3.99142E+15,东莞有么,因为有人在东莞,0
3.99142E+15,玻尿酸多少钱什么牌子的好,最好的玻尿酸是什么牌子,0
1.15972E+15,好吧谢谢你再见,那再见吧？,0
8.99798E+15,七八年了吧，能去掉吗,鬍鬚能去掉嗎？,0
3.99142E+15,没有就之前去公立医院打过瘦脸针,之前只打过瘦脸针,0
8.59248E+15,线雕鼻多钱,线雕隆鼻多钱,0
5.9986E+15,是需要做几次呢,这个一周需要做几次？,0
5.53487E+15,四肢和腋下都比较重,我想脱腋下的,0
1.60031E+15,牙齿排列不齐，怎么补救,下牙齿不整齐,0
1.8503E+15,16岁 男,为什么要16岁呀,0
8.59248E+15,年龄33女,女士年龄32,0
1.80028E+15,没有呢，我朋友去过,有去过呀,0
3.99142E+15,玻尿酸就好,玻尿酸好还是脂肪填充好,0
8.38804E+15,疣激光后是不是容易复发,怕激光反弹就不好,0
5.9795E+15,您是艺星的吗,一看是艺星的,0
1.80028E+15,不用，我先了解一下价格。,暂时不加，我先了解一下,0
8.83958E+15,还是加你微信吧,这个电话可以加微信吗,0
5.53487E+15,身高1、5米、体重150斤,1米65身高。150斤,0
6.70803E+15,两者的费用大概是多少呢,费用大概是多少呀这三项,0
8.83958E+15,一次可以做干净吗,可以完全洗干净不,0
2.25913E+15,脸颊   额头,额头的头发,0
8.38804E+15,那就微信联系吧，不要给我带电话,可以电话或者微信联系吗,0
3.99142E+15,你好，种植一棵牙齿需要多少钱？可以管多少年？,你好！满口牙种植需要多少钱,0
8.38804E+15,30黄褐斑雀斑,雀斑 黄褐斑应该,0
8.88175E+15,比较瘦 脂肪能做吗,我是属于脸上脂肪比较多,0
8.36301E+15,自锁是陶瓷的吗,半隐形陶瓷托槽矫正,0
3.99142E+15,才割了双眼皮,双眼皮，抽脂。,0
4.27653E+15,我就着急了,不着急价位,0
1.60031E+15,取一颗痣大概要多少钱,取的话多少钱一颗哇,0
6.5771E+15,大概一颗下来多少钱,点痣大概多少钱一颗,0
8.53E+15,挺严重的，眼袋也严重,不严重啊,0
1.60031E+15,是保妥适嘛  多少个单位呢,保妥适什么价？,0
5.53487E+15,出油   长痘,毛孔粗大黑头爱出油,0
8.36301E+15,整个疗程。,要打几个疗程呢,0
6.70803E+15,片状，点状都有,都是片状,0
1.80028E+15,24，赵,24岁，哪里为之小腿,0
8.38804E+15,我周天可以去吗,我可以周六去,0
3.99142E+15,我想问一下打了瘦脸针是不是不能怀孕呀,我想问一下，打瘦脸针,0
5.7275E+15,我的电话就是微信,我们有微信的,0
8.38804E+15,哦 价格是多少啊,纯托板的价格是多少？,0
8.38804E+15,价钱哪个高？,在哪个区 ?,0
4.27653E+15,片状不深,点状和片状都有吧,0
5.7275E+15,眼纹是已经形成了,没有眼角纹和眼袋,0
2.77385E+15,是进口的，还是国产的,国产的啊,0
9.96327E+15,黑眼圈不严重,黑眼圈比较大。,0
6.06882E+15,我都说是雀斑了,雀斑  可以医治骂,0
6.06882E+15,现在有没啥活动,拔牙现在有活动吗？,0
1.8503E+15,在医院看吗,医院位置是在？？,0
8.38804E+15,现在贴面多少钱一个,你们做烤瓷牙多少钱一个,0
8.53E+15,是一个疗程的？,三次一疗程不是么,0
2.8085E+15,有黄褐斑，还有雀斑，已经五六年了,雀斑，，黄褐斑都有点,0
1.60031E+15,有伤疤的就是疤痕体质吗？,但是我又是疤痕体质,0
8.88175E+15,大腿脂肪挺多的,腰部游泳圈，脂肪多，腹部脂肪多,0
6.70803E+15,我想做双眼皮全切,我是想做全切的,0
6.70803E+15,请问玻尿酸隆鼻多少钱呢,请问多少钱啊？,0
8.38804E+15,6号线到那里下,坐2号线可以到吗,0
8.38804E+15,是点痣后造成的,你们也可以点痣吗？,0
8.88175E+15,如果可以接受的价格我可以考虑一下,价位可以接受,0
5.7275E+15,你好聂医生,你是田医生,0
6.06882E+15,微信可能是有你,怎么微信不说话,0
5.53487E+15,发红，发烫,脸发红痒,0
5.85491E+15,发个地址也行,能发个地址吗，我周末过去看看,0
8.36301E+15,方便加一下微信联系吗？,可以加微信呢问,0
1.60031E+15,嗯！都是什么价格,填充的什么价格,0
2.77385E+15,三十八周岁,你好没满十八周岁可以假体隆鼻嘛,0
8.83958E+15,黄，毛孔大，痘印,痘印痘坑和毛孔都有,0
8.59248E+15,不能埋线？,埋线和切开的区别是什么？,0
8.99798E+15,需要多少钱做这些,简单吗需要多少钱,0
8.38804E+15,牙齿七上八下的,是牙齿疼,0
5.7275E+15,屁股的脂肪可以吸吗,腿上脂肪可以抽吗,0
1.80028E+15,脸上都有，是点状的,点状，局部有片状,0
8.38804E+15,你们在浦东，对吧？,嗯，浦东那个,0
5.53487E+15,"55,160",身高158，体重96,0
8.36301E+15,做眉毛现在有什么活动吗,现在有活动吗？什么价格,0
5.7275E+15,我还要上班,在上班呀,0
6.5771E+15,藏双眼皮,双眼皮宽了，能变窄吗,0
1.80028E+15,就是虎牙后面有两颗牙齿,不是很严重就是中间两颗牙齿突出来。。了,0
6.70803E+15,你这家天河区吧,我也在天河区,0
8.88175E+15,您就小说一针多少钱吧,破尿酸得多少钱一针,0
5.7275E+15,我这大概费用多少,两侧价格大概多少呢,0
7.41965E+15,你要加我微信,什么时候加我微信,0
8.36301E+15,还分前臂后臂,小腿大腿 前臂,0
5.9986E+15,包括双眼皮全切么？,全切受罪,0
5.7275E+15,我加你也可以,好的，回头我加你,0
8.38804E+15,没有做过也没有不满意,做过，觉得不满意,0
1.8503E+15,这种需要多久,做鼻翼需要多长时间呢？,0
8.83958E+15,24岁、,今年24。,0
8.38804E+15,好的，谢谢！到时候再联系你,谢谢！已经联系上了。,0
8.38804E+15,4号线到那里下车,4号线！,0
5.7275E+15,脸上的雀斑能去掉吗,脸上的雀斑什么去掉,0
8.38804E+15,年龄多大，可以改善？,你多大年纪了,0
2.77385E+15,可以埋线么,做十八年了，埋线,0
1.80028E+15,靠近地铁哪个出口,通地铁吗？,0
1.15972E+15,特别是右眼角皱纹多,我想去掉眼角的皱纹,0
8.36301E+15,脸颊的呢,鼻梁，脸颊两边,0
4.27653E+15,也是包干,包干是多少钱,0
6.70803E+15,好 微信聊吧,你微信发给我，微信聊吧,0
1.80028E+15,这就不叫咨询,我留下电话，想咨询一下先,0
8.38804E+15,我就问不隐形牙套多少钱,隐形矫正器可以带着吃饭吗,0
9.96327E+15,可以＋微信了解费用吗,你微信可以给我一个嘛,0
1.80028E+15,脱几次啊？,脱一次吗,0
9.96327E+15,就是脸上啊,是的满脸都是,0
6.70803E+15,没其他东西,其他好着呢,0
5.53487E+15,腿粗屁股大,胳膊粗，腿粗,0
8.99798E+15,但是像单眼皮,内双，属于肿泡眼那种,0
1.60031E+15,请问你们的除皱针是多少钱？,请问你们线雕隆鼻多少钱？,0
1.52753E+15,接近内双,我眼睛是内双，泡泡眼,0
1.60031E+15,微信不行,用微信，可以微信联系么,0
8.88175E+15,大约是多少钱呢？,祛痘坑大约多少钱,0
8.38804E+15,你这是整形吗,有做手术整形的吗,0
7.41965E+15,只做皮秒,做皮秒一次多少钱,0
5.9795E+15,之前也有过,之前没有有过的,0
8.59248E+15,对的正规的医院,正规的耳鼻喉医院,0
5.7275E+15,单眼皮，比较小,就是小眼睛单眼皮,0
3.99142E+15,没有 费用大概要多少呢,这两种的费用大概是多少,0
1.15972E+15,多少钱💰？,做好得花多少钱💰问问,0
8.38804E+15,两次能祛干净吗,我是外地的一次能干净么,0
2.25913E+15,上牙门牙不齐,上排门牙有缝隙,0
8.38804E+15,右上从里数第二个,右上左上各二颗,0
1.80028E+15,点状有几年了,大点状吧,0
6.06882E+15,男 30 很久了。,不多到30,0
1.80028E+15,坐地铁那个出口,通地铁吗？,0
8.38804E+15,有切口？,乳晕切口，和棒棒糖切口,0
5.86135E+15,我想找曾熬医生,那看医生技术了,0
1.60031E+15,准备咨询一下嘛,算了，我也我咨询一下,0
8.88175E+15,电话不方便，这里发一下,我方便时再给你回电话,0
8.88175E+15,5年前在你们家做过一次,我3年前做过一次，效果还可以。,0
4.27653E+15,用过脱毛蜡纸脱毛膏,用过脱毛膏使毛变长了,0
8.38804E+15,洗牙齿多少钱？,是牙齿疼,0
2.8085E+15,就在这里说嘛,就这里不可以吗？,0
5.53487E+15,我还没微信,不用了，我有那边医生的微信了,0
1.15972E+15,打几次就可以完全祛掉,需要几次能治好,0
2.77385E+15,方便打电话么？,我打电话给您,0
3.99142E+15,一般不喝茶,不抽烟，不喝茶，偶尔喝咖啡,0
3.22605E+15,怎么又变成眼袋了？,眼袋特别严重要怎么祛呢,0
8.38804E+15,嗯 我搜了地址,你直接告诉我地址吧,0
5.9986E+15,润百颜玻尿酸多少钱一次,伊碗玻尿酸多少钱一支,0
8.88175E+15,是正品瑞蓝的吗？,瑞蓝多少钱呢,0
8.36301E+15,暗黄然后长痘毛孔有点大,长痘之后有些毛孔,0
8.36301E+15,开眼角啊 提肌 去脂去皮 双眼皮,去皮抽脂开眼角，还有线,0
1.15972E+15,取假体大概多少费用,这个具体费用高吗？大概是多少？,0
8.38804E+15,做一次小气泡多少钱？,多少钱呀做一次,0
1.8503E+15,你们年终优惠玻尿酸380,您好，你们玻尿酸380的是什么牌子的啊？,0
8.83958E+15,牙齿有一个洞好疼,就有一个牙齿空了,0
5.9795E+15,没事 我先咨询一下,我先了解一下 斑点,0
6.70803E+15,加您qq,方便加一下qq吗,0
1.80028E+15,就是二氧化碳点阵,有没有点阵激光？,0
5.9986E+15,您好在吗？,医生，您好,0
1.80028E+15,能发张照片给我吗,拍个照片能看的清楚吗,0
6.5771E+15,烤瓷牙:一颗多少钱,安一颗牙多少钱,0
5.9795E+15,大拉皮和小拉皮的区别是什么,想拉皮多少钱,0
3.22605E+15,不在武汉的,不在武汉呢,0
8.38804E+15,大概多少钱的呢？有什么需要注意的嘛？,那需要注意什么吗,0
9.17069E+15,国产进口哪里不一样,这都是国产的吧,0
6.06882E+15,那一起做有优惠吗,优惠完了也是呢,0
2.25913E+15,门牙一个歪的,就是门牙那里,0
8.88175E+15,让我加上她的微信,没电话 就是有微信,0
8.36301E+15,直接添加微信吧,给个微信呗,0
3.99142E+15,你们是在深圳哪个位置,你好 你们在上海哪个区,0
8.59248E+15,价格是一针的量,好的，这是一针的价格还是？,0
1.8503E+15,可能要着拔牙,一般会拔牙吗,0
8.83958E+15,我是内双 眼睛有点肿,有点点肿泡,0
5.7275E+15,还是你啊,还是都填一点啊,0
5.7275E+15,30多岁！,不到30岁,0
4.27653E+15,你的微信号是手机号码呀,你的手机号码,0
8.38804E+15,怎样才算手术？,要怎样去斑,0
5.9795E+15,980是一阵吗,想980,0
3.99142E+15,我拔了智齿,想拔智齿，多少钱,0
8.38804E+15,27   牙齿不齐,牙齿有牙缝，不齐,0
5.73251E+15,26岁。男,女 26岁快27岁了,0
1.81778E+15,没有觉得是晒斑,我的黄褐斑和晒斑怎么去掉？,0
6.70803E+15,好的吧，谢谢倪,嗯  知道了   谢谢,0
3.99142E+15,没有 应该是晒斑,有雀斑有黄褐斑,0
1.8503E+15,两人都打算做,还没打算去,0
5.73251E+15,有点阵激光项目吗？,是激光呢 还是微针？,0
8.3301E+15,不过她没回复我,都没回复,0
1.60031E+15,那大概多少钱啊，我看一下,你先大概和我说一下嘛,0
5.7275E+15,没有啊 先咨询一下,咨询一下价位,0
6.70803E+15,我的号码换了,您号码多少,0
1.60031E+15,内双，一只单一只双,就是一只内双，一只单,0
5.7275E+15,皱纹多，怎么解决,抬头纹怎么治,0
8.38804E+15,不方便微信吗？,电话微信给你,0
8.36301E+15,嗯我是单眼皮,以前内双，现在塌下来了，相当于单眼皮,0
2.77385E+15,皮秒洗了3回没有什么效果,你那皮秒是什么仪器,0
6.70803E+15,鼻子做膨体好还是硅胶好,哪个膨体,0
8.53E+15,怎么可以嘴唇变薄,嘴唇变薄要注意什么？,0
1.60031E+15,疤痕体质可以激光吗,但是我又是疤痕体质,0
5.7275E+15,好的谢谢您了,谢谢您了田老师,0
8.3301E+15,做的话需要多长时间,做鼻翼需要多长时间呢？,0
8.38804E+15,好像是六号线,4号线和6号线？,0
1.80028E+15,敷护肤品,用护肤品可以缩小吗,0
3.99142E+15,嗯， 我有她微信,我不会用微信呢,0
1.60031E+15,两样多少钱左右的,一般和好的，大概多少钱左右呢,0
1.8503E+15,那要多少钱一颗,一颗痣点多少钱,0
8.38804E+15,4号线大连路,4号线和6号线？,0
8.38804E+15,好的我考虑考虑，谢谢！,好的。我考虑考虑再联系你,0
2.77385E+15,才手术完,就做手术的,0
8.99798E+15,一般的话大概需要多久,要做的话，要多久呢,0
6.70803E+15,就是内双肿眼泡,我不知道了内双，还是单眼皮,0
6.06882E+15,假体都是什么材料,比较好的材料是什么,0
8.38804E+15,今天不行，还上办呢,我太瘦过还不行是吗？,0
8.38804E+15,隐形牙套的话,隐形牙套什么价格？,0
5.9986E+15,你电话号码多少,电话号码加,0
3.99142E+15,我就觉得我脸胖,我觉得我需要小V 脸,0
5.7275E+15,一个内双一个外双,我是一个内双一个单,0
1.60031E+15,男性可以丰胸吗,可以不开刀丰胸？,0
8.59248E+15,不是植发,植发费用,0
1.81778E+15,加微信，发照片给你吧,微信 我加你吧,0
8.91167E+15,好，打扰了，谢谢了,好的，打扰了晚安,0
5.53487E+15,有，效果不佳,也有效果,0
5.73251E+15,没看过。应该是晒斑,晒斑。 黄褐斑都有,0
1.8503E+15,鼻梁高度不够，鼻子塌,鼻翼，鼻梁,0
8.83958E+15,拍不了，可以加微信聊吗,我的手机号就可以加微信的,0
6.70803E+15,埋线多少钱一次,那埋线多少钱呢,0
3.99142E+15,光纤溶脂也算是手术吧,溶脂是大溶脂针吗,0
6.70803E+15,做一次皮秒的费用大概多少,一般祛斑要做几次？费用大概多少？,0
5.73251E+15,你能分别告诉一下价格,就不能先告诉一下价格吗,0
1.8503E+15,50公斤左右,50多。,0
8.38804E+15,牙根疼的厉害,牙齿只剩牙根,0
2.77385E+15,就改鼻梁高度,高度是指？,0
7.41965E+15,祛脂肪粒怎么收费？,怎么收费呢？,0
8.38804E+15,"我想咨询""牙齿松动，牙缝越来越大，是什么原因""","我想咨询""牙齿之间有缝隙怎么办""",0
8.38804E+15,还是要吸脂吗,那吸脂的价格呢,0
1.60031E+15,有四个月,就差几个月,0
5.53487E+15,脸上的痂掉了,痂都掉了,0
1.60031E+15,玻尿酸风下巴几天能定型，维持时间多久？,980的玻尿酸打下巴能维持多久,0
2.77385E+15,价格大概是多少?,隆鼻的价格大概是多少,0
2.77385E+15,一次就能彻底吗？,能彻底么亲,0
5.7275E+15,想了解你们医院的资质,你们医院在那,0
5.7275E+15,鼻子比较塌，鼻翼有些宽,我鼻头小,0
8.38804E+15,不知道啊，晒斑？,褐青斑跟黄褐斑,0
5.53487E+15,我没去过其他医院,去过你们医院了解过,0
6.06882E+15,那一般可以维持多久,自体脂肪一般可以维持多久？,0
5.01566E+15,第一次，现在多少钱一针,美容针一针多少钱,0
8.38804E+15,一般大概价格是多少呢,脸部吸脂大概费用再多少,0
3.22605E+15,那两种价格大概是多少,这大概要多少费用,0
7.83066E+15,对，和朋友去过,我没有朋友啊？从来没去过,0
5.73251E+15,男的26岁,女 26岁快27岁了,0
1.8503E+15,我只知道全切,我做的不是全切也不是埋线是韩式微创,0
8.38804E+15,请先回答我问题,是常规问题 都不回答,0
8.38804E+15,这个童颜针是什么,还有什么童颜针吗？,0
9.17069E+15,加她微信,合适了我在加微信,0
5.86028E+15,怎么下单211的瘦脸针,瘦脸针211是真的假的？,0
8.59248E+15,医生你微信多少？,有微信可以聊不,0
1.60031E+15,帮孩子了解一下。,我咨询一下，了解 一下,0
6.70803E+15,z在广州哪里呢 地址,广州地址？,0
2.77385E+15,照片这里发不了呢！,这里发不了吗,0
7.41965E+15,没去面诊,不用面诊,0
1.52753E+15,切开是全切,做双眼皮埋线多少钱，,0
5.86135E+15,微信聊可以吗.,到微信里聊,0
5.28391E+15,双眼皮做手术要恢复多久？,双眼皮眼窝填充多久能恢复啊,0
6.5771E+15,十年了，挺好的,我结婚十年了,0
8.99798E+15,说我山根踏鼻头短,山根的地方,0
8.59248E+15,丽都在哪里,临汾丽都,0
8.38804E+15,不可以在优惠了吗,有优惠的,0
8.38804E+15,我现在适合哪种,做哪种类型的？,0
1.80028E+15,全脸吧  32 李小姐,陈小姐  21-22,0
5.7275E+15,纹身可以洗掉吗,彩色可以激光洗掉？,0
7.41965E+15,你好 想咨询一下报价,还没做，想咨询一下,0
5.7275E+15,不太方便微信联系,微信吧，电话不方便,0
3.99142E+15,牙齿掉了种一颗多少钱,我牙齿掉了一颗，要补牙,0
6.70803E+15,保妥适去除抬头纹多少钱,保妥适多少钱呢,0
8.38804E+15,就3680？,3680一只？,0
7.41965E+15,16岁可以吗,16 没有,0
5.9795E+15,微信我一会给你,哦，，你的微信能给我说一下,0
8.83958E+15,你们都是在南昌吗,去南昌做的啊！,0
1.60031E+15,你是昆明华美美莱还是曲靖的,你们这里是昆明华美嘛,0
5.85491E+15,埋线完还不如之前,我想做全切了，埋线那个不好看了,0
6.5771E+15,明天想预约,是要预约？,0
8.38804E+15,知道了！谢谢了,好的，太谢谢您了！,0
5.53487E+15,我的眼袋特别大,我四十九眼袋特别大怎么办,0
8.38804E+15,手臂大腿，肚子,大腿和小腿？两手臂和上半身？,0
7.41965E+15,忘了告诉你我是男的,必须告诉。,0
8.38804E+15,拥挤不齐也门牙外突,牙列不齐龅牙,0
8.3301E+15,怎么样发给你,吧图片发给你,0
2.77385E+15,是青春痘吗,去除青春痘,0
2.86074E+15,有没有危害副作用,副作用。？,0
5.9986E+15,凸起的，小黄豆大,凸起的。,0
8.38804E+15,30多年。,30岁上,0
8.38804E+15,贵医院支持医保卡支付吗？,哦，你们医院看，可以用医保卡吗？,0
8.36301E+15,保妥适和国产的,衡力瘦脸针？？,0
5.53487E+15,单眼皮，有一点肿,单眼皮，眼镜比较小,0
7.26199E+15,20周岁 男,18周岁，女士,0
8.38804E+15,脸颊有点薄的感觉感觉,感觉有点贵，,0
1.52753E+15,川字纹做手术？,只有川字纹,0
1.8503E+15,有多少种价格,价位现在是多少呢。,0
8.36301E+15,就是公众号,就你们公众号,0
5.7275E+15,价格区域是多少,现在价格是多少,0
2.36796E+15,加个我微信,能加微信聊哈,0
1.8503E+15,紫红色的，21岁,我21了 男,0
1.80028E+15,好，谢谢你，,到时候我想做再约，谢谢,0
8.38804E+15,光是头顶大概需要种植多少？需要多少费用大概,我只需要戴上边，大概多少费用呢,0
1.60031E+15,估计是遗传的,从小就遗传了,0
8.53E+15,加了上面的微信了,加了你们的微信了,0
2.77385E+15,快二年了吧,快三年了,0
3.99142E+15,这里也可以发图片的,怎样发图片给你看,0
8.38804E+15,纹眉需多少钱？,你好：红眉了再纹眉要多少钱？,0
8.38804E+15,那这样换的话一般需要多久时间,一般时间是多久,0
8.3301E+15,果酸祛痘怎么去,果酸换肤是怎么做的呀,0
6.70803E+15,脸上油多咋办,脸上有斑咋办,0
5.9986E+15,填泪沟多少钱？,填泪沟有终身的吗,0
1.80028E+15,什么时候做的合适,什么时候去除比较合适啊,0
2.87558E+15,你们院在五华区,你们医院是在五华区吧,0
1.80028E+15,你给我加的什么微信？,你说你微信吧我加你,0
8.38804E+15,价格是在100-300之间是吗？,要100,0
5.53487E+15,啥叫线雕,线雕1年半,0
5.28391E+15,要看价格合适不,价格合适就下午来。,0
1.80028E+15,不是佛山的吗,我在佛山啊,0
8.3301E+15,那24岁呢,是女性，24,0
8.38804E+15,可以发图片给你看嘛,别了，我不喜欢发图片,0
6.70803E+15,片状的，还有雀斑,雀斑，点状,0
5.53487E+15,18 男的,即将18,0
8.38804E+15,只有前面两颗大牙,做四颗大牙可安吗,0
8.88175E+15,几点都可以么,几点开始了,0
2.77385E+15,我是肿眼泡内双,我是内双的,0
1.15972E+15,好，短信吧,短信已收到,0
1.8503E+15,做眼综合多少钱呢？,做综合鼻多少钱呢,0
3.99142E+15,微信和我说吧,微信预约也可以吗？,0
5.7275E+15,雾眉一字眉做下来多少钱,纹眉和雾眉一样吗,0
6.70803E+15,可以 加吧,加这个就可以了吧,0
5.7275E+15,脸部婴儿肥打溶脂针可以吗,婴儿肥打溶脂有用吗,0
8.88175E+15,让她自己联系吧,不用联系大夫了，我自己联系她吧,0
3.99142E+15,没有买一支送一支的活动吗,抽一支腿还是2支啊,0
3.99142E+15,确定是268？,都是268吗,0
1.15972E+15,这个费用再多少,这个具体费用高吗？大概是多少？,0
9.96327E+15,纹身洗得掉吗,纹身可以一次性洗掉吗,0
1.15972E+15,蜂巢皮秒和超皮秒有什么区别？哪个好？,做皮秒痛吗,0
5.9795E+15,但现在我没有在济南     我在杭州,现在我在济南呢,0
8.83958E+15,19没去过,19，之前看过,0
8.91167E+15,手术费用怎样，,这个费用是怎样算呢？,0
8.83958E+15,穿c罩的内衣,现在穿a杯的内衣,0
8.38804E+15,再去你们那看看,先看看的,0
8.38804E+15,好的 明白了谢谢,好吧 谢谢！,0
1.80028E+15,98左右,98 曾,0
1.60031E+15,好的呢，没打过,现在打过来了吗？,0
6.70803E+15,好我问问,先问下你,0
2.25913E+15,我是牙前突,前突，缝隙也大,0
3.99142E+15,你好，请问27还能做牙齿矫正么,你好，请问有蛀牙的能矫正吗？,0
3.99142E+15,玻尿酸跟脂肪填充有区别吗,它跟玻尿酸有什么区别？,0
1.80028E+15,我在河源这边的,佛山这边有么,0
5.86135E+15,腿部抽脂费用多少,抽脂费用呢,0
8.38804E+15,就是提肌啊？,提肌无力怎么解决了？,0
2.87558E+15,你加我微信、我转钱给你吧,你加我微信，我一会有空给你发照片,0
6.70803E+15,，皮肤松,就怕皮肤松弛,0
8.99798E+15,有什么去除新伤口的疤痕,剖腹产的疤痕，可以去除吗？,0
2.25913E+15,大概有多少钱？,弄一张脸大概需要多少钱,0
