,word,bz_bio,re_bio
117507,个,I_datetime,I_datetime
117508,月,I_datetime,I_datetime
117509,5,I_datetime,I_datetime
117510,号,I_datetime,I_datetime
117511,例,B_physiology,B_physiology
117512,假,I_physiology,I_physiology
117513,，,O,O
117514,然,O,O
117515,后,O,O
117516,2,B_datetime,B_datetime
117517,7,I_datetime,I_datetime
117518,号,I_datetime,I_datetime
117519,性,B_physiology,B_physiology
117520,生,I_physiology,I_physiology
117521,活,I_physiology,I_physiology
117522,没,O,O
117523,措,O,O
117524,施,O,O
117525,，,O,O
117526,这,B_datetime,B_datetime
117527,个,I_datetime,I_datetime
117528,月,I_datetime,I_datetime
117529,还,O,O
117530,没,O,B_symptom
117531,例,O,I_symptom
117532,假,O,I_symptom
117533,我,O,O
117534,将,O,O
117535,近,O,O
117536,2,B_symptom,B_datetime
117537,",",I_symptom,I_datetime
117538,3,I_symptom,I_datetime
117539,个,I_symptom,I_datetime
117540,月,I_symptom,I_datetime
117541,没,I_symptom,B_symptom
117542,来,I_symptom,I_symptom
117543,了,O,O
117544,到,O,O
117545,现,O,O
117546,在,O,O
117547,没,O,O
117548,停,O,O
117549,过,O,O
117550,用,O,O
117551,不,O,O
117552,用,O,O
117553,去,O,O
117554,医,O,O
117555,院,O,O
117556,复,O,O
117557,查,O,O
117558,你,O,O
117559,的,O,O
117560,问,O,O
117561,题,O,O
117562,请,O,O
117563,咨,O,O
117564,询,O,O
117565,下,O,O
117566,产,O,O
117567,科,O,O
117568,吧,O,O
117569,，,O,O
117570,毕,O,O
117571,竟,O,O
117572,怀,B_physiology,B_physiology
117573,孕,I_physiology,I_physiology
117574,了,O,O
117575,，,O,O
117576,我,O,O
117577,们,O,O
117578,这,O,O
117579,边,O,O
117580,无,O,O
117581,法,O,O
117582,给,O,O
117583,你,O,O
117584,处,O,O
117585,理,O,O
117586,我,O,O
117587,是,O,O
117588,想,O,O
117589,问,O,O
117590,，,O,O
117591,怀,B_physiology,B_physiology
117592,孕,I_physiology,I_physiology
117593,期,O,O
117594,间,O,O
117595,不,O,O
117596,治,O,O
117597,疗,O,O
117598,会,O,O
117599,不,O,O
117600,会,O,O
117601,严,O,O
117602,重,O,O
117603,？,O,O
117604,我,O,O
117605,的,O,O
117606,目,O,O
117607,前,O,O
117608,不,O,O
117609,怎,O,O
117610,么,O,O
117611,严,O,O
117612,重,O,O
117613,1,O,O
117614,5,O,O
117615,8,O,O
117616,9,O,O
117617,2,O,O
117618,5,O,O
117619,9,O,O
117620,7,O,O
117621,4,O,O
117622,0,O,O
117623,4,O,O
117624,微,O,O
117625,信,O,O
117626,但,O,O
117627,是,O,O
117628,有,O,O
117629,的,O,O
117630,人,O,O
117631,说,O,O
117632,不,O,O
117633,算,O,O
117634,严,O,O
117635,重,O,O
117636,这,B_datetime,B_datetime
117637,个,I_datetime,I_datetime
117638,月,I_datetime,I_datetime
117639,4,I_datetime,I_datetime
117640,号,I_datetime,I_datetime
117641,做,O,O
117642,过,O,O
117643,B,B_check,B_check
117644,超,I_check,I_check
117645,你,O,O
117646,好,O,O
117647,，,O,O
117648,老,O,O
117649,人,O,O
117650,阴,B_symptom,B_symptom
117651,道,I_symptom,I_symptom
117652,不,I_symptom,I_symptom
117653,规,I_symptom,I_symptom
117654,则,I_symptom,I_symptom
117655,出,I_symptom,I_symptom
117656,血,I_symptom,I_symptom
117657,，,O,O
117658,怎,O,O
117659,么,O,O
117660,回,O,O
117661,事,O,O
117662,？,O,O
117663,月,B_physiology,B_physiology
117664,经,I_physiology,I_physiology
117665,来,O,O
117666,了,O,O
117667,都,O,O
117668,十,B_datetime,B_datetime
117669,天,I_datetime,I_datetime
117670,了,O,O
117671,还,O,O
117672,没,O,O
117673,过,O,O
117674,去,O,O
117675,，,O,O
117676,就,O,O
117677,前,B_symptom,B_datetime
117678,两,I_symptom,I_datetime
117679,天,I_symptom,I_datetime
117680,多,I_symptom,O
117681,，,O,O
117682,后,O,O
117683,来,O,O
117684,一,O,O
117685,直,O,O
117686,一,O,O
117687,点,O,O
117688,一,O,O
117689,点,O,O
117690,的,O,O
117691,我,O,O
117692,想,O,O
117693,用,O,O
117694,药,B_other_treatment,B_othertreatment
117695,物,I_other_treatment,I_othertreatment
117696,打,I_other_treatment,I_othertreatment
117697,胎,I_other_treatment,I_othertreatment
117698,可,O,O
117699,以,O,O
117700,吗,O,O
117701,？,O,O
117702,是,O,O
117703,的,O,O
117704,，,O,O
117705,但,O,O
117706,这,O,O
117707,不,O,O
117708,排,O,O
117709,除,O,O
117710,怀,B_physiology,B_physiology
117711,孕,I_physiology,I_physiology
117712,的,O,O
117713,几,O,O
117714,率,O,O
117715,性,B_cause,B_cause
117716,生,I_cause,I_cause
117717,活,I_cause,I_cause
117718,不,I_cause,I_cause
117719,洁,I_cause,I_cause
117720,，,O,O
117721,啥,O,O
117722,意,O,O
117723,思,O,O
117724,？,O,O
117725,没,O,O
117726,有,O,O
117727,，,O,O
117728,有,O,O
117729,一,B_datetime,B_datetime
117730,个,I_datetime,I_datetime
117731,星,I_datetime,I_datetime
117732,期,I_datetime,I_datetime
117733,了,O,O
117734,我,O,O
117735,也,O,O
117736,不,O,O
117737,太,O,O
117738,清,O,O
117739,楚,O,O
117740,反,O,O
117741,正,O,O
117742,最,O,O
117743,后,O,O
117744,一,O,O
117745,次,O,O
117746,做,B_symptom,O
117747,的,I_symptom,O
117748,时,I_symptom,O
117749,候,I_symptom,O
117750,很,I_symptom,O
117751,疼,I_symptom,B_symptom
117752,，,O,O
117753,那,O,O
117754,时,O,O
117755,候,O,O
117756,阴,B_part,B_part
117757,道,I_part,I_part
117758,里,O,O
117759,塞,O,O
117760,着,O,O
117761,药,O,O
117762,呢,O,O
117763,地,O,O
117764,址,O,O
117765,你,O,O
117766,清,O,O
117767,楚,O,O
117768,吗,O,O
117769,？,O,O
117770,前,O,B_datetime
117771,段,O,I_datetime
117772,时,O,I_datetime
117773,间,O,I_datetime
117774,吃,O,O
117775,了,O,O
117776,甲,B_medicine,B_medicine
117777,硝,I_medicine,I_medicine
117778,唑,I_medicine,I_medicine
117779,听,O,O
117780,说,O,O
117781,过,O,O
117782,照,B_check,O
117783,阴,I_check,B_check
117784,超,I_check,I_check
117785,子,B_part,B_part
117786,宫,I_part,I_part
117787,大,O,O
117788,小,O,O
117789,约,O,O
117790,为,O,O
117791,3,B_symptom,B_symptom
117792,.,I_symptom,I_symptom
117793,3,I_symptom,I_symptom
117794,×,I_symptom,I_symptom
117795,3,I_symptom,I_symptom
117796,.,I_symptom,I_symptom
117797,7,I_symptom,I_symptom
117798,×,I_symptom,I_symptom
117799,3,I_symptom,I_symptom
117800,.,I_symptom,I_symptom
117801,0,I_symptom,I_symptom
117802,c,I_symptom,I_symptom
117803,m,I_symptom,I_symptom
117804,，,O,O
117805,左,B_part,B_symptom
117806,卵,I_part,I_symptom
117807,巢,I_part,I_symptom
117808,2,B_symptom,I_symptom
117809,.,I_symptom,I_symptom
117810,3,I_symptom,I_symptom
117811,×,I_symptom,I_symptom
117812,2,I_symptom,I_symptom
117813,.,I_symptom,I_symptom
117814,7,I_symptom,I_symptom
117815,c,I_symptom,I_symptom
117816,m,I_symptom,I_symptom
117817,",",O,O
117818,右,B_part,B_symptom
117819,卵,I_part,I_symptom
117820,巢,I_part,I_symptom
117821,3,B_symptom,I_symptom
117822,.,I_symptom,I_symptom
117823,4,I_symptom,I_symptom
117824,×,I_symptom,I_symptom
117825,1,I_symptom,I_symptom
117826,.,I_symptom,I_symptom
117827,7,I_symptom,I_symptom
117828,c,I_symptom,I_symptom
117829,m,I_symptom,I_symptom
117830,怀,B_physiology,B_physiology
117831,孕,I_physiology,I_physiology
117832,六,B_datetime,B_datetime
117833,个,I_datetime,I_datetime
117834,月,I_datetime,I_datetime
117835,，,O,O
117836,不,O,O
117837,想,O,O
117838,要,O,O
117839,可,O,O
117840,是,O,O
117841,我,O,O
117842,测,O,O
117843,了,O,O
117844,也,O,O
117845,没,O,O
117846,有,O,O
117847,怀,O,O
117848,孕,O,O
117849,网,O,O
117850,上,O,O
117851,预,O,O
117852,约,O,O
117853,以,O,O
117854,后,O,O
117855,乳,B_check,B_check
117856,腺,I_check,I_check
117857,彩,I_check,I_check
117858,超,I_check,I_check
117859,是,O,O
117860,半,O,O
117861,价,O,O
117862,8,B_price,B_price
117863,0,I_price,I_price
117864,元,I_price,I_price
117865,（,O,O
117866,原,O,O
117867,价,O,O
117868,1,B_price,B_price
117869,6,I_price,I_price
117870,0,I_price,I_price
117871,元,I_price,I_price
117872,）,O,O
117873,我,O,O
117874,上,B_datetime,B_datetime
117875,个,I_datetime,I_datetime
117876,月,I_datetime,I_datetime
117877,六,I_datetime,I_datetime
117878,号,I_datetime,I_datetime
117879,来,O,O
117880,的,O,O
117881,月,B_physiology,B_physiology
117882,经,I_physiology,I_physiology
117883,，,O,O
117884,这,B_symptom,B_datetime
117885,个,I_symptom,I_datetime
117886,月,I_symptom,I_datetime
117887,没,I_symptom,B_symptom
117888,有,I_symptom,I_symptom
117889,来,I_symptom,I_symptom
117890,，,O,O
117891,四,B_datetime,B_datetime
117892,月,I_datetime,I_datetime
117893,十,I_datetime,I_datetime
117894,一,I_datetime,I_datetime
117895,号,I_datetime,I_datetime
117896,去,O,O
117897,做,O,O
117898,的,O,O
117899,B,B_check,B_check
117900,超,I_check,I_check
117901,，,O,O
117902,超,O,B_check
117903,声,O,I_check
117904,提,O,O
117905,示,O,O
117906,盆,B_symptom,B_symptom
117907,腔,I_symptom,I_symptom
117908,积,I_symptom,I_symptom
117909,液,I_symptom,I_symptom
117910,。,O,O
117911,半,B_datetime,B_datetime
117912,年,I_datetime,I_datetime
117913,前,I_datetime,I_datetime
117914,去,O,O
117915,郑,B_address,B_address
117916,州,I_address,I_address
117917,检,O,O
117918,查,O,O
117919,过,O,O
117920,也,O,O
117921,没,O,O
117922,在,O,O
117923,意,O,O
117924,4,B_age,B_age
117925,9,I_age,I_age
117926,，,O,O
117927,一,B_datetime,B_datetime
117928,个,I_datetime,I_datetime
117929,星,I_datetime,I_datetime
117930,期,I_datetime,I_datetime
117931,，,O,O
117932,我,O,O
117933,在,O,O
117934,外,O,O
117935,打,O,O
117936,工,O,O
117937,都,O,O
117938,挺,O,O
117939,正,O,O
117940,常,O,O
117941,的,O,O
117942,，,O,O
117943,就,O,O
117944,是,O,O
117945,推,B_symptom,O
117946,迟,I_symptom,O
117947,提,B_symptom,O
117948,前,I_symptom,O
117949,都,O,O
117950,是,O,O
117951,在,O,O
117952,3,B_datetime,B_datetime
117953,到,I_datetime,I_datetime
117954,五,I_datetime,I_datetime
117955,天,I_datetime,I_datetime
117956,之,O,O
117957,内,O,O
117958,用,O,O
117959,验,B_tool,B_tool
117960,孕,I_tool,I_tool
117961,棒,I_tool,I_tool
117962,验,O,O
117963,一,O,O
117964,直,O,O
117965,是,O,O
117966,显,O,O
117967,示,O,O
117968,未,O,O
117969,怀,O,O
117970,孕,O,O
117971,就,O,O
117972,是,O,O
117973,刚,O,O
117974,怀,B_physiology,B_physiology
117975,孕,I_physiology,I_physiology
117976,，,O,O
117977,怎,O,O
117978,么,O,O
117979,检,O,O
117980,查,O,O
117981,你,O,O
117982,的,O,O
117983,情,O,O
117984,况,O,O
117985,是,O,O
117986,常,O,O
117987,规,O,O
117988,的,O,O
117989,炎,O,B_symptom
117990,症,O,I_symptom
117991,门,O,O
117992,诊,O,O
117993,治,O,O
117994,疗,O,O
117995,即,O,O
117996,可,O,O
117997,的,O,O
117998,这,O,O
117999,样,O,O
118000,我,O,O
118001,发,O,O
118002,给,O,O
118003,位,O,O
118004,置,O,O
118005,给,O,O
118006,你,O,O
118007,那,O,O
118008,正,O,O
118009,常,O,O
118010,按,O,O
118011,照,O,O
118012,手,O,O
118013,术,O,O
118014,周,O,O
118015,期,O,O
118016,来,O,O
118017,算,O,O
118018,你,O,O
118019,好,O,O
118020,你,O,O
118021,的,O,O
118022,套,O,O
118023,餐,O,O
118024,包,O,O
118025,括,O,O
118026,哪,O,O
118027,些,O,O
118028,我,O,O
118029,们,O,O
118030,在,O,O
118031,这,O,O
118032,个,O,O
118033,丰,B_address,B_address
118034,台,I_address,I_address
118035,区,I_address,I_address
118036,也,O,O
118037,可,O,O
118038,以,O,O
118039,加,O,O
118040,上,O,O
118041,我,O,O
118042,的,O,O
118043,微,O,O
118044,信,O,O
118045,，,O,O
118046,方,O,O
118047,便,O,O
118048,微,O,O
118049,信,O,O
118050,沟,O,O
118051,通,O,O
118052,或,O,O
118053,者,O,O
118054,语,O,O
118055,音,O,O
118056,沟,O,O
118057,通,O,O
118058,最,O,O
118059,后,O,O
118060,一,O,B_datetime
118061,天,O,I_datetime
118062,来,O,O
118063,医,O,O
118064,院,O,O
118065,，,O,O
118066,前,B_datetime,B_datetime
118067,两,I_datetime,I_datetime
118068,天,I_datetime,I_datetime
118069,在,O,O
118070,家,O,O
118071,吃,B_other_treatment,B_othertreatment
118072,药,I_other_treatment,I_othertreatment
118073,可,O,O
118074,以,O,O
118075,去,O,O
118076,上,O,O
118077,班,O,O
118078,的,O,O
118079,回,O,O
118080,来,O,O
118081,多,O,O
118082,喝,O,O
118083,点,O,O
118084,水,O,O
118085,就,O,O
118086,过,O,O
118087,去,O,O
118088,了,O,O
118089,你,O,O
118090,好,O,O
118091,，,O,O
118092,我,O,O
118093,问,O,O
118094,下,O,O
118095,戴,B_surgery,O
118096,上,I_surgery,B_surgery
118097,环,I_surgery,I_surgery
118098,后,O,O
118099,，,O,O
118100,每,O,O
118101,天,O,O
118102,都,O,O
118103,有,O,O
118104,少,B_symptom,B_symptom
118105,量,I_symptom,I_symptom
118106,的,I_symptom,I_symptom
118107,血,I_symptom,I_symptom
118108,，,O,O
118109,怎,O,O
118110,么,O,O
118111,回,O,O
118112,事,O,O
118113,？,O,O
118114,求,O,O
118115,解,O,O
118116,答,O,O
118117,那,O,O
118118,就,O,O
118119,不,O,O
118120,可,O,O
118121,以,O,O
118122,打,B_surgery,O
118123,孩,I_surgery,O
118124,子,I_surgery,O
118125,了,O,O
118126,么,O,O
118127,有,O,O
118128,什,O,O
118129,么,O,O
118130,需,O,O
118131,要,O,O
118132,提,O,O
118133,前,O,O
118134,注,O,O
118135,意,O,O
118136,的,O,O
118137,吗,O,O
118138,？,O,O
118139,第,O,O
118140,二,O,O
118141,次,O,O
118142,怀,B_physiology,B_physiology
118143,孕,I_physiology,I_physiology
118144,没,O,O
118145,做,O,O
118146,什,O,O
118147,么,O,O
118148,事,O,O
118149,就,O,O
118150,突,B_symptom,O
118151,然,I_symptom,O
118152,肚,I_symptom,B_symptom
118153,子,I_symptom,I_symptom
118154,痛,I_symptom,I_symptom
118155,流,I_symptom,O
118156,了,I_symptom,O
118157,我,O,O
118158,不,O,O
118159,是,O,O
118160,市,O,O
118161,里,O,O
118162,的,O,O
118163,，,O,O
118164,我,O,O
118165,得,O,O
118166,看,O,O
118167,看,O,O
118168,哪,O,O
118169,天,O,O
118170,去,O,O
118171,复,O,O
118172,查,O,O
118173,谢,O,O
118174,谢,O,O
118175,了,O,O
118176,医,O,O
118177,生,O,O
118178,我,O,O
118179,很,O,O
118180,开,O,O
118181,心,O,O
118182,生,B_physiology,O
118183,完,I_physiology,O
118184,宝,I_physiology,O
118185,宝,I_physiology,O
118186,四,B_datetime,B_datetime
118187,个,I_datetime,I_datetime
118188,月,I_datetime,I_datetime
118189,来,O,O
118190,的,O,O
118191,月,B_physiology,B_physiology
118192,经,I_physiology,I_physiology
118193,‘,O,O
118194,来,B_symptom,O
118195,三,I_symptom,B_datetime
118196,个,I_symptom,I_datetime
118197,月,I_symptom,I_datetime
118198,然,O,O
118199,后,O,O
118200,两,B_symptom,B_datetime
118201,三,I_symptom,I_datetime
118202,个,I_symptom,I_datetime
118203,月,I_symptom,I_datetime
118204,没,I_symptom,B_symptom
118205,来,I_symptom,I_symptom
118206,，,O,O
118207,今,B_symptom,B_datetime
118208,天,I_symptom,I_datetime
118209,来,I_symptom,O
118210,的,I_symptom,O
118211,黑,I_symptom,B_symptom
118212,的,I_symptom,I_symptom
118213,好,O,O
118214,的,O,O
118215,你,O,O
118216,说,O,O
118217,下,O,O
118218,你,O,O
118219,的,O,O
118220,就,O,O
118221,诊,O,O
118222,名,O,O
118223,字,O,O
118224,我,O,O
118225,现,O,O
118226,在,O,O
118227,帮,O,O
118228,你,O,O
118229,预,O,O
118230,约,O,O
118231,取,O,O
118232,号,O,O
118233,今,B_datetime,B_datetime
118234,天,I_datetime,I_datetime
118235,开,O,O
118236,始,O,O
118237,的,O,O
118238,早,B_datetime,O
118239,上,I_datetime,O
118240,轻,O,O
118241,微,O,O
118242,的,O,O
118243,今,B_datetime,B_datetime
118244,天,I_datetime,I_datetime
118245,下,I_datetime,I_datetime
118246,午,I_datetime,I_datetime
118247,两,I_datetime,I_datetime
118248,点,I_datetime,I_datetime
118249,小,B_physiology,B_symptom
118250,便,I_physiology,I_symptom
118251,以,O,I_symptom
118252,后,O,I_symptom
118253,痒,B_symptom,I_symptom
118254,的,I_symptom,O
118255,很,I_symptom,O
118256,厉,I_symptom,O
118257,害,I_symptom,O
118258,了,O,O
118259,致,O,O
118260,病,O,O
118261,菌,O,O
118262,在,O,O
118263,阴,B_part,B_part
118264,道,I_part,I_part
118265,内,O,O
118266,复,O,O
118267,制,O,O
118268,繁,O,O
118269,殖,O,O
118270,的,O,O
118271,话,O,O
118272,，,O,O
118273,会,O,O
118274,出,O,O
118275,现,O,O
118276,瘙,B_symptom,B_symptom
118277,痒,I_symptom,I_symptom
118278,的,O,O
118279,症,O,O
118280,状,O,O
118281,。,O,O
118282,我,O,O
118283,在,O,O
118284,内,B_address,B_address
118285,蒙,I_address,I_address
118286,古,I_address,I_address
118287,呼,I_address,I_address
118288,市,I_address,I_address
118289,，,O,O
118290,大,O,O
118291,夫,O,O
118292,我,O,O
118293,能,O,O
118294,用,O,O
118295,什,O,O
118296,么,O,O
118297,药,O,O
118298,了,O,O
118299,我,O,O
118300,今,O,O
118301,年,O,O
118302,5,B_age,B_age
118303,1,I_age,I_age
118304,周,I_age,I_age
118305,岁,I_age,I_age
118306,，,O,O
118307,从,O,O
118308,去,B_datetime,B_datetime
118309,年,I_datetime,I_datetime
118310,开,O,O
118311,始,O,O
118312,乱,B_symptom,B_symptom
118313,经,I_symptom,I_symptom
118314,，,O,O
118315,已,O,O
118316,经,O,O
118317,一,B_datetime,B_datetime
118318,年,I_datetime,I_datetime
118319,。,O,O
118320,几,O,O
118321,乎,O,O
118322,没,B_symptom,O
118323,有,I_symptom,O
118324,几,I_symptom,O
118325,天,I_symptom,O
118326,没,I_symptom,O
118327,有,I_symptom,O
118328,经,I_symptom,O
118329,血,I_symptom,O
118330,，,O,O
118331,也,O,O
118332,没,O,O
118333,去,O,O
118334,过,O,O
118335,医,O,O
118336,院,O,O
118337,，,O,O
118338,正,O,O
118339,常,O,O
118340,吗,O,O
118341,，,O,O
118342,什,O,O
118343,么,O,O
118344,时,O,O
118345,侯,O,O
118346,能,O,O
118347,停,B_symptom,B_symptom
118348,经,I_symptom,I_symptom
118349,来,O,O
118350,完,O,O
118351,月,B_physiology,B_physiology
118352,经,I_physiology,I_physiology
118353,两,B_datetime,B_datetime
118354,周,I_datetime,I_datetime
118355,了,O,O
118356,今,B_datetime,B_datetime
118357,年,I_datetime,I_datetime
118358,正,I_datetime,O
118359,月,I_datetime,O
118360,在,O,O
118361,你,O,O
118362,们,O,O
118363,那,O,O
118364,做,O,O
118365,的,O,O
118366,人,B_surgery,B_surgery
118367,流,I_surgery,I_surgery
118368,2,B_age,B_age
118369,5,I_age,I_age
118370,岁,I_age,I_age
118371,。,O,O
118372,这,O,O
118373,样,O,O
118374,差,O,O
118375,不,O,O
118376,多,O,O
118377,一,B_datetime,B_datetime
118378,两,I_datetime,I_datetime
118379,个,I_datetime,I_datetime
118380,月,I_datetime,I_datetime
118381,了,O,O
118382,我,O,O
118383,和,O,O
118384,男,O,O
118385,朋,O,O
118386,友,O,O
118387,同,O,O
118388,居,O,O
118389,上,B_surgery,B_surgery
118390,环,I_surgery,I_surgery
118391,以,O,O
118392,后,O,O
118393,月,B_physiology,B_physiology
118394,经,I_physiology,I_physiology
118395,是,O,O
118396,不,O,O
118397,是,O,O
118398,还,O,O
118399,正,O,O
118400,常,O,O
118401,啊,O,O
118402,可,O,O
118403,是,O,O
118404,现,O,O
118405,在,O,O
118406,我,O,O
118407,来,O,O
118408,月,B_physiology,B_physiology
118409,经,I_physiology,I_physiology
118410,了,O,O
118411,，,O,O
118412,现,O,O
118413,在,O,O
118414,还,O,O
118415,能,O,O
118416,回,O,O
118417,答,O,O
118418,问,O,O
118419,题,O,O
118420,吗,O,O
118421,？,O,O
118422,霉,O,B_sickness
118423,菌,O,I_sickness
118424,是,O,O
118425,怎,O,O
118426,样,O,O
118427,感,B_symptom,B_symptom
118428,染,I_symptom,I_symptom
118429,的,O,O
118430,呢,O,O
118431,今,B_datetime,B_datetime
118432,天,I_datetime,I_datetime
118433,检,O,O
118434,查,O,O
118435,出,O,O
118436,了,O,O
118437,有,O,O
118438,宫,B_sickness,B_sickness
118439,颈,I_sickness,I_sickness
118440,糜,I_sickness,I_sickness
118441,烂,I_sickness,I_sickness
118442,，,O,O
118443,好,O,O
118444,治,O,O
118445,吗,O,O
118446,卫,B_tool,B_tool
118447,生,I_tool,I_tool
118448,巾,I_tool,I_tool
118449,上,O,O
118450,也,O,O
118451,是,O,O
118452,一,O,O
118453,点,O,O
118454,点,O,O
118455,现,O,O
118456,在,O,O
118457,这,O,O
118458,个,O,O
118459,癌,B_sickness,B_sickness
118460,症,I_sickness,I_sickness
118461,那,O,O
118462,个,O,O
118463,癌,B_sickness,B_sickness
118464,症,I_sickness,I_sickness
118465,的,O,O
118466,凭,O,O
118467,信,O,O
118468,息,O,O
118469,享,O,O
118470,受,O,O
118471,半,O,O
118472,价,O,O
118473,是,O,O
118474,吗,O,O
118475,刚,O,O
118476,刚,O,O
118477,我,O,O
118478,是,O,O
118479,向,O,O
118480,您,O,O
118481,咨,O,O
118482,询,O,O
118483,的,O,O
118484,嘛,O,O
118485,你,O,O
118486,目,O,O
118487,前,O,O
118488,在,O,O
118489,北,B_address,B_address
118490,京,I_address,I_address
118491,吗,O,O
118492,女,O,O
118493,士,O,O
118494,已,O,O
118495,经,O,O
118496,干,O,O
118497,净,O,O
118498,过,O,O
118499,，,O,O
118500,这,B_datetime,B_datetime
118501,几,I_datetime,I_datetime
118502,天,I_datetime,I_datetime
118503,老,O,O
118504,是,O,O
118505,晚,B_symptom,B_datetime
118506,上,I_symptom,I_datetime
118507,出,I_symptom,B_symptom
118508,血,I_symptom,I_symptom
118509,早,B_physiology,B_physiology
118510,孕,I_physiology,I_physiology
118511,一,O,O
118512,般,O,O
118513,做,O,O
118514,腹,B_check,B_check
118515,部,I_check,I_check
118516,彩,I_check,I_check
118517,超,I_check,I_check
118518,我,O,O
118519,上,B_datetime,B_datetime
118520,个,I_datetime,I_datetime
118521,月,I_datetime,I_datetime
118522,月,B_physiology,B_physiology
118523,经,I_physiology,I_physiology
118524,刚,O,O
118525,走,O,O
118526,w,O,O
118527,x,O,O
118528,i,O,O
118529,d,O,O
118530,_,O,O
118531,3,O,O
118532,2,O,O
118533,h,O,O
118534,6,O,O
118535,k,O,O
118536,f,O,O
118537,l,O,O
118538,e,O,O
118539,4,O,O
118540,3,O,O
118541,c,O,O
118542,i,O,O
118543,2,O,O
118544,2,O,O
118545,一,O,O
118546,直,O,O
118547,都,O,O
118548,没,B_symptom,O
118549,怀,I_symptom,B_physiology
118550,孕,I_symptom,I_physiology
118551,过,I_symptom,O
118552,9,B_datetime,B_datetime
118553,月,I_datetime,I_datetime
118554,1,I_datetime,I_datetime
118555,5,I_datetime,I_datetime
118556,号,I_datetime,I_datetime
118557,之,O,O
118558,后,O,O
118559,没,B_symptom,O
118560,有,I_symptom,O
118561,来,I_symptom,O
118562,过,I_symptom,O
118563,阴,B_symptom,B_symptom
118564,道,I_symptom,I_symptom
118565,瘙,I_symptom,I_symptom
118566,痒,I_symptom,I_symptom
118567,疼,I_symptom,B_symptom
118568,痛,I_symptom,I_symptom
118569,让,O,O
118570,月,B_physiology,B_physiology
118571,经,I_physiology,I_physiology
118572,快,O,O
118573,点,O,O
118574,来,O,O
118575,一,O,O
118576,般,O,O
118577,就,O,O
118578,这,O,O
118579,两,O,O
118580,北,B_address,B_address
118581,京,I_address,I_address
118582,，,O,O
118583,没,O,O
118584,有,O,O
118585,，,O,O
118586,做,O,O
118587,的,O,O
118588,结,B_surgery,B_surgery
118589,扎,I_surgery,I_surgery
118590,手,I_surgery,I_surgery
118591,术,I_surgery,I_surgery
118592,跟,O,O
118593,这,O,O
118594,个,O,O
118595,没,O,O
118596,关,O,O
118597,系,O,O
118598,吧,O,O
118599,？,O,O
118600,最,O,O
118601,多,O,O
118602,的,O,O
118603,一,O,O
118604,次,O,O
118605,一,B_datetime,B_datetime
118606,周,I_datetime,I_datetime
118607,左,O,I_datetime
118608,右,O,I_datetime
118609,我,O,O
118610,想,O,O
118611,问,O,O
118612,一,O,O
118613,下,O,O
118614,月,B_physiology,B_physiology
118615,经,I_physiology,I_physiology
118616,过,O,O
118617,后,O,O
118618,多,O,O
118619,久,O,O
118620,能,O,O
118621,上,B_surgery,B_surgery
118622,环,I_surgery,I_surgery
118623,检,O,O
118624,查,O,O
118625,不,O,O
118626,贵,O,O
118627,的,O,O
118628,申,O,O
118629,请,O,O
118630,后,O,O
118631,只,O,O
118632,要,O,O
118633,6,B_price,B_price
118634,8,I_price,I_price
118635,元,I_price,I_price
118636,就,O,O
118637,可,O,O
118638,以,O,O
118639,了,O,O
118640,没,O,O
118641,出,O,O
118642,结,O,O
118643,果,O,O
118644,，,O,O
118645,只,O,O
118646,是,O,O
118647,检,O,O
118648,查,O,O
118649,了,O,O
118650,一,O,O
118651,下,O,O
118652,是,O,O
118653,的,O,O
118654,，,O,O
118655,今,O,B_datetime
118656,天,O,I_datetime
118657,是,O,O
118658,1,B_datetime,B_datetime
118659,6,I_datetime,I_datetime
118660,周,I_datetime,I_datetime
118661,整,O,O
118662,有,O,O
118663,喝,O,O
118664,中,B_other_treatment,B_medicine
118665,药,I_other_treatment,I_medicine
118666,调,I_other_treatment,O
118667,理,I_other_treatment,O
118668,了,O,O
118669,几,O,O
118670,次,O,O
118671,，,O,O
118672,来,B_symptom,O
118673,一,I_symptom,B_datetime
118674,两,I_symptom,I_datetime
118675,月,I_symptom,I_datetime
118676,又,I_symptom,B_symptom
118677,不,I_symptom,I_symptom
118678,来,I_symptom,I_symptom
118679,了,O,O
118680,这,B_datetime,B_datetime
118681,个,I_datetime,I_datetime
118682,月,I_datetime,I_datetime
118683,，,O,O
118684,月,B_symptom,B_symptom
118685,经,I_symptom,I_symptom
118686,有,I_symptom,I_symptom
118687,很,I_symptom,I_symptom
118688,多,I_symptom,I_symptom
118689,，,O,O
118690,你,O,O
118691,说,O,O
118692,我,O,O
118693,还,O,O
118694,要,O,O
118695,吃,O,O
118696,吗,O,O
118697,妇,B_sickness,B_sickness
118698,科,I_sickness,I_sickness
118699,疾,I_sickness,I_sickness
118700,病,I_sickness,I_sickness
118701,，,O,O
118702,有,O,O
118703,一,O,O
118704,定,O,O
118705,的,O,O
118706,隐,B_symptom,B_symptom
118707,匿,I_symptom,I_symptom
118708,性,I_symptom,I_symptom
118709,，,O,O
118710,因,O,O
118711,为,O,O
118712,妇,O,O
118713,科,O,O
118714,生,B_part,B_part
118715,殖,I_part,I_part
118716,器,I_part,I_part
118717,官,I_part,I_part
118718,位,O,O
118719,置,O,O
118720,比,O,O
118721,较,O,O
118722,深,O,O
