id,entity_value_relationship,dialog_id,file,last_change_time
12181,surgery@包皮手术#拥有子实体#surgery@普通环切术,1251,男科_黄娟_1.graph,2020-08-12 11:19:56
12182,surgery@包皮手术#拥有子实体#surgery@无痛微创整形术,1251,男科_黄娟_1.graph,2020-08-12 11:19:58
12183,surgery@包皮手术#拥有子实体#surgery@韩式无痛微创电离子整形术,1251,男科_黄娟_1.graph,2020-08-12 11:20:04
12197,symptom@阴茎短小#关联的部位#part@阴茎,1251,男科_黄娟_1.graph,2020-08-12 11:22:06
44341,surgery@包皮手术#同义的实体#surgery@割包皮,1251,男科_黄娟_1.graph,2020-09-10 07:20:39
12212,symptom@尿排不出来#同义的实体#symptom@尿不出来,1257,男科_黄娟_1.graph,2020-08-12 11:41:40
12213,item@前列腺增生#关联的部位#part@前列腺,1257,男科_黄娟_1.graph,2020-08-12 11:42:17
12214,item@前列腺增大#关联的部位#part@前列腺,1257,男科_黄娟_1.graph,2020-08-12 11:42:19
12220,symptom@撸多了有点疼#可能病因#cause@频繁手淫,1260,男科_黄娟_1.graph,2020-08-12 11:54:40
12221,symptom@尿频#可能病因#cause@频繁手淫,1260,男科_黄娟_1.graph,2020-08-12 11:54:44
12228,item@阳痿早泄#可能病因#cause@频繁手淫,1260,男科_黄娟_1.graph,2020-08-12 13:53:34
12229,item@阳痿#关联的症状#symptom@刚刚进去就软了,1261,男科_黄娟_1.graph,2020-08-12 13:54:05
12231,item@阳痿#关联的症状#symptom@无法勃起,1261,男科_黄娟_1.graph,2020-08-12 13:54:28
12232,item@阳痿#关联的症状#symptom@阴茎勃起不坚,1261,男科_黄娟_1.graph,2020-08-12 13:54:31
12233,symptom@阴茎背部性神经劳损#可能病因#cause@手淫,1261,男科_黄娟_1.graph,2020-08-12 13:54:55
12234,symptom@阴茎背部性神经劳损#可能病因#cause@频繁手淫,1261,男科_黄娟_1.graph,2020-08-12 13:54:58
12235,symptom@盆底肌肉松弛#可能病因#cause@频繁手淫,1261,男科_黄娟_1.graph,2020-08-12 13:55:03
12236,symptom@盆底肌肉松弛#可能病因#cause@手淫,1261,男科_黄娟_1.graph,2020-08-12 13:55:06
12237,symptom@细胞衰竭失去活性#可能病因#cause@频繁手淫,1261,男科_黄娟_1.graph,2020-08-12 13:55:11
12238,symptom@细胞衰竭失去活性#可能病因#cause@手淫,1261,男科_黄娟_1.graph,2020-08-12 13:55:15
12239,cause@频繁手淫#同义的实体#cause@手淫,1261,男科_黄娟_1.graph,2020-08-12 13:55:20
12240,symptom@刚刚进去就软了#需做的检查#check@性功能检查,1261,男科_黄娟_1.graph,2020-08-12 13:55:58
12243,symptom@阴茎勃起不坚#需做的检查#check@性功能检查,1261,男科_黄娟_1.graph,2020-08-12 13:56:11
12244,symptom@阴茎勃起不坚#关联的部位#part@阴茎,1261,男科_黄娟_1.graph,2020-08-12 13:56:29
12245,symptom@刚刚进去就软了#关联的部位#part@阴茎,1261,男科_黄娟_1.graph,2020-08-12 13:56:39
12246,symptom@半软#关联的部位#part@阴茎,1261,男科_黄娟_1.graph,2020-08-12 13:56:44
12247,item@包皮过长#可用的手术方式#surgery@包皮手术,1264,男科_黄娟_1.graph,2020-08-12 13:58:30
12248,item@包皮过长#关联的部位#part@阴茎,1264,男科_黄娟_1.graph,2020-08-12 13:58:39
12249,item@包皮过长#关联的部位#part@龟头,1264,男科_黄娟_1.graph,2020-08-12 13:58:41
12250,item@包茎#关联的部位#part@阴茎,1264,男科_黄娟_1.graph,2020-08-12 13:58:42
12251,item@包茎#关联的部位#part@龟头,1264,男科_黄娟_1.graph,2020-08-12 13:58:44
12252,symptom@龟头敏感#可能病因#cause@手淫,1271,男科_黄娟_1.graph,2020-08-12 14:03:16
12254,symptom@敏感度很高#可能病因#cause@手淫,1271,男科_黄娟_1.graph,2020-08-12 14:03:29
12255,item@早泄#关联的症状#symptom@龟头敏感,1271,男科_黄娟_1.graph,2020-08-12 14:03:52
12256,item@早泄#关联的症状#symptom@敏感度很高,1271,男科_黄娟_1.graph,2020-08-12 14:03:54
12261,item@包皮过长#可用的手术方式#surgery@割包皮,1273,男科_黄娟_1.graph,2020-08-12 14:11:45
12262,item@包皮过长#可用的手术方式#surgery@包皮手术,1273,男科_黄娟_1.graph,2020-08-12 14:11:47
12263,surgery@割包皮#同义的实体#surgery@包皮手术,1273,男科_黄娟_1.graph,2020-08-12 14:11:51
12264,item@包皮过长#关联的部位#part@阴茎,1273,男科_黄娟_1.graph,2020-08-12 14:11:57
12265,item@包皮过长#关联的症状#symptom@不能完全外漏,1273,男科_黄娟_1.graph,2020-08-12 14:12:04
12266,item@包皮过长#关联的症状#symptom@龟头敏感度过高,1273,男科_黄娟_1.graph,2020-08-12 14:12:23
12267,symptom@包皮过长#可用的手术方式#surgery@割包皮,1273,男科_黄娟_1.graph,2020-08-12 14:12:29
12268,symptom@包皮过长#可用的手术方式#surgery@包皮手术,1273,男科_黄娟_1.graph,2020-08-12 14:12:31
12269,item@包皮过长#关联的部位#part@生殖器,1273,男科_黄娟_1.graph,2020-08-12 14:12:44
12270,symptom@包皮过长#关联的部位#part@生殖器,1273,男科_黄娟_1.graph,2020-08-12 14:12:46
12282,item@包茎#关联的症状#symptom@全部包住,1274,男科_黄娟_1.graph,2020-08-12 15:13:44
12283,item@包皮过长#关联的症状#symptom@漏出一半,1274,男科_黄娟_1.graph,2020-08-12 15:13:47
12285,item@包茎#可用的手术方式#surgery@包皮手术,1274,男科_黄娟_1.graph,2020-08-12 15:14:09
12286,item@早泄#可能病因#cause@手淫,1281,男科_黄娟_1.graph,2020-08-12 15:30:52
12287,item@早泄#可能病因#cause@频繁手淫,1281,男科_黄娟_1.graph,2020-08-12 15:30:54
12289,item@早泄#关联的部位#part@阴茎海绵体,1281,男科_黄娟_1.graph,2020-08-12 15:31:12
12290,symptom@时间越来越短#可能病因#cause@手淫,1281,男科_黄娟_1.graph,2020-08-12 15:31:31
12291,symptom@时间越来越短#可能病因#cause@频繁手淫,1281,男科_黄娟_1.graph,2020-08-12 15:31:33
12292,item@早泄#关联的症状#symptom@几下就射了,1281,男科_黄娟_1.graph,2020-08-12 15:32:53
12293,item@尿路感染#关联的症状#symptom@尿无力,1284,男科_黄娟_1.graph,2020-08-12 15:33:45
12294,item@尿路感染#关联的症状#symptom@尿频,1284,男科_黄娟_1.graph,2020-08-12 15:33:47
12295,item@尿路感染#关联的症状#symptom@尿急,1284,男科_黄娟_1.graph,2020-08-12 15:33:49
12297,item@尿路感染#关联的症状#symptom@尿不尽,1284,男科_黄娟_1.graph,2020-08-12 15:33:54
12298,item@尿路感染#关联的症状#symptom@腰酸,1284,男科_黄娟_1.graph,2020-08-12 15:33:56
12299,symptom@尿无力#关联的部位#part@前列腺,1284,男科_黄娟_1.graph,2020-08-12 15:34:04
12300,symptom@尿频#关联的部位#part@前列腺,1284,男科_黄娟_1.graph,2020-08-12 15:34:06
12301,symptom@尿急#关联的部位#part@前列腺,1284,男科_黄娟_1.graph,2020-08-12 15:34:08
12303,symptom@尿不尽#关联的部位#part@前列腺,1284,男科_黄娟_1.graph,2020-08-12 15:34:12
12304,symptom@腰酸#关联的部位#part@前列腺,1284,男科_黄娟_1.graph,2020-08-12 15:34:14
12309,symptom@腺泡扩张松弛#可能病因#cause@长期频繁的手淫,1287,男科_黄娟_1.graph,2020-08-12 15:42:28
12310,symptom@腺体间组织水肿#可能病因#cause@长期频繁的手淫,1287,男科_黄娟_1.graph,2020-08-12 15:42:36
12311,item@前列腺炎#可能病因#cause@长期频繁的手淫,1287,男科_黄娟_1.graph,2020-08-12 15:42:44
12312,item@阳痿早泄#可能病因#cause@长期频繁的手淫,1287,男科_黄娟_1.graph,2020-08-12 15:42:50
12313,cause@长期频繁的手淫#同义的实体#cause@手淫,1287,男科_黄娟_1.graph,2020-08-12 15:43:07
12314,cause@长期频繁的手淫#同义的实体#cause@频繁手淫史,1287,男科_黄娟_1.graph,2020-08-12 15:43:09
12315,cause@长期频繁的手淫#同义的实体#cause@频繁手淫,1287,男科_黄娟_1.graph,2020-08-12 15:43:11
12316,cause@手淫#同义的实体#cause@频繁手淫史,1287,男科_黄娟_1.graph,2020-08-12 15:43:13
12317,cause@手淫#同义的实体#cause@频繁手淫,1287,男科_黄娟_1.graph,2020-08-12 15:43:16
12318,cause@频繁手淫史#同义的实体#cause@频繁手淫,1287,男科_黄娟_1.graph,2020-08-12 15:43:19
12319,item@频繁遗精#关联的部位#part@精囊腺,1287,男科_黄娟_1.graph,2020-08-12 15:44:09
12320,item@频繁遗精#关联的部位#part@输精管,1287,男科_黄娟_1.graph,2020-08-12 15:44:12
12321,symptom@性激素紊乱#可能病因#cause@长期频繁的手淫,1287,男科_黄娟_1.graph,2020-08-12 15:44:25
12322,symptom@硬不起来#可能病因#cause@手淫,1287,男科_黄娟_1.graph,2020-08-12 15:44:47
12323,symptom@腺泡扩张松弛#可能病因#cause@手淫,1287,男科_黄娟_1.graph,2020-08-12 15:45:30
12324,symptom@腺体间组织水肿#可能病因#cause@手淫,1287,男科_黄娟_1.graph,2020-08-12 15:45:32
12325,item@前列腺炎#可能病因#cause@手淫,1287,男科_黄娟_1.graph,2020-08-12 15:45:46
12326,item@阳痿早泄#可能病因#cause@手淫,1287,男科_黄娟_1.graph,2020-08-12 15:45:48
12327,item@频繁遗精#可能病因#cause@手淫,1287,男科_黄娟_1.graph,2020-08-12 15:45:50
12328,symptom@腺泡扩张松弛#可能病因#cause@频繁手淫史,1287,男科_黄娟_1.graph,2020-08-12 15:45:53
12329,symptom@腺体间组织水肿#可能病因#cause@频繁手淫史,1287,男科_黄娟_1.graph,2020-08-12 15:45:55
12330,symptom@硬不起来#可能病因#cause@频繁手淫史,1287,男科_黄娟_1.graph,2020-08-12 15:45:57
12331,symptom@硬不起来#可能病因#cause@频繁手淫,1287,男科_黄娟_1.graph,2020-08-12 15:46:00
12333,symptom@腺泡扩张松弛#同义的实体#symptom@硬不起来,1287,男科_黄娟_1.graph,2020-08-12 15:46:39
12334,symptom@腺泡扩张松弛#可能病因#cause@频繁手淫,1287,男科_黄娟_1.graph,2020-08-12 15:46:45
12335,symptom@腺体间组织水肿#可能病因#cause@频繁手淫,1287,男科_黄娟_1.graph,2020-08-12 15:46:48
12336,symptom@性激素紊乱#可能病因#cause@频繁手淫,1287,男科_黄娟_1.graph,2020-08-12 15:46:55
12338,symptom@性激素紊乱#可能病因#cause@手淫,1287,男科_黄娟_1.graph,2020-08-12 15:47:09
12339,symptom@性激素紊乱#可能病因#cause@频繁手淫史,1287,男科_黄娟_1.graph,2020-08-12 15:47:13
12341,symptom@一插进去就射了#同义的实体#symptom@一插进去就射,1287,男科_黄娟_1.graph,2020-08-12 15:47:28
12349,item@阳痿#关联的症状#symptom@勃起硬度不好,1288,男科_黄娟_1.graph,2020-08-12 15:50:53
12350,symptom@海绵体受损#可能病因#cause@手淫,1288,男科_黄娟_1.graph,2020-08-12 15:51:01
12351,item@阳痿#关联的症状#symptom@勃起不坚,1288,男科_黄娟_1.graph,2020-08-12 15:51:11
12352,symptom@勃起不坚#同义的实体#symptom@勃起硬度不好,1288,男科_黄娟_1.graph,2020-08-12 15:51:15
12354,symptom@龟头流浓#同义的实体#symptom@龟头流脓,1289,男科_黄娟_1.graph,2020-08-12 15:53:22
12357,symptom@龟头流浓#可能病因#cause@住过宾馆,1289,男科_黄娟_1.graph,2020-08-12 15:56:24
12358,symptom@龟头流脓#可能病因#cause@住过宾馆,1289,男科_黄娟_1.graph,2020-08-12 15:56:26
12359,symptom@尿尿疼#可能病因#cause@住过宾馆,1289,男科_黄娟_1.graph,2020-08-12 15:56:28
12362,symptom@龟头流浓#关联的部位#part@尿道,1289,男科_黄娟_1.graph,2020-08-12 15:56:38
12364,symptom@龟头流脓#关联的部位#part@尿道,1289,男科_黄娟_1.graph,2020-08-12 15:56:41
12366,symptom@脓液分泌物#关联的部位#part@尿道,1289,男科_黄娟_1.graph,2020-08-12 15:56:52
12368,item@尿道炎#关联的症状#symptom@龟头流浓,1289,男科_黄娟_1.graph,2020-08-12 15:56:58
12369,item@尿道炎#关联的症状#symptom@龟头流脓,1289,男科_黄娟_1.graph,2020-08-12 15:57:00
12370,item@尿道炎#关联的症状#symptom@尿尿疼,1289,男科_黄娟_1.graph,2020-08-12 15:57:03
12372,item@尿道炎#关联的症状#symptom@脓液分泌物,1289,男科_黄娟_1.graph,2020-08-12 15:57:07
12375,symptom@龟头流浓#关联的病毒#virus@淋球菌,1289,男科_黄娟_1.graph,2020-08-12 15:57:23
12376,symptom@龟头流浓#关联的病毒#virus@霉菌,1289,男科_黄娟_1.graph,2020-08-12 15:57:26
12378,symptom@龟头流浓#关联的病毒#virus@真菌,1289,男科_黄娟_1.graph,2020-08-12 15:57:29
12379,symptom@龟头流浓#关联的病毒#virus@支原体衣原体,1289,男科_黄娟_1.graph,2020-08-12 15:57:32
12380,symptom@龟头流脓#关联的病毒#virus@淋球菌,1289,男科_黄娟_1.graph,2020-08-12 15:57:35
12382,symptom@龟头流脓#关联的病毒#virus@霉菌,1289,男科_黄娟_1.graph,2020-08-12 15:57:38
12384,symptom@龟头流脓#关联的病毒#virus@真菌,1289,男科_黄娟_1.graph,2020-08-12 15:57:41
12385,symptom@龟头流脓#关联的病毒#virus@支原体衣原体,1289,男科_黄娟_1.graph,2020-08-12 15:57:44
12386,symptom@尿尿疼#关联的病毒#virus@淋球菌,1289,男科_黄娟_1.graph,2020-08-12 15:57:46
12387,symptom@尿尿疼#关联的病毒#virus@霉菌,1289,男科_黄娟_1.graph,2020-08-12 15:57:48
12388,symptom@尿尿疼#关联的病毒#virus@真菌,1289,男科_黄娟_1.graph,2020-08-12 15:57:51
12389,symptom@尿尿疼#关联的病毒#virus@支原体衣原体,1289,男科_黄娟_1.graph,2020-08-12 15:57:53
12390,symptom@脓液分泌物#关联的病毒#virus@淋球菌,1289,男科_黄娟_1.graph,2020-08-12 15:58:09
12391,symptom@脓液分泌物#关联的病毒#virus@霉菌,1289,男科_黄娟_1.graph,2020-08-12 15:58:11
12392,symptom@脓液分泌物#关联的病毒#virus@真菌,1289,男科_黄娟_1.graph,2020-08-12 15:58:13
12393,symptom@脓液分泌物#关联的病毒#virus@支原体衣原体,1289,男科_黄娟_1.graph,2020-08-12 15:58:15
12394,symptom@龟头流浓#需做的检查#check@细菌涂片,1289,男科_黄娟_1.graph,2020-08-12 15:58:35
12395,symptom@龟头流浓#需做的检查#check@细菌培养,1289,男科_黄娟_1.graph,2020-08-12 15:58:37
12396,symptom@龟头流浓#需做的检查#check@病毒检测,1289,男科_黄娟_1.graph,2020-08-12 15:58:40
12397,symptom@龟头流脓#需做的检查#check@细菌涂片,1289,男科_黄娟_1.graph,2020-08-12 15:58:43
12398,symptom@龟头流脓#需做的检查#check@细菌培养,1289,男科_黄娟_1.graph,2020-08-12 15:58:45
12399,symptom@龟头流脓#需做的检查#check@病毒检测,1289,男科_黄娟_1.graph,2020-08-12 15:58:48
12401,symptom@尿尿疼#需做的检查#check@细菌涂片,1289,男科_黄娟_1.graph,2020-08-12 15:58:51
12402,symptom@尿尿疼#需做的检查#check@细菌培养,1289,男科_黄娟_1.graph,2020-08-12 15:58:53
12403,symptom@尿尿疼#需做的检查#check@病毒检测,1289,男科_黄娟_1.graph,2020-08-12 15:58:57
12404,symptom@脓液分泌物#需做的检查#check@细菌涂片,1289,男科_黄娟_1.graph,2020-08-12 15:59:00
12405,symptom@脓液分泌物#需做的检查#check@细菌培养,1289,男科_黄娟_1.graph,2020-08-12 15:59:03
12406,symptom@脓液分泌物#需做的检查#check@病毒检测,1289,男科_黄娟_1.graph,2020-08-12 15:59:06
44342,item@尿道炎#关联的部位#part@尿道,1289,男科_黄娟_1.graph,2020-09-10 08:25:18
12424,item@生殖器感染#关联的症状#symptom@龟头痒,1310,男科_黄娟_1.graph,2020-08-12 16:14:08
12425,item@生殖器感染#关联的症状#symptom@脱皮红有出血点,1310,男科_黄娟_1.graph,2020-08-12 16:14:10
12431,symptom@痒#关联的部位#part@龟头,1311,男科_黄娟_1.graph,2020-08-12 16:15:38
12432,symptom@黏黏#关联的部位#part@龟头,1311,男科_黄娟_1.graph,2020-08-12 16:15:40
12433,symptom@滑滑#关联的部位#part@龟头,1311,男科_黄娟_1.graph,2020-08-12 16:15:42
12434,symptom@臭臭的#关联的部位#part@龟头,1311,男科_黄娟_1.graph,2020-08-12 16:15:44
12436,item@生殖器感染#关联的症状#symptom@痒,1311,男科_黄娟_1.graph,2020-08-12 16:16:11
12439,item@生殖器感染#关联的症状#symptom@臭臭的,1311,男科_黄娟_1.graph,2020-08-12 16:16:18
12441,item@生殖器感染#关联的症状#symptom@痒发臭,1311,男科_黄娟_1.graph,2020-08-12 16:16:28
44343,item@生殖器感染#需做的检查#check@细菌培养,1311,男科_黄娟_1.graph,2020-09-10 08:28:33
12447,item@早泄#关联的症状#symptom@时间越来越短,1314,男科_黄娟_1.graph,2020-08-12 16:36:13
12449,item@早泄#可能病因#cause@手淫,1314,男科_黄娟_1.graph,2020-08-12 16:36:22
12450,item@早泄#可能病因#cause@熬夜,1314,男科_黄娟_1.graph,2020-08-12 16:36:26
12451,symptom@时间越来越短#可能病因#cause@手淫,1314,男科_黄娟_1.graph,2020-08-12 16:36:29
12452,symptom@时间越来越短#可能病因#cause@熬夜,1314,男科_黄娟_1.graph,2020-08-12 16:36:31
12453,item@早泄#可用的其他治疗方式#othertreatment@输液,1314,男科_黄娟_1.graph,2020-08-12 16:36:41
12454,item@早泄#可用的其他治疗方式#othertreatment@物理治疗,1314,男科_黄娟_1.graph,2020-08-12 16:36:43
12455,symptom@时间越来越短#可用的其他治疗方式#othertreatment@输液,1314,男科_黄娟_1.graph,2020-08-12 16:36:46
12456,symptom@时间越来越短#可用的其他治疗方式#othertreatment@物理治疗,1314,男科_黄娟_1.graph,2020-08-12 16:36:48
12462,item@阳痿早泄#可能病因#cause@撸管,1318,男科_黄娟_1.graph,2020-08-12 16:53:16
12463,item@阳痿早泄#可能病因#cause@手淫,1318,男科_黄娟_1.graph,2020-08-12 16:53:18
12464,cause@撸管#同义的实体#cause@手淫,1318,男科_黄娟_1.graph,2020-08-12 16:53:20
12465,item@阳痿早泄#关联的部位#part@龟头神经,1318,男科_黄娟_1.graph,2020-08-12 16:53:23
12466,item@阳痿早泄#关联的部位#part@阴茎海绵体,1318,男科_黄娟_1.graph,2020-08-12 16:53:26
12467,item@阳痿早泄#关联的部位#part@内部生殖腺体,1318,男科_黄娟_1.graph,2020-08-12 16:53:28
12470,item@阳痿早泄#关联的部位#part@龟头神经,1320,男科_黄娟_1.graph,2020-08-12 16:53:46
12471,item@阳痿早泄#关联的部位#part@阴茎海绵体,1320,男科_黄娟_1.graph,2020-08-12 16:53:48
12472,item@阳痿早泄#关联的部位#part@内部生殖腺体,1320,男科_黄娟_1.graph,2020-08-12 16:53:49
12473,item@阳痿早泄#可能病因#cause@手淫,1320,男科_黄娟_1.graph,2020-08-12 16:53:51
12492,item@包皮过长#可用的手术方式#surgery@环切,1323,男科_黄娟_1.graph,2020-08-12 17:20:51
12493,item@包皮过长#关联的部位#part@龟头,1323,男科_黄娟_1.graph,2020-08-12 17:21:01
12494,item@包皮过长#可用的手术方式#surgery@包皮手术,1323,男科_黄娟_1.graph,2020-08-12 17:21:24
12495,item@包皮过长#可用的手术方式#surgery@激光环切手术,1323,男科_黄娟_1.graph,2020-08-12 17:21:28
12496,item@包皮过长#可用的手术方式#surgery@欧式包皮美容整形术,1323,男科_黄娟_1.graph,2020-08-12 17:21:31
12497,surgery@包皮手术#拥有子实体#surgery@激光环切手术,1323,男科_黄娟_1.graph,2020-08-12 17:21:34
12498,surgery@包皮手术#拥有子实体#surgery@欧式包皮美容整形术,1323,男科_黄娟_1.graph,2020-08-12 17:21:37
12500,symptom@痒#关联的部位#part@生殖器,1326,男科_黄娟_1.graph,2020-08-12 17:23:11
12501,symptom@阴部有点疼#可能病因#cause@不干净的接触,1328,男科_黄娟_1.graph,2020-08-12 17:32:32
12502,symptom@阴部有点疼#需做的检查#check@细菌培养,1328,男科_黄娟_1.graph,2020-08-12 17:32:42
12503,item@生殖器疱疹#关联的部位#part@生殖器,1337,男科_黄娟_1.graph,2020-08-12 17:49:38
12506,item@生殖器疱疹#关联的部位#part@龟头,1337,男科_黄娟_1.graph,2020-08-12 17:50:14
12507,item@疱疹#关联的部位#part@龟头,1337,男科_黄娟_1.graph,2020-08-12 17:50:18
12508,item@生殖器疱疹#需做的检查#check@性病排查,1337,男科_黄娟_1.graph,2020-08-12 17:50:43
12509,item@生殖器疱疹#需做的检查#check@细菌培养,1337,男科_黄娟_1.graph,2020-08-12 17:50:46
12510,symptom@疱疹#需做的检查#check@性病排查,1337,男科_黄娟_1.graph,2020-08-12 17:50:50
12511,symptom@疱疹#需做的检查#check@细菌培养,1337,男科_黄娟_1.graph,2020-08-12 17:50:51
12512,symptom@痒痛#需做的检查#check@性病排查,1337,男科_黄娟_1.graph,2020-08-12 17:50:53
12513,symptom@痒痛#需做的检查#check@细菌培养,1337,男科_黄娟_1.graph,2020-08-12 17:50:56
12514,symptom@红肿#需做的检查#check@性病排查,1337,男科_黄娟_1.graph,2020-08-12 17:50:58
12515,symptom@红肿#需做的检查#check@细菌培养,1337,男科_黄娟_1.graph,2020-08-12 17:51:01
12516,symptom@有绿豆#需做的检查#check@性病排查,1337,男科_黄娟_1.graph,2020-08-12 17:51:05
12517,symptom@有绿豆#需做的检查#check@细菌培养,1337,男科_黄娟_1.graph,2020-08-12 17:51:06
12518,item@生殖器疱疹#关联的症状#symptom@痒痛,1337,男科_黄娟_1.graph,2020-08-12 17:51:30
12519,item@生殖器疱疹#关联的症状#symptom@红肿,1337,男科_黄娟_1.graph,2020-08-12 17:51:32
12520,item@生殖器疱疹#关联的症状#symptom@有绿豆,1337,男科_黄娟_1.graph,2020-08-12 17:51:34
12521,item@疱疹#关联的症状#symptom@痒痛,1337,男科_黄娟_1.graph,2020-08-12 17:51:37
12522,item@疱疹#关联的症状#symptom@红肿,1337,男科_黄娟_1.graph,2020-08-12 17:51:39
12523,item@疱疹#关联的症状#symptom@有绿豆,1337,男科_黄娟_1.graph,2020-08-12 17:51:41
12524,item@早泄#关联的症状#symptom@龟头阴茎敏感,1343,男科_黄娟_1.graph,2020-08-12 18:10:48
12525,item@早泄#关联的症状#symptom@几分钟就要射,1343,男科_黄娟_1.graph,2020-08-12 18:10:50
12526,item@早泄#可能病因#cause@久坐,1343,男科_黄娟_1.graph,2020-08-12 18:10:55
12527,item@早泄#可能病因#cause@熬夜,1343,男科_黄娟_1.graph,2020-08-12 18:10:56
12528,item@早泄#可能病因#cause@酗酒,1343,男科_黄娟_1.graph,2020-08-12 18:10:58
12529,item@早泄#可能病因#cause@手淫,1343,男科_黄娟_1.graph,2020-08-12 18:11:01
12530,symptom@龟头阴茎敏感#可能病因#cause@久坐,1343,男科_黄娟_1.graph,2020-08-12 18:11:10
12531,symptom@龟头阴茎敏感#可能病因#cause@熬夜,1343,男科_黄娟_1.graph,2020-08-12 18:11:13
12532,symptom@龟头阴茎敏感#可能病因#cause@酗酒,1343,男科_黄娟_1.graph,2020-08-12 18:11:15
12533,symptom@龟头阴茎敏感#可能病因#cause@手淫,1343,男科_黄娟_1.graph,2020-08-12 18:11:18
12534,symptom@几分钟就要射#可能病因#cause@久坐,1343,男科_黄娟_1.graph,2020-08-12 18:11:20
12535,symptom@几分钟就要射#可能病因#cause@熬夜,1343,男科_黄娟_1.graph,2020-08-12 18:11:22
12536,symptom@几分钟就要射#可能病因#cause@酗酒,1343,男科_黄娟_1.graph,2020-08-12 18:11:25
12537,symptom@几分钟就要射#可能病因#cause@手淫,1343,男科_黄娟_1.graph,2020-08-12 18:11:27
12538,item@早泄#关联的症状#symptom@性神经异常,1343,男科_黄娟_1.graph,2020-08-12 18:11:44
12539,item@早泄#关联的症状#symptom@敏感度高,1343,男科_黄娟_1.graph,2020-08-12 18:11:48
12540,item@早泄#关联的症状#symptom@性激素分泌异常,1343,男科_黄娟_1.graph,2020-08-12 18:11:51
12541,symptom@敏感度高#同义的实体#symptom@太敏感,1343,男科_黄娟_1.graph,2020-08-12 18:11:58
12542,item@早泄#关联的症状#symptom@太敏感,1343,男科_黄娟_1.graph,2020-08-12 18:12:05
12543,symptom@太敏感#可能病因#cause@久坐,1343,男科_黄娟_1.graph,2020-08-12 18:12:12
12544,symptom@太敏感#可能病因#cause@熬夜,1343,男科_黄娟_1.graph,2020-08-12 18:12:14
12545,symptom@太敏感#可能病因#cause@酗酒,1343,男科_黄娟_1.graph,2020-08-12 18:12:16
12546,symptom@太敏感#可能病因#cause@手淫,1343,男科_黄娟_1.graph,2020-08-12 18:12:18
12547,symptom@皮肤瘙痒#关联的部位#part@皮肤,1351,男科_黄娟_1.graph,2020-08-12 18:27:46
12548,symptom@有点痒#关联的部位#part@皮肤,1351,男科_黄娟_1.graph,2020-08-12 18:27:57
12549,symptom@瘙痒#关联的部位#part@皮肤,1351,男科_黄娟_1.graph,2020-08-12 18:28:00
12551,symptom@有点痒#同义的实体#symptom@瘙痒,1351,男科_黄娟_1.graph,2020-08-12 18:28:19
12552,symptom@有点痒#同义的实体#symptom@痒,1351,男科_黄娟_1.graph,2020-08-12 18:28:23
12553,symptom@瘙痒#同义的实体#symptom@痒,1351,男科_黄娟_1.graph,2020-08-12 18:28:25
12631,symptom@流脓#关联的部位#part@尿道口,1352,男科_黄娟_1.graph,2020-08-13 09:27:21
12632,symptom@黄白色#关联的部位#part@尿道口,1352,男科_黄娟_1.graph,2020-08-13 09:27:31
12633,item@尿路感染#关联的症状#symptom@流脓,1352,男科_黄娟_1.graph,2020-08-13 09:28:07
12634,item@尿路感染#关联的症状#symptom@黄白色,1352,男科_黄娟_1.graph,2020-08-13 09:28:09
12635,item@尿路感染#关联的部位#part@尿道口,1352,男科_黄娟_1.graph,2020-08-13 09:28:12
12653,item@性功能障碍#关联的症状#symptom@二分钟就完全软,1354,男科_黄娟_1.graph,2020-08-13 09:40:51
12654,item@性功能障碍#关联的症状#symptom@性能力减退,1354,男科_黄娟_1.graph,2020-08-13 09:41:00
12655,item@性功能障碍#关联的症状#symptom@想做但硬不起来,1354,男科_黄娟_1.graph,2020-08-13 09:41:16
12701,symptom@射精快#同义的实体#symptom@射精过快,1356,男科_黄娟_1.graph,2020-08-13 09:54:29
12702,item@早泄#关联的症状#symptom@射精过快,1356,男科_黄娟_1.graph,2020-08-13 09:54:35
12703,item@早泄#关联的症状#symptom@射精快,1356,男科_黄娟_1.graph,2020-08-13 09:54:38
12704,item@早泄#关联的症状#symptom@龟头敏感神经过高,1356,男科_黄娟_1.graph,2020-08-13 09:54:52
12706,item@早泄#关联的症状#symptom@阴茎神经敏感,1356,男科_黄娟_1.graph,2020-08-13 09:55:05
12709,symptom@龟头过于敏感#同义的实体#symptom@龟头敏感神经过高,1356,男科_黄娟_1.graph,2020-08-13 09:55:23
12719,symptom@化脓#关联的部位#part@尿道粘膜,1360,男科_黄娟_1.graph,2020-08-13 09:59:45
12723,symptom@尿道口流脓#关联的病毒#virus@支原体,1360,男科_黄娟_1.graph,2020-08-13 09:59:59
12724,symptom@尿道口流脓#关联的病毒#virus@衣原体,1360,男科_黄娟_1.graph,2020-08-13 10:00:01
12730,symptom@化脓#关联的病毒#virus@支原体,1360,男科_黄娟_1.graph,2020-08-13 10:00:12
12731,symptom@化脓#关联的病毒#virus@衣原体,1360,男科_黄娟_1.graph,2020-08-13 10:00:14
12732,symptom@拉料有点疼#关联的病毒#virus@支原体,1360,男科_黄娟_1.graph,2020-08-13 10:00:16
