sentence1,sentence2,label
哦哦哦，我该怎么办,我该怎么办，医生,1
红斑狼疮能治愈吗？,肾病综合征能治愈吗,0
是的以前有过,我以前有过,1
9.9脱唇毛,可以脱唇毛嗮,0
脱毛是永久的吗,永久脱毛可以吗？,0
肩胛骨  一元硬币大小,一元硬币大小。,0
肾小管酸中毒怎么治？,紫癜怎么治？？,0
那怎么治呢,那怎么治呢？,1
你们医院有男科吗？,你们医院是专看男科吗？,1
先天性无阴道，无子宫能治吗？,能治无子宫无阴道吗,1
慢性肾炎吃什么药,吃什么药降下来,0
阳痿怎么治疗啊？,我阳痿，怎么治疗,1
有前列腺的症状,前列腺是什么症状？,0
我想咨询一下前列腺炎,我想咨询一下阳痿,0
石女是？,石女有治好的吗,0
吃点什么药好呢。,您老吃点什么药好,1
一单一双,我是一双一单,1
没有，以前手淫多,手淫多了以前,0
什么方法治疗？,有什么治疗方法吗,1
体外受精会不会怀孕,会不会很贵啊,0
盘腔积液会影响怀孕？,有霉菌性阴道炎会影响怀孕吗,0
我有包皮有点长,包皮有点长感觉,1
激光祛斑会反弹吗, 激光祛斑之后，会反弹吗,1
腹透好不好,好不好,0
我的外阴特别痒,外阴瘙痒特别痒,1
月经不调，怎么调理,月经不调应该怎么调理,1
月经一个月两次是什么原因,月经一个月来了两次什么原因,1
白带还有点发黄,白带有点发黄，痒,0
治疗早泄阳痿吗,阳痿    早泄怎么治疗,0
洗纹身,多少钱洗,0
以前广手淫,以前是,0
怎么能治好,早泄也能治好的吗？,0
现在试纸能测出来吗？,用试纸能测出来吗,0
无子宫无阴道能治愈吗？,先天无子宫无阴道可以治疗吗,0
紫癜怎样治疗,透析是怎样治疗,0
永久脱毛好多钱？,永久脱毛可以吗？,0
尿频尿细尿少,尿频吗,0
肌肝高怎样治疗呢,透析是怎样治疗,0
永久脱毛多钱,脱毛99是永久的吗，,0
盘状红斑狼疮吃什么药好,水仲病吃什么药好,0
宫颈糜烂会痛吗,下腹会痛吗,0
龟头上有小红点怎么回事？,龟头上有小红点，有点痒，怎么回事,0
检查都怎么检查,群体检查,0
白带略显黄色,白带黄色,1
无阴道无子宫能治吗,请问无子宫无阴道能治吗,1
是褐色的分泌物,分泌物是褐色,1
双角子宫能手术吗,双角子宫能怀孕吗,0
就是无子宫无阴道，,无子宫无阴道，不来月经,0
请问怀孕多久可以做人流, 怀孕多久可以做人流？,1
吸脂手术安全不安全, 吸脂安全吗？,1
在乡下,在友谊医院,0
微信 PLACPLASFPLA,做完手术   没有效果    从那也没有看     不影响生育    13年结完婚有两个儿子了   就是时间短,0
有治疗方法吗,有治疗多囊肾方法吗,0
您好   还在吗？,您好在吗？？,1
是不是气血不足啊，,我想是不是气血不足,0
双肾偏小是什么原因,肌肝底什么原因,0
天生没有子宫可以治疗吗,天生无阴道无子宫,0
肌肝140怎么办,转怎么办,0
双角子宫zen me ban,医生双角子宫能怀孕吗,0
早涩时间短,我时间短，,0
过敏性紫癜吃什么药,吃什么药了,0
那我应该吃什么药  应该怎么做,前列腺炎应该吃什么药,0
优势在哪,地址在哪,0
是水肿,我踝关节水肿,0
想咨询复诊,想咨询picosure,0
嗯，是老爸,嗯OK,0
请问月经一个月两次正常吗,月经一个月来两次是正常吗？,1
外阴痒有什么药么？,外阴痒,0
我是一双一单,还行一单一双,1
能给介绍一下吗,拜托给我介绍,1
能治吗,醋能治白斑吗？,0
这怎么发呀,这怎么说来,0
手淫2年多,2年了？,0
是BV，发错了,BV检查是啥？,0
 用激光祛痣会不会留疤,激光祛痣会不会留疤啊,1
外阴瘙痒夜间,外阴瘙痒能用肤毒清吗,0
超市南边？,医如反掌？,0
始基子宫还能治疗吗,始基子宫能治疗吗？,1
两寸长,是怨包皮长吗,0
那应该吃什么药,那应该吃什么药吃点什么药呢,1
两三年,七百多，两三年了,0
可以自体脂肪填充吗？,自体脂肪填充能宝多久,0
吃什么药好啊？,阴茎发言了吃什么药好,0
怎么回事,胸闷怎么回事,0
喝药，还是手术治疗？,喝药吗？还是怎么办,0
一般月经推迟几天算正常的,月经几天算正常,0
我有内双, 我内双,1
是吃药还是手术啊,是手术还是吃药什么的吗,1
皮肤松弛有一点吧 经常贴双眼皮贴,单眼皮，经常贴双眼皮贴，松弛,0
激光不是永久的吗,不是永久的吗,0
正常是多大呢,请问子宫正常是多大？,0
龟头疼还痒,你好请问龟头疼是什么原因,0
隆后会留疤？,点痣留疤吗,0
我有好多年手淫了,有好多年了呢,0
我手淫过度的,我是手淫过度吗,0
卵巢囊肿会痛的吗？,卵巢囊肿会痛吗,1
嗯，有味儿,嗯嗯，那怎么办？,0
阴道紧缩术多少钱,想做阴道紧缩术,0
emm…,考试题……,0
阴道边缘痒,阴道内部sao 痒,0
血管瘤会扩散吗,会扩散,0
蟾蜍能治肾病吗,肾病综合征，能治吗,0
多大可以制,多大治疗好些,1
挂什么科？,这个挂什么科,1
好多年了，我四十三岁,我自微了好多年了,0
包皮红该吃什么药,那怎么治疗呢   吃什么药呢,0
长了小白点,睾丸长了小白点,0
过敏性紫癜该怎么治疗？,这个该怎么治疗呢？,0
肾病综合征难治性综合征严重吗,肾病综合征严重吗,1
点痣吗？,请问点痣有活动吗,0
用药物吗,用药物治疗的吗？,1
西药还是中药,是中药调理还是西药治疗？,1
幼稚子宫可以治吗？,子宫幼稚可以治吗,1
出血怎么回事,小红大便出血怎么回事,0
腋窝脱毛是永久性的吗？,是永久性的脱毛吗,0
血透有什么危害,有什么危害吗？,0
什么是石女？,石女是什么意思啊？,1
那有什么好办法,那有什么办法嘛,1
我大便出血是怎么回事,小男孩大便出血怎么回事,1
半永久纹眉做吗,半永久纹眉580是什么色料,0
肾病iga能治好吗,肌酐500能治好吗,0
复发,肾病综合征复发,0
狼疮能根治吗,肾小球能根治吗,0
这跟包皮有关吗？,跟什么有关,0
重度抑郁症能治好吗？,神经衰弱能治好吗,0
四十伍,四百四十,0
要怎么治疗呢,这个怎么治疗呢,1
从小就有 , 从小就有,1
 要多久恢复, 吸脂多久恢复,0
我包皮长，,北京长,0
二期膜性肾病能治好吗？,过敏性紫癜能治好吗？,0
用什么方法谢λ,用什么方法,1
瘦脸针副作用,瘦脸针有什么副作用,1
那应该吃什么药吃点什么药呢,那应该吃什么药呢,1
月经量少发黑是什么原因,月经发黑什么原因,0
尿频有点，,早泄尿频尿淋滴,0
一般性怎么收费,胎记怎么收费的,0
淋浴洗澡可以吗, 月经可以洗澡吗,0
紫癜怎么治疗啊,多囊肾怎么治疗啊,0
先天没有子宫可以吗,先天没有子宫？,0
性生活一分钟不到,射精不到一分钟,1
昨天早上尿血了,有尿血,1
多少分钟算正常,一般正常的性生活是多少分钟,0
那自体脂肪填充你们有做吗,自体脂肪填充4800吗,0
时间短怎么治疗呢,治疗时间短,0
无痕双眼皮多钱,无痕双眼皮,0
肾涨疼是怎么回事,耳根子疼是怎么回事,0
前列腺吃什么药，感染吃什么药,要吃什么药呢,0
就是白癜风,就是一个多星期,0
石女那治吗,请问石女来月经吗,0
你好，先天性无子宫无阴道,先天性无子宫无阴道,1
脱毛有永久的么,脱毛 是永久的么？,1
双角子宫能手术吗, 双角子宫可以手术吗,1
包皮上有小白点是什么原因,龟头上有小白点的东西是什么,0
我做爱时间短怎么办,做爱时间短怎么办？,1
疤痕修复吗,疤痕修复可以吗,0
有没得治疗方法,具作治疗方法是什么,1
月经是黑色怎么回事,月经黑色是怎么回事？,1
肌旰低是什么原因,脚脸复肿是什么原因,0
胎记多大可以治疗,多大可以治疗？,0
西药还是中药治疗好,是中药还是西药好,1
有永久的吗 , 有永久脱毛吗,0
龟头上有小红点，是怎么回事,龟头有小红点是怎么回事？,1
在乡下,在开会,0
有什么危害吗，,结扎有危害吗,0
痣疮吗,是痣疮,0
这是原因,这是什么原因,0
不确定是不是,不确定是不是白癜风,0
做阴道镜疼么, 做阴道镜疼吗,1
白带多是怎么回事了,白带多是怎么回事？,1
没有影响？,有影响没有,1
这个怎么治,那怎么治,1
龟头疼是什么原因？,感觉龟头疼,0
能吃什么药？,有什么药吃吗,1
血管瘤危险吗,胎记有危险吗,0
这个医院是公立还是私立的, 咱们这医院是公立的还是私立的,1
进口瘦脸针和国产的区别,打进口的和国产的有什么区别？,0
洗眉什么价格,洗眉费用,1
纹身洗了多少钱,洗纹身店,0
可以做药物流产吗？,药物流产的,0
阳痿怎么治疗啊？,阳痿怎么治疗？,1
慢性肾炎能治吗,能治,0
 咬肌,我咬肌,1
这是公立还是私立医院？,私立还是公立？,1
肌肝高可以用什么药,高蛋白用什么药可以医制,0
和国产瘦脸针有什么区别,国产和进口什么区别？,0
就白带有点发黄,白带还有点发黄,1
脱毛会不会痛,脱毛痛吗,1
吃的药肾复康交南,有什么药吃,0
 会不会留疤, 会留疤？,1
有松软，下垂,磅悦下垂,0
白带水状量多怎么回事,白带多怎么回事？,0
幼稚子宫可以做试吗,幼稚子宫可以手术吗？,0
男士，腹谷沟,男士，五十三岁,0
你好张凤霞在吗,你好   在吗,0
你们怎么治疗,你们怎么治疗肾病综合征的,0
恢复生育能力要多久费用, 精切恢复要多久,0
是永久脱毛吗,永久脱毛是激光？,0
小孩什么时候治疗最好,什么时候治疗最好,1
阴道外围痒,阴道周为痒,1
双眼皮贴贴的,贴双眼皮贴贴松弛了怎么办？,0
肖炎，吃中药,吃鸡素加中药,0
息肉有点大,奶头有点大,0
始基子宫能治好吗，能怀孕吗,始基子宫能治好？,0
有扩散迹象,可以扩散吗,0
188不是永久吗？,不是永久的,0
吃药吗？,吃药？,1
瘦脸针380元的是什么牌子,瘦脸针666是什么牌子的,1
请问双子宫能怀孕吗, 双子宫能怀孕吗？,1
肾毒期可以治吗,狼疮肾部综合征可以治吗,0
单眼皮，经常贴双眼皮贴，松弛,贴双皮贴,0
治疗阳痿怎么治疗啊,这个是怎么治疗？,0
冰点脱毛永久吗,冰点脱毛是永久的吗？,1
怎么调理月经不调啊, 怎么调理月经不调？,1
中医雀斑治疗,治疗雀斑,0
我左边睾丸疼。,左边的疼,0
龟头上有小红点，有点痒，怎么回事,龟头上有小红点，是怎么回事,0
咖啡杯有什么危害,胎记有什么危害吗,0
吃药后会有副作用吗,达英有副作用吗？,0
以前手阴过,没物以前有手广鱼,0
白带发黄，异味,有异味，发黄,0
包皮过长   早泄   龟头敏感度太高了,28岁        在陕西省榆林市检查的,0
白带发黄是什么原因？,发黄是什么原因,0
我想咨询一下我的问题,我有问题想咨询一下,1
激光祛斑会复发的吗？, 激光祛斑会复发吗,1
时间短怎么治疗呢,时间短怎么治疗,1
盆腔炎有什么症状？,盆腔炎的症状是什么,1
胎记可以去除吗？, 胎记可以去除吗,1
肾衰竭有的办法吗？,有什么办法治疗肾淡,0
红斑狼疮怎么治疗,过敏性紫点怎么治疗,0
什么时候容易怀孕, 女人什么时候容易怀孕,1
球不涨咋回事,睾丸冷冷的咋回事,0
要检查？,要怎么检查呢,0
关键是一单一双,我是一双一单,1
胃疼怎么治,治疮怎么治,0
要住院几天？,住院几天？,1
脱毛是永久的？,永久脱毛是吗,1
月经量少是什么原因呢,这是什么原因呢,0
归同穴在哪呢,在哪啊？,0
点痣吗？,点痣的价格是？,0
怀孕都有什么症状？,怀孕有什么症状吗,1
以前9cm,以前,0
仅想瘦瘦咬肌,咬肌以下,0
按会疼,1200疼吗,0
过敏性紫癜用什么药治疗？,什么药可以治疗,0
没尿痛，尿滴白,尿滴白严重么,0
县城可以治疗吗,早泄可以治疗吗，,0
月经纯黑色怎么回事,月经黑色的是怎么回事,1
脱毛一般几次呢,祛斑一般要几次,0
多囊暖巢严重吗,肾病综合征难治性综合征严重吗,0
有点痣的吗,有点痣手术吗,0
嗯嗯iga,嗯嗯嗯嗯,0
肾穿手术需要多长时间,治疗需要多长时间,0
妙桃恢复期多久,埋线双眼皮恢复期多久,0
白斑治得好吗, 白斑治得好吗,1
嗯嗯就是的,嗯嗯就是,1
月经发黑是怎么回事？,深色发黑,0
是石女吗？,是石女,0
猛斯治疗阳痿怎么治疗,阳痿怎么治疗啊,0
复通会不会痛,通液会不会痛,0
做什么检查呢需要,这个检查需要做什么检查,1
吃药，还是手术,吃药还是手术治疗,1
地点在哪里,具体地址在哪里,1
还有就是我有一个芦头一个大一个小,我的一个小一个大,0
现在我该怎么办啊？,医生我该怎么办？,1
有哪些症状呢,都有哪些症状呢,1
现在用早孕试纸能测出来吗？,试纸是多久能测出来？,0
小孩血管瘤挂什么科,北京302医院血管瘤挂什么科,0
就是孕前检查都检查什么,孕前检查检查什么,1
你好，怀孕几天能测出来的。,你好，月经推迟几天能测出来怀孕,0
35，包皮,35了，,0
早泄能治好ma,精浊病能治好吗,0
埋线保持多久？,一支美白针能保持多久,0
外阴痛痒用什么药,外阴瘙痒，用什么药？,0
紫癫病严重吗,170严重吗,0
几年吗,有几年了 椎间盘腾出,0
先天性幼稚子宫能治好吗,幼稚子宫能治好怀孕吗？,0
查着子宫腺肌症,请问什么是子宫腺肌症,0
子宫多大正常呢, 正常子宫多大？,1
有人的话更长,有有人吗？,0
怎么治呢？,这个怎么治呢,1
无子宫能治疗好吗,无子宫好治疗吗,0
几年了,几年了，,1
刚做完珍珠疹手术，又有珍珠疹了。,以前是珍珠疹好像,0
做b超了，,做b超68吗,0
洗纹身疼吗？,激光洗纹身疼吗？,0
我的龟头上有小点点,龟头有小点点,1
肾衰竭需要怎么治疗,肌酐740需要怎么治疗,0
胎记会长大吗, 胎记会长大吗,1
国产进口的区别是什么呢,国产的和进口的有什么区别呢,1
我阴茎短小怎么办😱,阴芩短小怎么办,1
怎么造成的,是怎么造成的,1
盆腔炎都有什么症状？,盆腔炎都有什么症状,1
进口和国产有什么区别啊？, 进口的和国产的有什么区别,1
月经量少怎么回事呢？,我月经量少请问怎么回事,1
注入玻尿酸能维持多久,隆鼻能维持多久,0
来月经有血块正常吗, 月经来血块多是正常的吗？,0
透忻是什么意思？,膜性肾病三期是什么意思？,0
洗纹身贵不贵,洗纹身店,0
大便出血怎么回事,大便经常性出血怎么回事,1
 我是内双，,我是内双，肉肉的,0
性生活时间短，怎么回事,早泄，时间短,0
什么原因导致的,是什么原因导致,1
潮是什么原因,我脚后根痛是什么原因,0
洗的干净吗？,纹身能洗干净吗？,0
子宫一般多大正常,正常子宫一般多大,1
能治好吗？,白斑能治好吗？,0
肾病综合征能治好吗？请问,请问肾病能治好吗？,1
国外能治吗,激光能治吗,0
单角子宫可以怀孕吗,单角子宫,0
红斑狼疮肾病能治好吗？,慢性肾炎能治好吗？,0
五十三岁了，以前有过,有过以前,0
你好。在不在, 你好。在吗,1
贤炎吃什么药,肌酐高要吃什么药,0
 会不会痛啊,那尿尿会不会痛啊,0
国产的和进口的有什么区别呢,进口的和国产的有区别么？,1
该怎么治疗呢,老爸七十六岁肌酐293该怎么治疗,0
手淫过多导致的吗,手淫过多导致的,0
比喻能吃什么药,那怎么治疗呢   吃什么药呢,0
怎莫戒掉手淫,手淫怎么戒掉,1
嗯嗯就是,嗯 朱,0
需要保密,没有保密,0
五十四岁，有两年了,有两年了，包皮手术,0
杂治疗？喝药？,喝药吗？,1
大概需要多少钱治疗费,大概需要多少费用？,1
一个月来两次月经是正常吗？,一个月来两次正常吗？,1
是，小腹胀痛,小腹胀痛是怎么回事,0
外阴痒是怎么了,外阴痒有出血怎么回事,0
肾肿严重吗,肾病综合征严重吗,0
龟头包皮有点长,包皮有点长，用切吗,0
重度阳伴,是重度,0
如何关注,如何清除,0
试纸多久能试出来,多久能用试纸试出来,1
月经量少，怎么回事,我月经量少请问怎么回事,1
严重？,有严重损毁,0
 预约脱毛可以吗,脱毛5.2可以订购吗,0
有处女膜修复吗,还可以修复处女膜吗,0
那性激素六项检查什么,就记得检查了性激素六项,0
乳头内陷中度,乳头短平内陷怎么办,0
肾衰竭需要住院吗？,我需要住院吗？,0
幼稚子宫可以做试吗,幼稚子宫可以调大吗,0
青年洗纹身,洗纹身有优惠吗？,0
无痛清宫,是无痛的吗,0
情况有几个月了,有几个月了。,1
有两年了。,两年多了。,1
幽门螺杆菌是什么,有幽门螺杆菌,0
点痣有危害性吗？,可以激光点痣吗,0
白带 有点发黄的,就是白带发黄,1
盆腔炎什么症状啊,盆腔炎都有什么症状？,1
有时候反酸,有时候胸闷气短,0
埋线双眼皮能保持多久,双眼皮 埋线能保持多久呢,1
永久脱毛是永久的吗？,可以永久脱毛吗,0
是激光脱毛还是冰点的,是冰点还是激光脱毛,1
查询费用13755008863自体脂肪丰胸,18798662665自体脂肪丰胸,0
慢性肾炎如何治疗,如何治疗呢,0
肌肝130严重吗,肌酐215严重吗,0
你们是三甲医院还是？,请问你们医院是三甲医院吗,1
iga肾病需要治疗多久,治疗需要多久？,0
需要做什么检查？,需要什么检查,1
割了包皮有什么好处呢,这个割了有啥好处啊,0
黑色的月经是怎么回事, 月经有黑色是怎么回事,1
手术危险吗,会有危险的吗？,0
我吃什么药好,血热吃什么药好,0
月经颜色发黑是怎么回事,月经发黑 是怎么回事,1
手淫我有习惯,我有手淫习惯，,1
咱们医院是公立还是私立的, 咱们这医院是公立的还是私立的,1
2年多,手淫2年多,0
过敏性紫癜好治吗？,肌肝高4O6的好治吗,0
水光针是什么档次的,水光针299是什么,0
尿滴白。,没尿痛，尿滴白,1
初中生月经不调怎么回事,月经不调是怎么回事？,1
子宫小会影响怀孕吗，,子宫小影响怀孕？,1
我是包皮长,我十九，我是包皮长,1
干疮怎么治,肾衰竭 怎么治啊,0
痛苦纠结,做透析痛苦吗,0
你们男科医院太贵,你们医院专看男科吗,0
正常的子宫是多大,子宫正常是多大,1
有点黄,白带有点黄，,0
激光点痣价格？,点痣激光,0
有扩散迹象,扩散的很快,1
用孕纸能测出来吗,加水能测出来吗？,0
用什么药好了,用什么药好呢,1
这个会不会怀孕, 会不会怀孕？,1
怀孕会有影响吗？,配偶有妇科炎症会影响怀孕吗,0
肾衰竭有什么好的治疗方法？,有什么好方法治疗,0
早泄   肾虚,阳痿是不是肾虚,0
是什么原因引起的,紫癜是什么原因引起的,0
是痔疮？,是痔疮吗？,1
是手术吗，还是吃药,是吃药还是？,0
龟头上有小红点是什么,龟头上有小红点怎么办,0
先天性无子宫能治吗,先天性无子宫无阴道能治吗,0
点痣恢复需要多久,激光点痣多久能恢复,0
BV±,BV 是什么,0
阴囊潮湿的原因是什么？,阴囊潮湿,0
怎么治疗呢吃药还是什么,手术治疗还是吃药啊,0
怀孕了可以药流吗,请问可以药流吗,1
看甲状腺,看AV,0
息肉有点大,我有点分不清大小阴唇,0
有永久脱毛吗,脱毛可以永久脱毛吗？,1
是的，阴囊潮湿,阴囊潮湿瘙痒是怎么回事？,0
外阴瘙痒，怎么回事？,外阴瘙痒起小噶哒是怎么回事,0
做阴道松弛手术,阴道松弛吗,0
四十伍,没有，四十,0
多大可以开,胎记多大治疗最高,0
没尿痛，尿滴白,尿滴白怎么回事,0
我鸡儿疼,紫癜疼吗,0
否治愈,这个好治愈吗,0
是全身美白吗？,可以美白全身吗,0
血管炎怎么治,肾结核怎么治？,0
激光洗纹身怎么洗,激光洗纹身要几次,0
有什么治疗方法了,有什么注体方法,1
多少分钟是正常的,正常是多少分钟,1
怕不怕宫外孕,宫外孕恐怖吗,0
都给我介绍一下吧,可以给我介绍一下吗,0
肌酐229能治不,能治不,0
疤痕修复吗,可以包皮修复疤痕吗,0
有几个月了呢,几个 月了,1
那紫癜要怎么治,甲胎蛋白要怎么治？,0
两三年吧,应该有两三年了吧,1
去除胎记大概要多少钱,费用大概多少钱,0
双子宫双宫颈双阴道，,双子宫双宫颈,0
肠镜有痛苦吗,我怕肠镜痛苦,1
割了包皮  有什么好处,割了包皮 有什么好处啊？,1
洗纹身，怎么收费？,洗纹身怎么收费的？,1
外阴痒用什么药啊,老年人外阴痒,0
哦哦哦，我该怎么办,我该中考了,0
私立医院是吗,是私立医院,0
你们是正规医院吗,你们医院正规吗,1
肾病综合征能自愈吗？,过敏性紫癜能自愈吗,0
我做了b超,没有 做b超,0
便血怎么回事,有便血怎么回事,1
有以前有手淫,以前手淫太频,1
有哪些症状,环调有哪些症状？,0
眼睛也是一大一小,小阴唇一大一小,0
有早泄怎么解决？,五十块钱能解决吗,0
新生儿鞘膜积液,睾丸鞘膜积液需要手术吗,0
阴道炎怎么治疗啊,阴道炎 怎么治疗,1
也有好多年了，,好多年了，我四十三岁,0
肾弱怎么办,肌酐101怎么办,0
……,考试题……,0
双角子宫需要做手术吗,双角子宫能做手术吗,0
爱扶莱玻尿酸可以维持多久呢,打一次玻尿酸能维持多久？,0
我想做阴道紧缩术,阴道紧缩术好多钱,0
脚裸有时候要肿,有时候有，有时候没有,0
漏尿是阴道松弛吗,伴侣阴道松弛,0
大概需要多少钱？,一般来说大概需要多少钱,1
进口和国产的区别是什么呢？,国产的和进口的区别？,1
阴茎勃起硬度不够怎么治疗,勃起困难，勃起硬度不够,0
会不会痛？需要造影吗, 会不会痛啊,0
什么时间短,无奈时间短,0
有什么症状吗,贤炎有什么症状,0
精子成果冻状是怎么回事,精子成果冻状是什么原因,1
 永久脱毛吗？,可以永久脱毛吗,0
紫癜这个严重吗,这个肾病综合征严重吗？,0
需要做手术吗？,需要做手术吗,1
能脱的干净吗,一次能脱干净么,0
非经期出血是什么原因,非经期阴道出雪怎么回事呢,1
肌酐138严重吗,紫癫病严重吗,0
白跌风的症状,白颠病的症状是什么,1
医生，激光点痣多少钱一颗,点痣一颗多少钱,0
就是会经常熬夜,我以前经常熬夜,1
以前犯过手淫,以前有脚肿,0
外阴痒用什么药啊,外阴痒，,0
我是先天性无子宫 请问怎么治疗,先天性无子宫 请问怎么治疗,1
好治吗\,前列腺炎  好治吗,0
您好，在的,您好 在不,0
是叫什么H什么？,叫医吞,0
先天性无子宫能治吗, 先天性没有子宫能治吗,1
前列腺炎，和早泄吃什么药好,我问的是前列腺炎吃什么药好,0
龟头有小白点，,阴经缝有小白点,0
哑癜风是什么症状,艾滋病先有的症状是什么,0
做试管婴儿会不会痛,通水会不会痛,0
这怎么截图,这怎么,0
由过敏性紫癜引起的,红斑狼疮是由什么引起的,0
 毛孔粗大，脸友,毛孔粗大怎么治疗？,0
包皮的确有点长,感觉，包皮有点长,1
阴囊潮湿是什么原因引起的, 阴囊潮湿是什么原因,1
原因是什么呢,会是什么原因呢,1
可以给我介绍一下吗,2000的你给我介绍一下,0
瘦脸针打了有什么副作用,注射瘦脸针有什么副作用吗？,1
偏瘫能治好吗？,抑郁症能治好吗？,0
激光祛斑会反弹吗,激光祛斑之后，会反弹吗,1
请问有点痣吗,有点痣的吗,1
怎么修复处女膜，,处女膜能修复吗？,0
洗纹身店,洗纹身多少钱,0
国产和进口什么区别？,国产的和进口的有什么区别呢 是维持效果的差距吗,0
从小就有 ,从小就有了,1
白带发黄，多，异味,白带多 异味发黄,1
费用大概要多少？,大概费用要多少,1
月经推迟什么原因？, 请问月经推迟，什么原因,1
那对身体会不会有什么伤害,做输管造影对身体会伤害吗？,0
先天性无子宫无阴道，可以治疗后怀孕吗,先天性无子宫阴道可以治疗吗,0
请问有bbl光子嫩肤吗,光子嫩肤现在有优惠吗？,0
祛痘套餐有吗,激光祛痘有副作用吗？,0
月经发黑是怎么回事,发黑,0
恢复期多久,恢复期是？多久,1
祛疤可以吗,有祛疤的吗,0
有什么好的办法治疗吗,有什么好办法吗？,1
血管瘤大概要多少钱,大概治疗要多少钱,0
激光祛斑会反弹吗, 激光祛斑会反弹吗,1
瘦脸针有什么副作用请问,瘦脸针有什么优惠,0
永久脱毛什么费用？,是永久的？,0
肾衰竭可以治吗,肾哀可以治吗,1
请问前列腺炎吃什么药比较好,吃什么药，比较好,0
有好的治疗吗,手淫好治疗吗,0
药流怀孕多久可以,怀孕多久可以药流,1
阴囊潮湿，是内潮,有阴囊潮湿了,0
个人信息可以保密吗？,没有保密,0
可以做药物流产吗,可以药物流产,0
月经是黑色怎么回事,月经黑色怎么回事,1
需要检查什么项目？,检查项目是什么,1
特别痒,我的外阴特别痒,0
尿道也有点痒,我尿道痒怎么办？,0
检查要检查什么,是要检查吗？,0
你们是不是男科,你们不是男科吗？,1
打美白针有副作用吗,输卵管通水有副作用吗,0
这个怎么治疗呢,要怎么治疗呢？,1
还是吃药,吃药还是,1
肾结核能治吗？,盘状红斑狼疮能治吗？,0
嘴里有尿味怎么回事,不之道窦然挑动怎么回事,0
急性肾炎少尿怎么办,肌酐91怎么办,0
请问怀孕多久能测出来,请问怀孕多久能测出来？,1
是打麻药吗,打麻药是吗,1
肾病综合征，能治吗,能治多囊肾吗,0
咱哪儿能打耳洞吗？,你们可以打耳洞吗,0
验孕棒一深一浅是怎么回事,验孕棒一深一浅  是怀孕吗,0
激光可以去除胎记吗,胎记可以去除吗,0
有什么治疗办法吗？,有什么好的治疗办法呢,1
血值高要怎么调理,这个怎么调理呢,0
月经推迟多久算正常？,推迟多久算不正常了,0
是由什么引起的？,这个由什么引起的呢,1
偶尔有手肿,偶尔肿脸,0
一大一小眼睛,小阴唇一大一小,0
修复疤痕费用,修复疤痕吗,0
现己治愈,治愈,0
是啊，我这个怎么治啊,是那怎么治啊,1
请问单角子宫能怀孕吗,请问单角子宫能怀孕吗？,1
洗纹身多少钱嘞,洗纹身 一般多少钱,1
吃什么药治疗？,吃什么药治疗,1
老年性阴道炎怎么治疗,老年阴道炎怎么治疗,1
包皮长吃什么药好,要吃什么药好？,0
请问洗纹身可以吗,洗纹身 可以洗吗,1
600块钱就够了？？,十万够不够？,0
能不能治疗好,能不能治疗？,0
一大一小，一宽一窄,小阴唇一大一小,0
月经推迟几天怀孕率大,吃药月经会推迟吗,0
毛孔粗大怎么治疗, 毛孔粗大怎么治疗,1
你好，始基子宫能治好怀孕吗, 始基子宫能治好吗？,0
埋线双眼皮价格？,埋线双眼皮手术费？,1
你们医院是属于三甲医院吗,你们是三甲医院？,1
打折的是什么牌子,这个瘦脸针是什么牌子的,0
大便出血是怎么回事,大便出血怎么回事？,1
透析的风险,穿刺手术有什么风险,0
先天性无子宫无阴道能治吗,您好，无阴道子宫能治吗,1
慢性肾炎怎样治疗？,400几干怎样治疗,0
酸困疼,按压触及疼,0
子宫正常是多大的,正常的多大呢,0
卵巢囊肿会痛吗？,输卵管通水会痛吗,0
我阳痿怎么治疗,猛斯治疗阳痿怎么治疗,0
 润百颜玻尿酸价格,润百颜玻尿酸,0
 多久能恢复,大慨多久能恢复,1
月经怎么形成的,怎么形成的？,0
以前手淫多了,没有，以前手淫多,1
腰椎间盘脱出住院,住院挂针,0
没有异味，有点痒,白带有点发黄，有点异味,0
肾病综合征能治愈吗,肾病综合征多久能治愈,0
无阴道无子宫可以手术吗,不多时有实无,0
初期怀孕会有什么症状呢,怀孕初期有什么症状吗？,1
以前也有手淫的习惯，,早泄我以前有手淫的习惯,0
男人多久正常,请问男人做爱多久才是正常的,1
点痣有什么活动吗,点痣吗？,0
有时候关节痛,有时候会晕,0
肌肝高不透柝怎么办,肌酐150怎么办,0
肌肝600能治吗,蟾蜍能治肾病吗,0
能根治吗,能根治吗？,1
哑癜风是什么症状,请问是什么症状,0
怀孕十四天可以药流吗,怀孕多久可以药流,0
在卫生室,在东五环,0
怎么治,漏疮怎么治,0
复发,会不会复发，,0
做的无痛人流,九周可以做无痛人流吗,0
孕前检查都检查什么,孕前检查正常,0
瘦脸针有什么优惠,瘦脸针有什么副作用请问,0
无子宫无阴道。,阴道无,0
玻尿酸打下班能维持多久 玻尿酸打下班能维持多久, 玻尿酸可以维持多久,0
就是孕前检查都检查什么,孕前需要检查什么呢,1
白带发黄是什么原因,您好 白带发黄是什么原因,1
手淫是以前了,以前广手淫,1
2年多没有过手淫了,2年，,0
哦哦哦怎么检查,怎么检查包皮,0
一大一小。,现在是一大一小,1
